m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,0.4,5.0,2.9,90.0,6.5,0.11
1,1,0.0,5.0,2.5,93.0,7.3,0.11
1,2,0.0,5.0,2.5,93.0,7.4,0.08
1,3,-0.3,4.8,2.3,92.5,6.5,0.09
1,4,-1.0,5.0,2.0,90.0,7.3,0.08
1,5,-1.0,4.0,2.0,90.5,7.4,0.1
1,6,-0.5,4.0,1.9,92.0,6.5,0.1
1,7,-1.0,4.0,2.0,90.5,7.4,0.08
1,8,0.0,5.0,2.5,90.0,7.4,0.08
1,9,1.9,6.5,4.2,85.0,6.5,0.13
1,10,3.0,7.0,5.0,81.5,8.3,0.14
1,11,4.0,8.0,6.0,78.5,8.6,0.13
1,12,4.6,9.5,7.0,76.0,7.4,0.11
1,13,5.0,10.0,7.5,74.5,8.6,0.11
1,14,6.0,10.0,8.0,72.0,8.3,0.09
1,15,5.3,9.4,7.6,73.0,6.5,0.09
1,16,4.0,9.0,6.5,76.5,6.5,0.08
1,17,3.0,7.0,5.0,81.5,5.6,0.07
1,18,2.5,6.6,4.6,86.5,5.3,0.08
1,19,2.0,6.0,4.0,87.0,6.5,0.09
1,20,1.0,6.0,3.5,90.0,6.5,0.12
1,21,1.5,5.5,3.7,89.5,5.6,0.1
1,22,1.0,6.0,3.5,89.5,6.5,0.08
1,23,1.0,5.0,3.0,89.5,7.4,0.08
2,0,3.0,7.2,5.1,82.0,7.4,0.14
2,1,3.0,7.0,5.0,83.0,7.7,0.12
2,2,3.0,7.0,4.5,83.5,8.3,0.1
2,3,2.2,6.8,4.4,84.0,7.4,0.08
2,4,2.0,7.0,4.5,86.5,7.5,0.08
2,5,2.0,6.0,4.0,86.5,7.4,0.11
2,6,2.0,6.4,3.7,85.5,6.5,0.09
2,7,2.0,6.0,4.5,84.5,8.2,0.09
2,8,4.0,8.0,6.0,81.5,7.3,0.12
2,9,6.0,10.0,8.2,72.5,7.4,0.08
2,10,7.0,11.0,9.5,67.0,7.6,0.08
2,11,9.0,13.0,10.5,63.0,8.2,0.09
2,12,9.1,14.0,11.5,60.5,8.3,0.14
2,13,10.0,15.0,12.0,56.5,8.5,0.15
2,14,10.0,15.0,12.5,55.0,8.3,0.16
2,15,9.7,14.6,12.0,56.0,6.7,0.14
2,16,9.0,14.0,11.5,59.0,7.4,0.15
2,17,8.0,12.0,10.0,64.5,6.5,0.12
2,18,7.0,10.7,8.4,71.0,5.6,0.1
2,19,6.0,10.0,8.0,74.5,6.5,0.12
2,20,6.0,9.0,7.5,77.5,7.2,0.16
2,21,4.8,8.0,6.5,78.5,6.4,0.17
2,22,4.0,8.0,6.5,80.0,7.2,0.15
2,23,4.0,8.0,6.0,80.5,7.6,0.17
3,0,4.6,10.2,7.4,77.5,8.3,0.06
3,1,4.0,10.0,7.0,79.0,8.3,0.06
3,2,4.0,10.0,7.0,79.5,9.2,0.06
3,3,3.8,9.0,6.3,80.0,7.4,0.08
3,4,3.0,8.0,6.0,81.0,8.5,0.06
3,5,4.0,8.0,6.0,84.0,8.3,0.05
3,6,3.5,8.2,5.9,81.5,8.3,0.06
3,7,5.0,10.0,7.0,78.5,7.6,0.06
3,8,7.0,11.0,9.0,71.0,8.2,0.09
3,9,9.0,13.0,11.3,64.0,8.3,0.06
3,10,10.0,15.0,13.0,59.5,9.4,0.07
3,11,11.0,16.0,13.5,55.0,10.1,0.1
3,12,11.4,16.8,14.6,51.0,9.4,0.13
3,13,12.0,17.0,14.5,48.5,11.2,0.12
3,14,12.0,18.0,15.0,48.0,10.3,0.15
3,15,11.8,17.9,15.3,47.5,11.0,0.1
3,16,11.0,17.0,15.0,48.0,11.0,0.08
3,17,11.0,16.0,14.0,50.5,11.2,0.09
3,18,8.7,13.8,11.8,60.0,8.3,0.07
3,19,8.0,13.0,10.5,64.0,8.3,0.05
3,20,7.0,12.0,9.5,68.0,7.4,0.07
3,21,5.9,11.4,8.9,72.0,7.4,0.06
3,22,6.0,11.0,8.5,73.5,8.3,0.05
3,23,5.0,11.0,8.0,74.0,8.3,0.06
4,0,7.8,13.3,10.6,77.3,8.3,0.1
4,1,8.0,13.0,10.5,78.5,9.2,0.1
4,2,7.7,12.0,10.0,77.5,8.3,0.11
4,3,6.9,11.5,9.3,79.3,7.4,0.14
4,4,7.0,11.6,9.2,80.8,8.3,0.13
4,5,7.0,12.0,9.5,81.8,8.3,0.13
4,6,8.6,12.6,10.5,77.3,7.4,0.13
4,7,9.5,14.9,12.1,72.0,8.3,0.1
4,8,11.0,16.0,13.5,67.5,8.3,0.15
4,9,12.5,18.0,15.3,60.8,8.8,0.18
4,10,13.0,19.0,16.0,58.3,10.3,0.2
4,11,14.0,20.0,17.0,53.8,10.7,0.23
4,12,14.3,21.0,18.0,50.3,11.0,0.22
4,13,15.0,22.0,18.5,50.0,11.6,0.19
4,14,15.3,22.0,18.5,47.5,12.0,0.19
4,15,15.1,22.2,18.7,48.3,12.1,0.23
4,16,15.0,22.0,18.3,50.0,13.0,0.13
4,17,14.0,20.3,17.3,51.3,12.6,0.09
4,18,12.4,18.3,15.1,57.8,9.6,0.08
4,19,11.0,16.0,13.9,62.0,9.3,0.08
4,20,11.0,15.1,12.8,66.0,8.9,0.07
4,21,10.0,15.0,12.2,69.5,7.4,0.11
4,22,9.0,14.0,11.5,72.0,8.8,0.13
4,23,9.0,13.1,11.3,74.0,9.2,0.12
5,0,13.2,16.6,14.7,80.5,7.4,0.12
5,1,13.0,16.0,14.5,82.5,8.3,0.13
5,2,13.0,16.0,14.5,85.0,7.4,0.15
5,3,12.2,15.6,13.8,85.0,7.4,0.13
5,4,12.0,15.0,13.5,87.5,7.4,0.14
5,5,12.0,16.0,14.0,85.0,7.4,0.14
5,6,13.6,17.5,15.4,79.0,7.4,0.15
5,7,14.0,19.0,16.1,76.0,8.3,0.16
5,8,16.0,20.3,18.5,71.5,8.3,0.17
5,9,16.7,22.0,19.3,66.0,7.4,0.17
5,10,17.0,23.0,19.5,63.0,9.2,0.19
5,11,18.0,24.0,21.0,61.0,9.2,0.19
5,12,19.0,24.7,21.7,57.0,9.2,0.2
5,13,19.0,25.0,21.5,55.5,10.3,0.23
5,14,19.0,25.0,22.0,55.0,11.2,0.24
5,15,18.9,25.1,21.7,55.5,11.9,0.28
5,16,18.0,25.0,21.0,55.0,13.0,0.21
5,17,18.0,24.0,20.5,59.0,11.8,0.18
5,18,16.6,22.5,19.0,61.5,10.0,0.15
5,19,15.6,21.0,18.0,66.0,9.2,0.13
5,20,14.5,20.0,17.4,71.5,9.4,0.13
5,21,13.9,18.6,16.2,75.5,8.3,0.12
5,22,14.0,18.0,16.0,77.5,8.3,0.12
5,23,13.8,17.0,15.5,78.5,8.3,0.11
6,0,18.3,21.7,19.9,72.8,8.5,0.09
6,1,18.0,21.3,19.5,73.3,9.2,0.08
6,2,17.5,20.9,19.0,76.0,9.2,0.07
6,3,17.1,20.0,18.6,77.8,8.3,0.09
6,4,17.0,20.5,18.6,78.5,8.4,0.08
6,5,18.0,21.0,19.5,75.8,8.3,0.08
6,6,19.1,22.4,21.0,69.5,7.4,0.05
6,7,20.3,24.2,22.4,64.0,7.9,0.04
6,8,22.0,26.0,23.8,60.8,8.3,0.04
6,9,23.3,27.1,25.3,54.5,7.4,0.06
6,10,24.0,28.2,26.3,50.8,8.3,0.12
6,11,25.0,29.3,27.0,47.3,8.5,0.12
6,12,25.6,30.2,27.5,45.0,8.3,0.14
6,13,26.0,30.5,28.0,43.5,10.1,0.23
6,14,26.0,31.1,28.0,45.0,10.3,0.24
