m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,1.5,4.7,7.6,0.0,6.4,0.25
1,1,2,0.4,3.7,8.6,0.1,6.1,0.4
1,1,3,2.5,5.4,8.5,0.2,6.0,0.4
1,1,4,1.4,5.1,9.0,0.0,5.9,0.2
1,1,5,2.0,5.6,9.0,1.9,8.3,0.6
1,1,6,1.8,5.3,7.6,4.1,7.4,0.6
1,1,7,2.0,4.2,7.2,1.1,7.2,0.6
1,1,8,1.5,4.1,8.1,0.1,6.8,0.6
1,1,9,0.1,3.4,6.5,1.8,7.5,0.8
1,1,10,0.3,4.4,7.5,0.6,8.6,0.4
1,2,11,-0.1,3.9,8.5,0.0,7.3,0.0
1,2,12,-1.5,2.7,8.1,0.0,6.9,0.2
1,2,13,-2.9,2.0,8.1,0.0,6.1,0.0
1,2,14,-2.1,3.2,9.0,0.0,7.1,0.0
1,2,15,0.9,4.1,10.0,0.3,5.9,0.4
1,2,16,0.5,4.5,9.0,0.0,7.2,0.2
1,2,17,1.5,4.5,9.1,1.7,7.0,0.4
1,2,18,1.0,4.1,7.0,0.5,7.0,0.4
1,2,19,2.5,4.7,6.5,0.5,8.3,0.6
1,2,20,0.4,3.2,6.6,1.9,6.1,0.6
1,3,21,1.0,3.1,6.5,0.1,6.3,0.4
1,3,22,-0.1,3.6,8.5,2.5,8.7,0.8
1,3,23,1.0,4.1,7.5,5.0,8.0,0.6
1,3,24,1.0,3.3,8.0,0.3,7.5,0.4
1,3,25,1.5,4.2,6.9,0.0,6.8,0.2
1,3,26,1.0,4.9,8.5,0.1,8.9,0.4
1,3,27,0.5,4.5,8.0,0.0,6.9,0.2
1,3,28,1.5,4.4,8.0,0.0,8.5,0.2
1,3,29,0.3,5.4,10.7,0.0,6.3,0.2
1,3,30,0.5,4.1,10.5,0.0,7.4,0.2
1,3,31,2.0,4.7,9.5,4.7,6.8,0.6
2,1,1,4.0,6.9,9.7,1.1,7.2,0.4
2,1,2,1.0,6.2,11.3,0.1,7.5,0.4
2,1,3,1.8,6.6,10.5,0.0,6.1,0.0
2,1,4,2.5,7.1,13.5,0.0,7.7,0.0
2,1,5,1.5,6.1,12.0,0.0,8.3,0.0
2,1,6,0.3,5.3,9.6,0.0,5.9,0.2
2,1,7,3.0,6.7,10.1,0.0,7.8,0.2
2,1,8,2.5,6.5,10.5,0.1,7.3,0.4
2,1,9,2.0,7.6,11.2,2.3,8.6,0.6
2,1,10,5.1,8.7,11.2,3.4,8.4,0.4
2,2,11,3.8,9.3,13.0,1.3,11.3,0.8
2,2,12,4.0,8.0,12.5,0.7,9.6,0.6
2,2,13,1.2,6.8,12.0,0.1,6.8,0.4
2,2,14,2.5,6.8,11.3,0.0,8.1,0.2
2,2,15,2.5,6.6,11.5,0.0,8.7,0.2
2,2,16,1.0,6.5,12.5,0.0,6.5,0.0
2,2,17,1.8,8.2,14.7,0.0,6.0,0.0
2,2,18,3.3,7.3,12.0,0.0,6.6,0.0
