m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1.0,4.1,8.1,7.0,12.0,0.38,23.0
2,2.5,7.3,12.5,7.8,9.0,0.3,20.0
3,4.5,10.0,15.5,9.4,9.0,0.27,15.0
4,8.1,13.5,19.2,9.5,16.0,0.53,35.0
5,13.3,17.5,22.6,9.2,19.0,0.62,41.0
6,18.3,23.4,28.7,9.3,13.0,0.42,19.0
7,20.7,26.5,32.4,9.5,11.0,0.35,8.0
8,20.5,25.9,31.7,8.6,11.0,0.34,23.0
9,16.5,22.3,27.5,8.3,14.0,0.45,24.0
10,12.5,16.1,20.8,7.5,9.0,0.3,15.0
11,7.3,9.7,13.1,7.1,15.0,0.5,31.0
12,2.4,5.2,9.0,6.7,13.0,0.41,25.0
