m,coco,coco_pct
3,25.0,0.0
5,9.0,0.018
3,2.0,0.305
11,17.0,0.0
6,5.0,0.007
11,26.0,0.0
5,7.0,0.09
11,18.0,0.0
6,15.0,0.0
6,1.0,0.384
12,9.0,0.009
5,26.0,0.0
6,18.0,0.006
7,2.0,0.371
8,18.0,0.003
9,2.0,0.372
5,4.0,0.039
9,3.0,0.135
7,15.0,0.0
11,3.0,0.143
6,17.0,0.001
1,7.0,0.044
2,17.0,0.0
1,4.0,0.092
5,1.0,0.192
8,14.0,0.0
10,7.0,0.052
1,5.0,0.327
4,5.0,0.027
9,18.0,0.001
7,12.0,0.0
7,14.0,0.0
8,27.0,0.0
5,16.0,0.0
5,8.0,0.043
6,9.0,0.002
12,14.0,0.007
10,5.0,0.138
9,26.0,0.0
3,14.0,0.001
4,7.0,0.062
9,12.0,0.0
2,14.0,0.002
2,5.0,0.191
5,2.0,0.352
11,27.0,0.0
7,25.0,0.007
1,1.0,0.248
10,8.0,0.021
3,3.0,0.143
10,17.0,0.001
7,1.0,0.513
1,25.0,0.0
11,1.0,0.202
9,13.0,0.0
9,7.0,0.044
7,3.0,0.059
6,25.0,0.016
4,16.0,0.0
8,2.0,0.351
7,7.0,0.029
7,27.0,0.0
2,1.0,0.369
4,2.0,0.311
12,4.0,0.101
12,1.0,0.233
10,16.0,0.0
12,5.0,0.346
3,26.0,0.0
12,17.0,0.0
9,17.0,0.0
2,25.0,0.0
10,27.0,0.0
6,3.0,0.113
3,12.0,0.0
6,2.0,0.412
10,15.0,0.0
6,27.0,0.0
9,16.0,0.0
9,4.0,0.021
9,5.0,0.016
1,13.0,0.001
9,1.0,0.38
12,27.0,0.0
10,14.0,0.0
8,3.0,0.083
2,4.0,0.087
8,13.0,0.0
4,18.0,0.001
11,5.0,0.296
9,15.0,0.0
2,13.0,0.0
8,1.0,0.493
11,4.0,0.104
9,9.0,0.007
11,7.0,0.07
4,15.0,0.0
5,14.0,0.0
12,15.0,0.002
3,13.0,0.0
4,17.0,0.001
7,9.0,0.003
11,12.0,0.0
6,7.0,0.036
8,8.0,0.009
2,9.0,0.012
2,2.0,0.172
2,18.0,0.0
1,27.0,0.0
8,25.0,0.006
1,26.0,0.0
10,12.0,0.0
9,8.0,0.02
12,7.0,0.063
4,27.0,0.0
11,14.0,0.0
12,16.0,0.0
8,12.0,0.0
2,26.0,0.0
11,16.0,0.0
1,15.0,0.001
7,16.0,0.0
12,18.0,0.0
7,8.0,0.007
5,25.0,0.006
5,15.0,0.0
4,13.0,0.0
11,8.0,0.028
5,13.0,0.0
11,15.0,0.0
2,16.0,0.0
4,4.0,0.047
10,25.0,0.002
4,26.0,0.0
1,14.0,0.005
2,8.0,0.018
10,4.0,0.058
3,4.0,0.06
4,3.0,0.201
5,27.0,0.0
8,16.0,0.0
8,26.0,0.0
4,12.0,0.0
3,9.0,0.001
8,17.0,0.001
3,27.0,0.0
10,26.0,0.0
12,12.0,0.005
7,18.0,0.004
10,9.0,0.006
9,25.0,0.005
8,7.0,0.041
9,27.0,0.0
7,4.0,0.004
5,18.0,0.001
1,3.0,0.109
5,3.0,0.232
4,8.0,0.015
10,2.0,0.282
3,1.0,0.378
1,17.0,0.0
1,12.0,0.003
7,5.0,0.004
6,13.0,0.0
6,16.0,0.0
1,9.0,0.006
8,9.0,0.001
12,25.0,0.0
3,16.0,0.0
3,17.0,0.0
3,8.0,0.014
3,7.0,0.052
9,14.0,0.0
10,18.0,0.001
8,15.0,0.0
2,3.0,0.11
11,2.0,0.152
6,8.0,0.011
11,9.0,0.007
1,16.0,0.0
7,13.0,0.0
6,4.0,0.011
6,12.0,0.0
6,14.0,0.0
5,12.0,0.0
12,3.0,0.104
3,5.0,0.046
7,17.0,0.0
10,1.0,0.277
11,13.0,0.0
11,25.0,0.0
7,26.0,0.0
8,4.0,0.009
2,15.0,0.001
6,26.0,0.001
1,2.0,0.151
12,8.0,0.02
4,25.0,0.003
12,26.0,0.0
2,7.0,0.037
12,2.0,0.11
5,17.0,0.001
10,13.0,0.0
5,5.0,0.027
8,5.0,0.002
1,8.0,0.013
4,9.0,0.005
12,13.0,0.0
1,18.0,0.0
4,1.0,0.328
2,27.0,0.0
10,3.0,0.163
3,18.0,0.0
4,14.0,0.0
2,12.0,0.001
3,15.0,0.0
