m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1,8.8,15.4,22.5,5.5,0.0,0.03,0.0
1,2,8.4,15.2,22.4,5.9,0.0,0.0,0.0
1,3,8.0,15.2,22.5,5.9,0.0,0.0,0.0
2,1,9.5,17.0,24.4,7.5,0.0,0.0,0.0
2,2,9.8,16.9,23.8,7.5,0.0,0.0,0.0
2,3,11.5,18.9,25.7,6.6,1.0,0.06,0.0
3,1,13.2,21.6,29.0,6.1,0.0,0.0,0.0
3,2,14.0,21.7,28.4,6.7,1.0,0.05,2.0
3,3,15.5,23.0,30.0,9.1,0.0,0.0,0.0
4,1,18.3,26.7,34.4,7.1,0.0,0.0,0.0
4,2,18.7,27.2,34.3,7.5,0.0,0.0,0.0
4,3,20.9,28.7,36.1,8.2,1.0,0.05,0.0
5,1,22.7,30.9,38.4,7.5,0.0,0.0,0.0
5,2,24.0,31.9,40.1,7.5,0.0,0.0,0.0
5,3,25.7,33.3,40.5,7.5,0.0,0.03,0.0
6,1,26.6,34.7,41.5,7.4,0.0,0.0,0.0
6,2,27.0,34.7,41.7,8.1,0.0,0.0,0.0
6,3,27.2,34.7,41.5,8.4,0.0,0.0,0.0
7,1,27.0,34.4,40.8,8.9,0.0,0.0,0.0
7,2,27.5,34.6,41.5,7.9,0.0,0.0,0.0
7,3,28.0,34.9,41.5,7.7,0.0,0.0,0.0
8,1,28.1,35.5,42.0,7.1,0.0,0.0,0.0
8,2,27.6,34.4,41.0,8.6,0.0,0.0,0.0
8,3,27.5,34.5,41.0,7.3,0.0,0.0,0.0
9,1,26.8,33.8,41.0,7.7,0.0,0.0,0.0
9,2,25.5,32.1,39.2,7.4,0.0,0.0,0.0
9,3,24.7,32.0,39.0,6.6,0.0,0.0,0.0
10,1,23.4,30.2,37.2,5.7,0.0,0.0,0.0
10,2,21.9,28.6,35.9,6.1,0.0,0.0,0.0
10,3,19.5,26.4,33.5,5.6,0.0,0.0,0.0
11,1,17.7,24.2,31.1,4.9,0.0,0.0,0.0
11,2,16.2,22.3,29.4,5.8,0.0,0.0,0.0
11,3,13.0,20.1,27.2,4.5,0.0,0.0,0.0
12,1,11.5,18.0,25.2,4.3,0.0,0.0,0.0
12,2,10.8,18.0,24.8,4.7,0.0,0.0,0.0
12,3,9.0,15.9,22.5,4.6,0.0,0.0,0.0
