m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1.9,3.9,5.7,15.2,21.0,0.67,65.0
2,2.3,4.9,8.1,16.4,18.0,0.62,73.0
3,2.1,7.0,11.1,13.2,16.0,0.51,59.0
4,4.2,9.4,15.2,13.7,13.0,0.43,45.0
5,8.0,13.6,19.2,11.4,12.0,0.4,52.0
6,11.8,17.9,22.8,11.1,11.0,0.38,40.0
7,13.4,18.3,23.3,10.9,13.0,0.43,57.0
8,13.1,18.7,24.6,10.8,14.0,0.45,49.0
9,10.4,15.2,20.8,10.8,13.0,0.43,53.0
10,8.0,11.8,15.5,13.3,18.0,0.57,76.0
11,4.3,7.1,10.1,13.2,17.0,0.58,54.0
12,2.9,5.1,6.9,15.2,21.0,0.67,87.0
