m,m3,coco,coco_pct
11,3,25.0,0.0
7,3,7.0,0.013
6,2,18.0,0.0
4,2,19.0,0.0
10,1,17.0,0.042
2,1,5.0,0.057
1,3,3.0,0.04
11,1,15.0,0.0
1,3,2.0,0.012
7,1,1.0,0.149
3,1,1.0,0.273
11,1,7.0,0.023
11,3,8.0,0.142
8,1,5.0,0.056
12,2,18.0,0.0
11,2,7.0,0.055
7,1,4.0,0.486
8,2,4.0,0.486
8,2,8.0,0.102
12,3,18.0,0.0
2,1,21.0,0.005
3,1,8.0,0.123
7,3,2.0,0.06
12,1,19.0,0.0
5,2,18.0,0.0
7,1,5.0,0.031
10,2,25.0,0.0
9,1,19.0,0.0
11,3,4.0,0.498
12,2,15.0,0.001
2,3,1.0,0.189
6,2,17.0,0.032
4,3,19.0,0.0
8,3,8.0,0.088
9,3,3.0,0.061
7,2,25.0,0.0
10,1,10.0,0.0
5,1,2.0,0.052
6,3,12.0,0.0
9,1,7.0,0.011
3,3,10.0,0.0
7,3,14.0,0.0
7,2,12.0,0.0
5,2,15.0,0.0
6,3,1.0,0.299
9,3,14.0,0.0
6,3,10.0,0.0
1,1,14.0,0.01
1,2,2.0,0.021
4,2,12.0,0.0
9,1,21.0,0.0
10,3,4.0,0.517
2,1,3.0,0.033
8,3,25.0,0.0
5,2,25.0,0.0
2,2,5.0,0.015
7,2,8.0,0.089
9,2,17.0,0.028
9,3,19.0,0.0
4,2,21.0,0.0
5,2,17.0,0.03
9,2,5.0,0.113
6,2,14.0,0.0
6,2,15.0,0.0
2,1,8.0,0.17
5,3,12.0,0.0
8,2,14.0,0.0
4,1,15.0,0.004
3,2,2.0,0.026
1,1,3.0,0.042
10,1,3.0,0.06
3,2,25.0,0.0
7,1,8.0,0.13
10,3,7.0,0.031
11,2,8.0,0.154
8,3,21.0,0.0
11,1,1.0,0.124
10,1,1.0,0.104
12,2,4.0,0.579
5,1,18.0,0.01
6,2,5.0,0.038
11,2,21.0,0.001
2,3,10.0,0.0
12,2,2.0,0.014
11,1,8.0,0.133
7,2,5.0,0.07
2,1,18.0,0.002
6,3,5.0,0.037
4,2,14.0,0.0
1,2,1.0,0.071
6,3,4.0,0.401
11,1,4.0,0.492
12,3,10.0,0.002
12,2,7.0,0.078
2,2,25.0,0.0
1,3,8.0,0.145
4,1,8.0,0.141
6,1,2.0,0.045
2,1,14.0,0.012
12,1,14.0,0.007
9,3,17.0,0.046
7,3,19.0,0.0
9,3,21.0,0.0
5,2,21.0,0.0
12,1,18.0,0.001
7,1,15.0,0.0
11,3,14.0,0.004
9,1,1.0,0.195
9,2,18.0,0.0
8,2,3.0,0.081
11,1,10.0,0.0
12,1,25.0,0.0
5,1,17.0,0.032
5,3,19.0,0.0
7,2,2.0,0.051
9,1,17.0,0.026
5,3,25.0,0.0
10,3,15.0,0.0
4,1,7.0,0.045
1,3,21.0,0.005
12,3,17.0,0.054
9,3,1.0,0.141
