m,coco,coco_pct
2,17.0,0.04
10,4.0,0.523
6,17.0,0.031
9,2.0,0.047
6,14.0,0.0
2,1.0,0.126
7,14.0,0.0
9,5.0,0.104
11,4.0,0.5
7,12.0,0.0
7,7.0,0.018
12,7.0,0.079
10,25.0,0.0
2,5.0,0.035
2,3.0,0.037
8,14.0,0.0
2,8.0,0.148
4,3.0,0.069
4,21.0,0.006
12,14.0,0.004
5,3.0,0.08
2,21.0,0.002
1,7.0,0.075
12,8.0,0.187
12,3.0,0.031
12,4.0,0.524
6,2.0,0.046
2,14.0,0.005
5,15.0,0.0
3,18.0,0.002
8,15.0,0.0
6,12.0,0.0
12,15.0,0.003
3,10.0,0.0
8,4.0,0.445
6,5.0,0.041
11,12.0,0.001
3,5.0,0.044
1,18.0,0.001
11,3.0,0.044
7,25.0,0.0
6,15.0,0.0
7,21.0,0.0
9,8.0,0.094
6,25.0,0.0
5,21.0,0.0
3,19.0,0.0
11,21.0,0.001
4,4.0,0.485
1,15.0,0.008
11,10.0,0.001
3,21.0,0.001
12,17.0,0.045
10,10.0,0.0
3,25.0,0.0
10,5.0,0.082
2,25.0,0.0
1,10.0,0.002
8,19.0,0.0
4,1.0,0.2
8,17.0,0.037
4,5.0,0.024
9,12.0,0.0
11,2.0,0.029
7,1.0,0.16
1,25.0,0.0
8,10.0,0.0
3,3.0,0.047
1,4.0,0.484
2,7.0,0.055
11,25.0,0.0
9,21.0,0.0
7,18.0,0.0
10,19.0,0.0
1,12.0,0.002
8,25.0,0.0
12,25.0,0.0
11,7.0,0.053
8,5.0,0.066
6,19.0,0.0
12,12.0,0.0
6,4.0,0.481
4,18.0,0.005
12,10.0,0.002
8,8.0,0.113
1,5.0,0.074
5,10.0,0.0
10,12.0,0.0
7,4.0,0.482
7,10.0,0.0
5,5.0,0.046
9,17.0,0.033
4,12.0,0.0
10,7.0,0.029
12,21.0,0.002
4,2.0,0.043
5,18.0,0.003
11,5.0,0.085
2,18.0,0.002
7,17.0,0.036
7,15.0,0.0
8,3.0,0.089
2,12.0,0.0
6,10.0,0.0
4,15.0,0.002
3,4.0,0.457
9,10.0,0.0
6,18.0,0.0
1,3.0,0.04
4,8.0,0.101
5,1.0,0.185
9,1.0,0.165
2,4.0,0.518
5,19.0,0.0
7,3.0,0.093
5,12.0,0.0
11,19.0,0.0
3,17.0,0.035
9,4.0,0.468
11,17.0,0.038
5,7.0,0.025
5,8.0,0.08
12,1.0,0.05
9,18.0,0.0
10,2.0,0.032
2,19.0,0.0
8,2.0,0.061
9,25.0,0.0
11,14.0,0.002
3,14.0,0.002
1,17.0,0.044
9,14.0,0.0
4,17.0,0.033
7,19.0,0.0
10,17.0,0.04
11,15.0,0.003
5,14.0,0.0
7,5.0,0.049
3,2.0,0.029
12,5.0,0.057
9,19.0,0.0
8,21.0,0.0
4,10.0,0.0
10,14.0,0.0
6,7.0,0.014
1,19.0,0.001
11,8.0,0.143
10,15.0,0.0
6,8.0,0.089
8,12.0,0.0
5,4.0,0.504
3,7.0,0.046
2,15.0,0.01
10,3.0,0.05
7,8.0,0.111
8,7.0,0.011
3,1.0,0.206
9,3.0,0.072
4,19.0,0.0
1,14.0,0.007
4,25.0,0.0
5,2.0,0.044
10,18.0,0.0
6,3.0,0.082
6,1.0,0.217
5,25.0,0.0
8,18.0,0.001
2,2.0,0.02
6,21.0,0.0
4,14.0,0.001
11,1.0,0.099
3,15.0,0.006
10,21.0,0.0
2,10.0,0.002
1,21.0,0.006
1,8.0,0.168
3,8.0,0.125
11,18.0,0.0
4,7.0,0.032
12,19.0,0.0
9,7.0,0.016
1,1.0,0.07
10,8.0,0.15
9,15.0,0.0
5,17.0,0.032
1,2.0,0.019
10,1.0,0.094
12,2.0,0.016
8,1.0,0.178
12,18.0,0.0
3,12.0,0.001
7,2.0,0.052
