m,m3,coco,coco_pct
10,3,3.0,0.397
10,2,19.0,0.0
8,3,13.0,0.0
7,1,15.0,0.0
7,2,26.0,0.001
12,2,10.0,0.0
11,1,12.0,0.0
6,3,1.0,0.331
10,1,14.0,0.0
10,1,1.0,0.087
5,2,7.0,0.035
9,2,4.0,0.181
8,2,13.0,0.0
8,3,5.0,0.0
8,1,21.0,0.0
12,3,3.0,0.347
7,2,13.0,0.0
9,3,4.0,0.178
11,1,18.0,0.016
4,1,4.0,0.203
4,3,12.0,0.0
10,2,9.0,0.023
1,2,3.0,0.388
12,1,8.0,0.045
7,3,3.0,0.36
4,3,2.0,0.141
11,3,2.0,0.076
7,3,12.0,0.0
9,3,26.0,0.004
6,1,25.0,0.001
1,2,8.0,0.021
6,2,10.0,0.0
8,3,26.0,0.001
3,1,10.0,0.0
12,3,25.0,0.0
8,3,9.0,0.008
1,1,9.0,0.015
12,3,26.0,0.0
9,2,25.0,0.008
5,1,4.0,0.167
10,3,13.0,0.0
2,2,18.0,0.013
2,3,2.0,0.097
10,2,17.0,0.021
12,2,12.0,0.002
9,3,1.0,0.097
8,1,18.0,0.073
12,3,12.0,0.0
12,2,9.0,0.01
12,2,21.0,0.0
11,3,5.0,0.004
1,3,4.0,0.302
6,3,9.0,0.002
4,1,2.0,0.139
10,3,19.0,0.0
8,2,14.0,0.0
11,3,14.0,0.0
4,3,17.0,0.011
6,1,8.0,0.037
10,3,15.0,0.0
11,2,26.0,0.001
1,3,25.0,0.0
6,1,3.0,0.235
1,1,18.0,0.017
7,1,1.0,0.125
4,3,14.0,0.0
4,2,19.0,0.001
1,1,1.0,0.04
3,3,25.0,0.0
11,3,25.0,0.002
6,1,14.0,0.0
3,2,25.0,0.0
10,3,4.0,0.189
10,1,15.0,0.0
2,1,5.0,0.008
11,2,21.0,0.0
3,1,3.0,0.306
1,1,5.0,0.0
7,1,10.0,0.0
2,3,21.0,0.0
9,1,1.0,0.188
10,1,5.0,0.006
4,3,13.0,0.0
10,2,10.0,0.0
5,3,18.0,0.011
7,3,17.0,0.01
3,2,21.0,0.0
12,1,5.0,0.016
5,3,26.0,0.002
12,2,17.0,0.008
1,1,10.0,0.0
12,3,17.0,0.025
1,2,9.0,0.009
4,2,13.0,0.0
9,1,21.0,0.0
2,1,4.0,0.247
11,1,4.0,0.242
6,3,15.0,0.0
10,3,26.0,0.001
6,3,5.0,0.007
12,1,10.0,0.0
2,3,26.0,0.0
9,2,21.0,0.0
2,1,3.0,0.381
2,2,17.0,0.026
7,3,15.0,0.0
5,1,14.0,0.0
5,2,13.0,0.0
9,3,17.0,0.03
6,3,3.0,0.247
1,2,17.0,0.04
8,1,12.0,0.0
3,2,10.0,0.0
7,3,21.0,0.0
5,1,9.0,0.007
1,3,21.0,0.0
1,1,7.0,0.145
3,1,2.0,0.1
11,2,1.0,0.074
10,1,17.0,0.032
11,2,10.0,0.0
9,3,15.0,0.0
8,3,17.0,0.016
2,2,8.0,0.037
2,1,7.0,0.134
5,1,2.0,0.145
9,1,18.0,0.025
12,3,14.0,0.0
8,3,2.0,0.161
3,2,14.0,0.0
