m,coco,coco_pct
6,4.0,0.207
9,1.0,0.148
11,17.0,0.03
5,5.0,0.016
3,10.0,0.0
6,9.0,0.005
2,7.0,0.107
8,25.0,0.007
10,5.0,0.01
11,3.0,0.359
5,18.0,0.011
12,13.0,0.0
2,25.0,0.0
4,2.0,0.16
12,21.0,0.0
2,1.0,0.11
9,12.0,0.0
8,14.0,0.0
9,8.0,0.029
11,8.0,0.043
1,15.0,0.0
2,10.0,0.0
6,12.0,0.0
9,9.0,0.007
9,14.0,0.0
8,4.0,0.149
10,9.0,0.014
4,12.0,0.0
11,4.0,0.29
4,15.0,0.0
1,1.0,0.056
2,21.0,0.0
10,15.0,0.0
11,19.0,0.0
5,26.0,0.001
7,15.0,0.0
6,25.0,0.002
5,13.0,0.0
6,14.0,0.0
4,13.0,0.0
3,5.0,0.042
1,9.0,0.011
4,25.0,0.0
2,9.0,0.008
9,2.0,0.14
11,25.0,0.002
8,15.0,0.0
9,3.0,0.379
7,5.0,0.001
5,2.0,0.193
2,18.0,0.01
1,10.0,0.001
5,17.0,0.014
7,18.0,0.011
1,26.0,0.0
11,13.0,0.0
7,4.0,0.186
1,5.0,0.01
8,10.0,0.0
12,5.0,0.026
9,19.0,0.0
3,17.0,0.012
6,1.0,0.238
8,5.0,0.0
9,13.0,0.0
9,4.0,0.188
12,25.0,0.0
11,21.0,0.0
6,17.0,0.01
12,8.0,0.038
1,4.0,0.267
7,17.0,0.005
3,13.0,0.001
5,8.0,0.017
9,26.0,0.003
6,7.0,0.055
8,2.0,0.167
4,5.0,0.026
3,8.0,0.025
5,4.0,0.212
8,21.0,0.0
11,12.0,0.001
8,26.0,0.002
5,12.0,0.0
9,5.0,0.001
9,15.0,0.0
9,17.0,0.017
9,18.0,0.021
12,4.0,0.283
3,9.0,0.003
2,2.0,0.096
10,3.0,0.411
10,26.0,0.001
12,19.0,0.0
10,8.0,0.032
10,19.0,0.0
6,13.0,0.0
2,5.0,0.024
8,1.0,0.191
5,1.0,0.19
1,2.0,0.08
8,17.0,0.014
10,10.0,0.0
3,26.0,0.0
4,3.0,0.276
10,18.0,0.04
7,8.0,0.021
3,2.0,0.115
2,19.0,0.0
6,10.0,0.0
3,1.0,0.194
5,9.0,0.004
6,18.0,0.014
2,13.0,0.001
12,12.0,0.004
5,15.0,0.0
8,13.0,0.0
1,12.0,0.003
10,7.0,0.109
7,12.0,0.0
11,18.0,0.014
4,9.0,0.006
6,15.0,0.0
5,10.0,0.0
7,25.0,0.004
8,19.0,0.0
11,26.0,0.001
5,19.0,0.0
2,15.0,0.0
2,17.0,0.023
12,18.0,0.015
12,15.0,0.0
12,17.0,0.029
10,14.0,0.0
6,3.0,0.263
1,14.0,0.004
7,14.0,0.0
2,12.0,0.009
10,13.0,0.0
2,3.0,0.369
8,8.0,0.016
7,19.0,0.0
3,4.0,0.219
2,4.0,0.189
8,7.0,0.041
1,18.0,0.014
4,21.0,0.002
11,10.0,0.0
5,21.0,0.0
7,3.0,0.365
3,21.0,0.0
2,14.0,0.011
11,5.0,0.007
3,14.0,0.0
6,26.0,0.002
7,10.0,0.0
5,25.0,0.001
10,1.0,0.067
10,2.0,0.092
1,3.0,0.37
1,21.0,0.0
11,1.0,0.046
4,17.0,0.018
7,1.0,0.172
12,26.0,0.0
1,8.0,0.029
7,26.0,0.001
11,14.0,0.0
4,14.0,0.0
12,1.0,0.031
4,18.0,0.004
3,3.0,0.287
12,10.0,0.0
12,14.0,0.001
11,2.0,0.084
1,13.0,0.0
9,25.0,0.005
3,7.0,0.089
8,12.0,0.0
6,19.0,0.0
1,7.0,0.125
4,19.0,0.002
9,21.0,0.0
7,13.0,0.0
4,10.0,0.0
6,5.0,0.017
6,8.0,0.028
5,3.0,0.295
8,18.0,0.055
3,18.0,0.011
8,9.0,0.006
12,7.0,0.148
9,7.0,0.064
5,7.0,0.048
4,1.0,0.241
7,2.0,0.166
7,21.0,0.0
2,8.0,0.043
10,4.0,0.195
3,25.0,0.0
10,12.0,0.0
3,15.0,0.0
11,9.0,0.019
12,9.0,0.012
2,26.0,0.0
4,8.0,0.024
9,10.0,0.0
4,7.0,0.062
11,15.0,0.0
4,4.0,0.18
8,3.0,0.354
3,19.0,0.0
6,21.0,0.0
12,3.0,0.345
3,12.0,0.003
10,25.0,0.0
6,2.0,0.159
1,25.0,0.0
11,7.0,0.105
5,14.0,0.0
10,21.0,0.0
12,2.0,0.069
7,9.0,0.006
1,17.0,0.033
10,17.0,0.029
4,26.0,0.0
7,7.0,0.064
1,19.0,0.0
