m,m3,coco,coco_pct
8,1,17.0,0.001
11,1,27.0,0.0
7,2,8.0,0.0
8,3,3.0,0.047
1,3,17.0,0.085
5,2,1.0,0.33
2,2,21.0,0.0
1,2,25.0,0.044
3,2,25.0,0.043
1,2,12.0,0.001
3,2,14.0,0.0
10,3,27.0,0.0
1,3,25.0,0.052
3,1,26.0,0.001
6,3,27.0,0.0
7,3,21.0,0.0
5,2,23.0,0.001
11,3,4.0,0.127
4,3,8.0,0.0
5,2,5.0,0.0
2,3,12.0,0.0
3,1,27.0,0.0
9,1,17.0,0.0
5,2,21.0,0.0
5,2,17.0,0.001
12,2,26.0,0.0
11,1,8.0,0.0
6,2,5.0,0.0
11,3,19.0,0.0
9,1,1.0,0.653
7,1,26.0,0.0
2,1,5.0,0.042
5,3,26.0,0.001
11,3,27.0,0.001
5,2,25.0,0.005
10,1,2.0,0.234
5,2,12.0,0.0
8,1,23.0,0.001
7,2,3.0,0.025
11,3,26.0,0.001
1,2,27.0,0.0
11,1,21.0,0.0
9,2,5.0,0.0
11,3,3.0,0.226
1,1,27.0,0.0
10,3,14.0,0.0
9,3,25.0,0.008
11,3,7.0,0.0
4,1,1.0,0.224
10,2,19.0,0.0
10,3,19.0,0.0
1,1,17.0,0.065
2,1,1.0,0.21
1,2,26.0,0.002
12,2,12.0,0.0
2,3,21.0,0.0
2,1,14.0,0.0
7,2,25.0,0.005
8,1,18.0,0.0
6,3,3.0,0.058
10,2,27.0,0.0
12,3,18.0,0.083
11,2,3.0,0.214
4,3,21.0,0.0
7,3,18.0,0.003
10,2,2.0,0.253
12,1,14.0,0.0
12,3,26.0,0.0
8,2,18.0,0.0
11,3,2.0,0.141
4,2,8.0,0.0
12,1,7.0,0.002
12,1,21.0,0.0
2,1,26.0,0.002
7,1,8.0,0.0
10,1,3.0,0.096
7,3,7.0,0.0
1,3,21.0,0.001
10,1,8.0,0.0
4,3,1.0,0.372
2,2,8.0,0.0
4,3,7.0,0.0
12,1,23.0,0.0
7,1,18.0,0.002
12,2,19.0,0.0
2,3,3.0,0.252
2,2,5.0,0.031
8,2,4.0,0.074
4,3,26.0,0.0
1,2,17.0,0.04
11,2,1.0,0.302
3,2,1.0,0.277
8,2,25.0,0.0
11,2,8.0,0.0
4,2,12.0,0.0
5,1,19.0,0.0
2,3,2.0,0.207
8,2,19.0,0.0
6,3,21.0,0.0
2,1,21.0,0.0
3,3,8.0,0.0
4,1,8.0,0.0
11,3,21.0,0.0
7,2,5.0,0.0
12,3,3.0,0.279
10,2,3.0,0.182
3,2,12.0,0.0
8,1,8.0,0.0
5,1,14.0,0.0
5,2,8.0,0.0
8,3,19.0,0.0
10,3,3.0,0.124
6,2,8.0,0.0
8,1,3.0,0.015
4,2,19.0,0.0
8,2,1.0,0.843
3,2,7.0,0.0
6,1,3.0,0.119
2,3,1.0,0.232
7,2,18.0,0.003
4,3,14.0,0.0
11,3,25.0,0.055
5,1,12.0,0.0
6,3,4.0,0.087
8,1,1.0,0.813
12,2,7.0,0.005
4,1,19.0,0.0
11,1,26.0,0.0
10,1,4.0,0.084
9,3,4.0,0.079
1,1,21.0,0.0
12,1,12.0,0.0
10,2,23.0,0.0
1,1,12.0,0.0
11,2,4.0,0.099
7,1,14.0,0.0
9,2,19.0,0.0
2,1,17.0,0.045
8,2,26.0,0.0
8,3,5.0,0.002
8,1,14.0,0.0
6,2,14.0,0.0
12,1,4.0,0.102
6,1,4.0,0.096
7,2,23.0,0.0
12,1,8.0,0.0
12,2,2.0,0.132
12,1,18.0,0.134
9,3,17.0,0.002
10,1,23.0,0.0
5,3,19.0,0.0
10,2,14.0,0.0
1,3,26.0,0.001
3,3,1.0,0.346
5,3,18.0,0.029
12,3,7.0,0.015
3,1,21.0,0.0
1,1,25.0,0.026
8,1,26.0,0.0
3,1,25.0,0.01
