m,m3,coco,coco_pct
7,3,8.0,0.0
12,2,5.0,0.001
6,1,4.0,0.044
6,1,7.0,0.038
8,1,17.0,0.001
10,3,19.0,0.0
2,1,8.0,0.016
2,1,14.0,0.0
5,3,15.0,0.0
4,3,7.0,0.039
8,2,4.0,0.008
11,3,19.0,0.0
8,3,18.0,0.002
3,1,14.0,0.0
5,2,3.0,0.204
6,2,25.0,0.009
6,2,3.0,0.082
11,1,15.0,0.0
1,3,25.0,0.005
7,2,17.0,0.0
6,1,23.0,0.0
12,1,1.0,0.197
5,3,2.0,0.305
3,2,26.0,0.0
4,3,9.0,0.01
9,2,23.0,0.003
9,1,25.0,0.023
7,1,27.0,0.0
7,3,7.0,0.001
8,3,1.0,0.663
10,2,17.0,0.001
2,2,4.0,0.122
4,2,5.0,0.003
10,2,8.0,0.029
2,2,5.0,0.003
8,1,25.0,0.002
8,2,26.0,0.001
1,3,2.0,0.176
3,3,27.0,0.0
9,1,2.0,0.291
11,3,4.0,0.116
4,1,27.0,0.0
4,2,7.0,0.041
6,3,26.0,0.0
9,2,27.0,0.0
2,1,19.0,0.0
10,2,15.0,0.0
12,1,2.0,0.19
3,1,4.0,0.122
4,3,19.0,0.0
3,3,2.0,0.249
8,1,4.0,0.005
7,1,15.0,0.0
10,1,5.0,0.0
3,2,14.0,0.0
11,3,1.0,0.229
11,2,27.0,0.005
5,3,18.0,0.0
11,3,5.0,0.0
2,2,1.0,0.45
9,2,2.0,0.274
9,1,9.0,0.003
3,3,15.0,0.0
11,2,26.0,0.0
5,2,8.0,0.031
2,1,5.0,0.001
8,2,7.0,0.023
6,3,17.0,0.001
5,1,17.0,0.0
12,2,7.0,0.093
11,1,18.0,0.002
6,3,25.0,0.001
8,2,14.0,0.0
6,3,8.0,0.001
8,1,27.0,0.0
12,2,14.0,0.0
8,1,2.0,0.237
2,3,27.0,0.0
7,2,14.0,0.0
9,3,4.0,0.026
1,2,26.0,0.0
1,1,2.0,0.193
12,3,26.0,0.0
10,2,5.0,0.002
12,2,17.0,0.0
5,2,1.0,0.3
1,1,5.0,0.001
2,1,3.0,0.221
6,1,1.0,0.396
9,3,9.0,0.005
5,1,19.0,0.0
7,2,4.0,0.008
2,2,2.0,0.19
10,1,18.0,0.015
11,2,17.0,0.0
5,1,18.0,0.0
10,1,2.0,0.283
1,2,9.0,0.017
5,2,17.0,0.0
4,2,15.0,0.0
8,2,15.0,0.0
3,1,15.0,0.0
12,3,7.0,0.062
7,2,1.0,0.747
2,2,17.0,0.0
4,3,5.0,0.002
7,1,25.0,0.003
10,2,3.0,0.139
2,3,3.0,0.154
8,1,8.0,0.0
9,1,4.0,0.012
7,2,18.0,0.002
6,2,14.0,0.0
5,1,15.0,0.0
9,2,25.0,0.032
2,2,19.0,0.0
9,2,3.0,0.142
8,1,1.0,0.696
11,1,1.0,0.299
5,3,7.0,0.031
9,3,25.0,0.049
9,3,26.0,0.001
6,3,15.0,0.0
6,2,9.0,0.005
1,3,14.0,0.0
12,2,23.0,0.0
9,2,7.0,0.016
9,3,7.0,0.052
10,3,7.0,0.052
7,1,3.0,0.057
4,2,27.0,0.0
8,1,9.0,0.0
1,1,18.0,0.001
9,2,15.0,0.0
3,3,9.0,0.002
2,2,15.0,0.0
11,1,3.0,0.189
12,2,26.0,0.001
1,2,14.0,0.0
6,3,18.0,0.001
5,1,4.0,0.103
4,1,18.0,0.0
5,2,5.0,0.001
3,3,7.0,0.065
2,3,9.0,0.001
4,1,3.0,0.21
6,3,2.0,0.195
3,3,26.0,0.0
11,3,18.0,0.001
9,2,14.0,0.0
3,1,25.0,0.008
5,1,7.0,0.06
5,3,17.0,0.0
7,1,14.0,0.0
7,1,8.0,0.0
6,2,4.0,0.016
5,2,23.0,0.002
5,3,19.0,0.0
2,2,23.0,0.0
8,3,4.0,0.009
12,2,19.0,0.0
10,1,3.0,0.144
4,2,18.0,0.0
6,3,5.0,0.0
12,3,23.0,0.0
1,1,4.0,0.121
8,1,15.0,0.0
3,2,17.0,0.0
8,2,23.0,0.001
1,3,27.0,0.0
1,2,3.0,0.22
7,2,27.0,0.001
12,2,2.0,0.197
9,3,5.0,0.0
11,3,3.0,0.238
11,2,5.0,0.0
4,3,2.0,0.265
7,3,4.0,0.002
4,1,4.0,0.063
5,3,4.0,0.051
2,3,14.0,0.001
1,1,27.0,0.0
11,3,15.0,0.0
3,2,5.0,0.0
12,3,9.0,0.008
10,1,25.0,0.034
11,3,9.0,0.021
10,1,14.0,0.0
4,3,17.0,0.0
2,1,17.0,0.0
12,1,27.0,0.0
2,3,18.0,0.0
10,2,25.0,0.02
12,3,18.0,0.002
6,3,9.0,0.0
3,3,18.0,0.0
8,3,19.0,0.0
1,2,25.0,0.01
12,1,26.0,0.0
6,2,8.0,0.003
11,3,26.0,0.001
11,1,26.0,0.001
3,2,27.0,0.0
7,2,3.0,0.043
10,3,25.0,0.005
12,1,18.0,0.0
9,1,26.0,0.0
3,3,1.0,0.413
6,2,7.0,0.008
2,1,25.0,0.002
2,2,25.0,0.009
11,3,25.0,0.032
10,3,26.0,0.0
7,3,15.0,0.0
1,3,18.0,0.0
4,1,25.0,0.007
4,1,1.0,0.394
