m,coco,coco_pct
1,18.0,0.0
8,1.0,0.692
3,18.0,0.0
12,5.0,0.0
8,8.0,0.002
8,25.0,0.002
4,4.0,0.067
2,14.0,0.0
1,1.0,0.309
10,7.0,0.044
4,17.0,0.0
9,7.0,0.03
8,17.0,0.001
8,2.0,0.221
6,9.0,0.002
5,4.0,0.08
11,5.0,0.0
8,18.0,0.004
5,9.0,0.005
4,23.0,0.0
3,19.0,0.0
11,8.0,0.052
1,15.0,0.0
7,14.0,0.0
4,14.0,0.0
11,17.0,0.0
2,4.0,0.121
7,5.0,0.0
11,3.0,0.209
12,25.0,0.017
5,19.0,0.0
10,18.0,0.006
11,18.0,0.002
3,25.0,0.006
2,19.0,0.0
4,2.0,0.275
1,2.0,0.184
6,15.0,0.0
10,1.0,0.43
12,15.0,0.0
4,8.0,0.015
1,4.0,0.117
7,2.0,0.163
6,25.0,0.004
9,8.0,0.012
2,7.0,0.064
1,19.0,0.0
8,19.0,0.0
3,5.0,0.002
11,27.0,0.003
1,8.0,0.03
3,26.0,0.0
11,1.0,0.275
3,15.0,0.0
9,26.0,0.0
9,14.0,0.0
8,3.0,0.058
8,4.0,0.007
12,14.0,0.0
10,15.0,0.0
12,7.0,0.096
8,5.0,0.0
6,5.0,0.0
5,17.0,0.0
10,27.0,0.005
2,15.0,0.0
8,23.0,0.001
2,1.0,0.406
9,4.0,0.021
1,7.0,0.111
7,18.0,0.003
6,1.0,0.576
5,2.0,0.29
3,27.0,0.0
11,7.0,0.115
1,3.0,0.229
1,27.0,0.0
7,15.0,0.0
3,8.0,0.015
8,9.0,0.0
11,23.0,0.002
1,9.0,0.009
3,17.0,0.0
1,17.0,0.0
10,14.0,0.0
9,23.0,0.003
5,3.0,0.185
6,17.0,0.0
12,8.0,0.036
7,8.0,0.001
12,4.0,0.095
6,18.0,0.002
1,23.0,0.001
9,18.0,0.006
4,26.0,0.0
2,27.0,0.0
9,15.0,0.0
7,3.0,0.047
12,26.0,0.0
6,2.0,0.269
1,25.0,0.009
4,15.0,0.0
3,3.0,0.191
11,19.0,0.0
12,19.0,0.0
3,4.0,0.097
10,3.0,0.166
6,26.0,0.0
3,2.0,0.259
10,26.0,0.0
2,9.0,0.003
7,26.0,0.0
5,14.0,0.0
6,27.0,0.0
10,25.0,0.019
5,1.0,0.357
6,19.0,0.0
7,1.0,0.772
10,17.0,0.0
11,26.0,0.0
3,9.0,0.003
4,9.0,0.003
12,2.0,0.202
2,23.0,0.0
12,23.0,0.0
11,2.0,0.205
9,25.0,0.035
2,26.0,0.0
2,25.0,0.008
2,8.0,0.012
10,19.0,0.0
6,4.0,0.023
9,2.0,0.276
6,8.0,0.005
5,18.0,0.0
2,5.0,0.005
6,23.0,0.0
5,7.0,0.051
2,18.0,0.0
7,25.0,0.003
12,9.0,0.013
6,7.0,0.017
5,15.0,0.0
10,8.0,0.024
1,5.0,0.001
9,1.0,0.505
9,5.0,0.0
11,4.0,0.091
10,5.0,0.001
5,25.0,0.007
9,3.0,0.107
4,5.0,0.002
4,18.0,0.0
4,1.0,0.382
12,3.0,0.232
12,27.0,0.0
2,17.0,0.0
7,4.0,0.006
11,14.0,0.0
12,18.0,0.002
9,17.0,0.001
11,9.0,0.017
11,25.0,0.03
4,27.0,0.0
4,19.0,0.0
10,23.0,0.001
5,8.0,0.021
10,4.0,0.03
1,26.0,0.0
2,2.0,0.2
7,23.0,0.0
10,2.0,0.265
5,23.0,0.001
7,7.0,0.005
3,1.0,0.353
12,1.0,0.308
4,7.0,0.046
3,14.0,0.0
10,9.0,0.008
9,19.0,0.0
5,27.0,0.0
9,9.0,0.004
9,27.0,0.0
7,9.0,0.0
11,15.0,0.0
8,27.0,0.0
8,14.0,0.0
8,26.0,0.0
6,14.0,0.0
4,3.0,0.206
12,17.0,0.0
4,25.0,0.004
3,7.0,0.075
1,14.0,0.0
2,3.0,0.181
7,19.0,0.0
8,7.0,0.011
3,23.0,0.0
6,3.0,0.103
7,17.0,0.0
5,5.0,0.003
8,15.0,0.0
7,27.0,0.0
5,26.0,0.0
