m,coco,coco_pct
12,19.0,0.0
11,12.0,0.0
8,13.0,0.0
12,17.0,0.029
2,17.0,0.016
12,11.0,0.0
6,18.0,0.009
4,9.0,0.007
10,15.0,0.0
1,10.0,0.001
10,1.0,0.057
4,26.0,0.0
9,7.0,0.066
2,19.0,0.0
12,18.0,0.013
6,5.0,0.057
6,8.0,0.021
11,18.0,0.024
7,9.0,0.007
4,2.0,0.133
4,11.0,0.0
12,13.0,0.0
10,5.0,0.079
2,2.0,0.058
12,8.0,0.028
9,25.0,0.006
6,2.0,0.123
8,18.0,0.039
12,1.0,0.034
9,4.0,0.171
11,8.0,0.042
5,10.0,0.0
5,5.0,0.075
9,3.0,0.363
8,2.0,0.172
12,4.0,0.171
5,19.0,0.0
12,10.0,0.0
2,26.0,0.0
4,10.0,0.0
1,14.0,0.001
2,8.0,0.028
9,1.0,0.127
7,2.0,0.15
6,13.0,0.0
9,12.0,0.0
2,10.0,0.007
7,5.0,0.035
4,8.0,0.021
6,25.0,0.003
1,3.0,0.345
9,2.0,0.121
4,4.0,0.208
9,18.0,0.019
6,26.0,0.002
3,25.0,0.001
2,9.0,0.009
7,3.0,0.348
4,18.0,0.009
5,11.0,0.0
11,14.0,0.0
5,4.0,0.219
11,3.0,0.344
8,19.0,0.0
11,19.0,0.0
3,14.0,0.0
5,18.0,0.009
5,1.0,0.184
8,7.0,0.051
1,1.0,0.053
10,26.0,0.001
9,19.0,0.0
7,11.0,0.0
6,4.0,0.219
7,10.0,0.0
11,10.0,0.0
12,25.0,0.0
1,15.0,0.0
6,11.0,0.0
1,9.0,0.011
10,19.0,0.0
7,21.0,0.0
10,2.0,0.071
2,3.0,0.357
3,12.0,0.005
11,2.0,0.061
8,12.0,0.0
10,11.0,0.0
10,7.0,0.114
7,8.0,0.016
7,15.0,0.0
10,13.0,0.0
6,12.0,0.0
6,17.0,0.01
10,9.0,0.013
7,14.0,0.0
12,12.0,0.004
12,15.0,0.001
9,5.0,0.069
8,11.0,0.0
1,7.0,0.106
3,9.0,0.004
8,10.0,0.0
2,15.0,0.001
2,12.0,0.005
10,8.0,0.031
11,21.0,0.0
11,25.0,0.002
12,5.0,0.197
1,2.0,0.049
7,26.0,0.0
3,4.0,0.178
3,19.0,0.0
8,15.0,0.0
1,19.0,0.0
3,10.0,0.0
7,18.0,0.009
1,21.0,0.0
3,2.0,0.084
5,25.0,0.003
4,19.0,0.0
10,12.0,0.0
4,14.0,0.0
3,21.0,0.0
6,21.0,0.0
3,1.0,0.169
5,14.0,0.0
6,3.0,0.24
10,14.0,0.0
2,18.0,0.007
7,25.0,0.006
6,14.0,0.0
11,5.0,0.187
12,2.0,0.047
8,14.0,0.0
5,15.0,0.0
3,7.0,0.074
7,12.0,0.0
9,26.0,0.003
9,17.0,0.023
4,7.0,0.056
4,1.0,0.208
10,4.0,0.173
3,13.0,0.001
11,17.0,0.03
12,7.0,0.117
8,25.0,0.01
11,7.0,0.085
9,11.0,0.0
12,21.0,0.0
4,25.0,0.0
3,8.0,0.022
9,14.0,0.0
12,3.0,0.348
2,5.0,0.198
5,7.0,0.049
9,15.0,0.0
2,14.0,0.009
1,18.0,0.008
1,12.0,0.003
9,10.0,0.0
5,13.0,0.0
11,9.0,0.018
9,8.0,0.025
5,8.0,0.017
4,3.0,0.256
8,26.0,0.002
2,25.0,0.001
8,3.0,0.334
3,18.0,0.005
6,10.0,0.0
3,17.0,0.009
3,26.0,0.0
6,15.0,0.0
5,9.0,0.005
10,21.0,0.0
4,13.0,0.0
4,15.0,0.0
10,17.0,0.032
11,4.0,0.163
3,5.0,0.187
10,3.0,0.392
5,2.0,0.142
11,11.0,0.0
9,9.0,0.008
9,21.0,0.0
6,1.0,0.253
3,3.0,0.262
11,13.0,0.0
8,9.0,0.007
1,8.0,0.028
1,13.0,0.0
9,13.0,0.0
4,5.0,0.08
4,17.0,0.021
2,13.0,0.0
7,7.0,0.056
10,25.0,0.002
5,3.0,0.278
7,17.0,0.008
1,17.0,0.025
8,4.0,0.147
8,17.0,0.022
2,7.0,0.087
1,11.0,0.0
4,12.0,0.0
1,26.0,0.0
11,26.0,0.001
1,5.0,0.236
12,26.0,0.0
11,15.0,0.0
5,21.0,0.0
7,4.0,0.178
2,21.0,0.001
4,21.0,0.0
8,8.0,0.012
6,9.0,0.006
1,4.0,0.134
8,5.0,0.036
11,1.0,0.045
7,19.0,0.0
8,1.0,0.169
12,14.0,0.001
1,25.0,0.0
10,10.0,0.0
7,13.0,0.0
5,17.0,0.02
2,4.0,0.125
5,26.0,0.0
12,9.0,0.011
3,15.0,0.0
3,11.0,0.0
5,12.0,0.0
6,7.0,0.057
6,19.0,0.0
7,1.0,0.188
8,21.0,0.0
10,18.0,0.037
2,11.0,0.0
2,1.0,0.092
