m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,2.2,5.4,3.7,61.5,3.7,
1,1,2.1,5.3,3.5,61.0,3.7,
1,2,1.9,5.1,3.3,61.5,3.7,
1,3,1.5,5.1,3.2,61.0,3.7,
1,4,1.4,5.1,3.4,63.0,3.7,
1,5,1.4,5.0,3.3,62.0,3.7,
1,6,1.4,5.2,3.4,61.5,2.8,
1,7,1.4,5.3,3.3,61.5,3.7,
1,8,2.0,5.5,3.8,62.0,2.8,
1,9,2.4,6.4,4.4,61.5,2.8,
1,10,3.3,7.3,5.6,60.5,3.7,
1,11,4.2,7.9,6.5,57.0,5.6,
1,12,4.9,8.9,7.2,55.0,4.6,
1,13,5.2,9.5,7.5,54.0,5.6,
1,14,5.3,9.5,7.4,53.5,5.6,
1,15,4.8,8.6,7.0,53.5,4.6,
1,16,4.8,8.2,6.5,56.5,4.6,
1,17,4.0,7.8,6.2,57.5,3.7,
1,18,3.8,7.2,5.8,55.5,3.7,
1,19,3.5,6.8,5.4,57.0,3.7,
1,20,3.1,6.4,5.1,57.5,3.7,
1,21,3.1,6.1,4.8,58.0,3.7,
1,22,2.7,5.9,4.2,60.0,2.8,
1,23,2.4,5.7,3.9,59.5,3.7,
2,0,4.5,8.3,6.8,60.5,3.7,
2,1,4.3,8.0,6.3,62.0,2.8,
2,2,4.1,7.6,6.1,63.5,2.8,
2,3,3.8,7.3,6.0,63.5,2.8,
2,4,3.6,6.8,5.5,62.5,2.8,
2,5,3.5,6.6,5.4,63.0,2.8,
2,6,3.4,6.7,5.3,65.0,2.8,
2,7,3.7,7.0,5.8,64.5,2.8,
2,8,4.2,7.8,6.4,63.0,2.8,
2,9,4.7,8.7,7.4,60.0,3.7,
2,10,6.5,10.5,8.6,56.5,4.6,
2,11,7.3,11.3,9.8,52.5,5.6,
2,12,7.5,12.3,10.3,48.5,6.5,
2,13,7.5,12.7,10.6,47.0,6.5,
2,14,7.7,13.1,10.9,46.5,6.5,
2,15,7.7,12.5,10.8,46.5,6.5,
2,16,7.3,12.4,10.4,46.5,5.6,
2,17,7.0,12.0,9.6,48.5,5.6,
2,18,6.4,11.3,9.2,50.5,4.6,
2,19,6.1,10.7,8.7,53.5,4.6,
2,20,5.7,10.0,8.3,55.0,3.7,
2,21,5.4,9.3,7.9,56.0,3.7,
2,22,5.1,8.8,7.3,58.0,3.7,
2,23,4.8,8.6,7.1,60.5,3.7,
3,0,6.0,10.5,8.2,58.0,3.7,
3,1,5.9,10.1,8.1,57.0,3.7,
3,2,5.7,9.9,7.9,58.0,3.7,
3,3,5.1,9.3,7.1,60.5,3.7,
3,4,5.0,9.4,7.0,61.0,3.7,
3,5,4.9,9.3,6.8,61.5,2.8,
3,6,4.8,8.9,6.7,62.5,3.7,
3,7,5.6,9.4,7.6,61.0,3.7,
3,8,6.3,10.1,8.7,59.5,4.6,
3,9,6.9,11.3,9.2,58.0,4.6,
3,10,8.8,12.5,10.9,51.0,5.6,
3,11,9.9,13.2,11.8,47.5,7.4,
3,12,9.7,14.4,12.3,48.0,7.4,
3,13,11.3,15.0,13.3,45.5,8.4,
3,14,11.4,15.3,13.6,43.0,8.4,
3,15,9.7,15.6,13.1,42.5,8.4,
3,16,10.8,15.8,13.3,40.5,8.3,
3,17,10.3,15.1,12.6,42.0,7.4,
3,18,8.3,14.1,11.4,46.5,6.5,
3,19,8.7,13.2,11.0,46.5,6.5,
3,20,8.4,12.7,10.3,50.5,5.5,
3,21,7.2,12.3,9.7,56.0,4.6,
3,22,7.2,11.4,9.3,53.0,4.6,
3,23,6.8,10.9,8.9,55.0,3.7,
4,0,8.6,13.7,11.2,59.3,4.2,
4,1,8.5,12.3,10.4,58.5,3.7,
4,2,8.1,11.7,10.0,60.5,3.7,
4,3,7.7,12.5,10.1,63.0,3.7,
4,4,7.7,11.3,9.5,61.5,3.3,
4,5,7.8,11.3,9.7,62.3,2.8,
4,6,8.4,12.5,10.5,62.8,3.3,
4,7,9.4,12.2,11.1,62.0,3.7,
4,8,10.2,13.5,12.1,58.0,4.6,
4,9,11.3,15.5,13.5,57.0,5.6,
4,10,11.8,16.5,14.2,48.5,7.4,
4,11,12.6,17.7,15.0,45.5,8.4,
4,12,13.2,19.4,15.7,47.5,8.4,
4,13,13.6,19.4,16.3,41.0,9.3,
4,14,13.5,19.6,16.4,40.3,9.3,
4,15,12.8,20.5,16.5,43.8,9.3,
4,16,12.4,19.5,16.1,41.5,9.3,
4,17,11.7,18.5,15.2,42.5,8.4,
4,18,11.1,18.4,14.7,47.8,7.9,
4,19,10.8,16.7,13.7,46.8,7.4,
4,20,10.6,15.8,13.1,48.5,6.5,
4,21,10.0,15.7,12.7,55.5,5.6,
4,22,9.8,14.3,11.8,54.5,4.6,
4,23,9.4,13.7,11.4,57.0,4.2,
5,0,11.8,16.5,14.1,75.5,3.7,
5,1,11.5,15.4,13.8,75.0,3.7,
5,2,11.4,15.1,13.4,75.5,3.7,
5,3,10.9,15.2,13.1,77.5,2.8,
5,4,10.9,14.6,13.2,78.5,2.8,
5,5,11.4,14.7,13.5,78.5,2.8,
5,6,11.8,16.2,13.9,78.5,2.8,
5,7,12.6,16.4,14.5,75.0,3.7,
5,8,13.4,17.9,15.6,71.0,4.6,
5,9,14.2,19.2,16.7,68.0,5.6,
5,10,15.1,20.2,17.6,60.5,6.5,
5,11,16.1,21.0,18.3,58.0,7.4,
5,12,15.8,22.0,18.9,58.5,8.4,
5,13,17.0,22.1,19.3,55.0,8.4,
5,14,16.9,22.1,19.3,54.0,9.3,
5,15,16.5,22.7,19.8,55.5,8.4,
5,16,15.6,21.8,18.9,53.0,8.3,
5,17,15.2,21.1,18.3,55.5,7.4,
5,18,14.6,20.9,18.0,59.5,6.5,
5,19,14.3,19.6,17.0,62.5,6.5,
5,20,13.8,18.8,16.4,65.0,5.5,
5,21,13.3,18.3,15.9,69.0,4.6,
5,22,12.8,17.0,15.0,71.5,4.6,
5,23,12.3,16.6,14.6,73.0,4.6,
6,0,16.7,21.5,18.8,72.8,4.6,
6,1,16.4,20.6,18.5,74.5,3.7,
6,2,16.0,20.1,18.1,75.0,3.7,
6,3,15.6,19.9,17.7,76.3,2.8,
6,4,15.8,18.9,17.4,78.0,2.8,
6,5,16.4,19.3,17.9,78.0,2.8,
6,6,16.9,20.2,18.6,74.8,2.8,
6,7,17.9,21.4,19.7,74.0,3.7,
6,8,18.9,22.9,21.0,69.3,4.6,
6,9,19.9,24.5,22.3,62.3,5.5,
6,10,21.3,25.7,23.5,60.8,6.5,
6,11,22.1,26.6,24.4,56.8,7.4,
6,12,22.8,27.5,25.3,54.5,8.4,
6,13,23.0,27.5,25.7,53.8,8.9,
6,14,23.1,27.5,25.9,53.5,9.3,
6,15,22.8,28.6,26.0,53.3,8.4,
6,16,22.2,27.2,24.5,53.3,7.9,
6,17,21.8,26.5,23.9,55.5,6.5,
6,18,21.1,26.1,23.6,56.5,6.5,
6,19,20.3,24.5,22.5,61.3,6.5,
6,20,19.6,23.8,21.8,64.5,5.5,
6,21,18.5,23.3,20.9,65.8,4.6,
6,22,17.8,22.4,20.1,70.5,4.6,
6,23,17.5,21.9,19.7,71.8,4.6,
7,0,19.6,22.9,21.4,69.0,4.6,
7,1,19.4,22.3,20.8,70.0,3.7,
7,2,19.0,21.7,20.3,71.0,2.8,
7,3,18.5,21.4,20.0,72.0,2.8,
7,4,18.4,21.1,19.5,73.0,2.8,
7,5,18.7,21.2,19.7,74.0,2.8,
7,6,19.2,21.8,20.3,73.5,2.8,
7,7,20.2,22.8,21.4,70.5,3.7,
7,8,21.1,24.0,22.7,66.0,4.6,
7,9,21.9,25.9,24.2,61.0,5.5,
7,10,23.5,27.2,25.4,55.5,6.5,
7,11,24.5,28.3,26.5,52.0,7.4,
7,12,25.1,29.3,27.2,51.5,8.4,
7,13,25.8,29.8,27.8,49.5,8.4,
7,14,25.9,30.2,28.0,49.0,9.3,
7,15,25.2,30.2,28.0,48.0,9.3,
7,16,25.7,29.3,27.7,48.5,7.4,
7,17,25.1,28.4,26.9,51.0,6.5,
7,18,23.4,27.6,25.9,54.0,6.5,
7,19,23.1,26.6,25.0,56.5,5.5,
7,20,22.4,25.7,24.2,59.5,5.5,
7,21,21.4,24.9,23.3,63.5,4.6,
7,22,20.8,24.0,22.6,65.0,4.6,
7,23,20.4,23.4,22.1,67.0,4.6,
8,0,19.3,22.8,21.1,70.0,3.7,
8,1,18.9,22.5,20.7,71.0,2.8,
8,2,18.6,22.2,20.4,73.0,2.8,
8,3,18.3,21.6,19.8,73.5,2.8,
