m,coco,coco_pct
11,4.0,0.03
2,7.0,0.021
9,2.0,0.459
11,26.0,0.0
8,4.0,0.01
7,21.0,0.0
6,18.0,0.001
4,25.0,0.002
9,21.0,0.0
12,21.0,0.0
1,25.0,0.001
10,1.0,0.282
5,8.0,0.006
6,23.0,0.0
12,4.0,0.032
2,8.0,0.007
6,26.0,0.0
8,5.0,0.005
10,17.0,0.003
1,7.0,0.035
1,8.0,0.016
12,7.0,0.042
4,3.0,0.178
3,1.0,0.251
5,5.0,0.005
1,4.0,0.037
5,17.0,0.001
7,17.0,0.0
7,23.0,0.0
2,4.0,0.038
3,8.0,0.033
8,25.0,0.001
7,4.0,0.008
1,18.0,0.001
8,23.0,0.0
5,21.0,0.0
5,26.0,0.0
3,25.0,0.001
2,25.0,0.0
1,3.0,0.179
11,17.0,0.004
4,4.0,0.035
12,1.0,0.283
11,8.0,0.01
6,4.0,0.007
10,26.0,0.0
4,18.0,0.002
1,21.0,0.0
2,18.0,0.0
9,5.0,0.007
8,9.0,0.0
11,23.0,0.0
4,23.0,0.0
6,25.0,0.001
11,9.0,0.008
9,3.0,0.124
2,9.0,0.006
3,23.0,0.0
10,9.0,0.005
1,9.0,0.002
1,5.0,0.021
5,1.0,0.422
8,21.0,0.0
12,26.0,0.0
11,18.0,0.001
5,4.0,0.012
10,7.0,0.031
9,23.0,0.0
3,9.0,0.017
3,5.0,0.013
6,17.0,0.0
4,21.0,0.0
5,18.0,0.002
8,8.0,0.0
7,25.0,0.0
12,3.0,0.154
6,9.0,0.0
1,17.0,0.003
3,17.0,0.004
8,7.0,0.0
2,3.0,0.171
12,8.0,0.014
2,2.0,0.427
12,18.0,0.001
5,25.0,0.001
2,17.0,0.001
8,3.0,0.054
7,9.0,0.0
4,5.0,0.006
12,25.0,0.0
3,2.0,0.395
7,3.0,0.034
2,23.0,0.0
4,7.0,0.047
3,18.0,0.001
7,1.0,0.791
9,8.0,0.004
3,26.0,0.0
8,17.0,0.0
11,25.0,0.0
5,9.0,0.002
10,4.0,0.024
10,3.0,0.142
2,5.0,0.016
11,2.0,0.493
9,7.0,0.019
11,3.0,0.145
11,21.0,0.0
4,1.0,0.259
11,7.0,0.036
4,8.0,0.015
9,18.0,0.0
10,23.0,0.0
8,1.0,0.653
5,7.0,0.022
5,23.0,0.0
5,2.0,0.453
9,1.0,0.36
9,17.0,0.0
6,8.0,0.001
9,26.0,0.0
4,17.0,0.004
10,2.0,0.481
7,26.0,0.0
3,7.0,0.076
7,5.0,0.006
8,2.0,0.275
12,9.0,0.005
2,26.0,0.0
4,9.0,0.006
3,4.0,0.04
1,1.0,0.278
10,8.0,0.015
8,26.0,0.0
6,2.0,0.336
10,5.0,0.009
10,21.0,0.0
12,17.0,0.001
1,26.0,0.001
2,1.0,0.312
1,23.0,0.0
5,3.0,0.074
7,18.0,0.0
6,7.0,0.012
11,1.0,0.251
6,3.0,0.054
6,1.0,0.583
9,25.0,0.002
10,18.0,0.002
10,25.0,0.005
6,5.0,0.004
4,2.0,0.446
3,3.0,0.17
7,7.0,0.0
9,9.0,0.001
4,26.0,0.0
9,4.0,0.023
12,23.0,0.0
2,21.0,0.0
1,2.0,0.427
7,2.0,0.161
3,21.0,0.0
12,2.0,0.445
12,5.0,0.024
6,21.0,0.0
7,8.0,0.0
8,18.0,0.001
11,5.0,0.023
