m,m3,coco,coco_pct
5,3,5.0,0.0
8,1,18.0,0.0
6,1,26.0,0.0
6,2,25.0,0.0
3,3,17.0,0.006
7,3,9.0,0.0
2,2,7.0,0.013
1,1,7.0,0.046
9,1,4.0,0.022
2,3,8.0,0.005
1,2,7.0,0.033
6,2,26.0,0.0
2,2,4.0,0.02
1,2,21.0,0.0
8,3,9.0,0.0
2,1,7.0,0.032
11,3,25.0,0.001
8,2,25.0,0.002
1,2,4.0,0.031
9,2,2.0,0.544
6,3,9.0,0.0
2,2,26.0,0.0
11,3,3.0,0.125
1,1,25.0,0.0
5,1,18.0,0.003
2,3,9.0,0.0
7,3,7.0,0.0
1,1,2.0,0.401
4,1,25.0,0.0
6,1,9.0,0.0
5,3,3.0,0.071
9,2,26.0,0.001
7,2,17.0,0.0
9,1,9.0,0.001
4,3,25.0,0.004
2,3,7.0,0.018
6,1,2.0,0.444
9,1,5.0,0.002
7,3,2.0,0.195
10,2,2.0,0.439
8,1,25.0,0.002
2,1,25.0,0.0
3,1,26.0,0.0
1,2,18.0,0.001
5,3,8.0,0.01
1,1,23.0,0.0
8,3,4.0,0.019
2,3,26.0,0.0
6,3,25.0,0.002
10,2,23.0,0.0
4,2,21.0,0.0
6,3,18.0,0.001
3,3,3.0,0.184
6,3,26.0,0.0
2,1,2.0,0.368
2,2,23.0,0.0
10,1,2.0,0.514
9,2,18.0,0.0
7,3,4.0,0.004
4,2,25.0,0.001
8,3,2.0,0.345
10,1,4.0,0.015
11,2,3.0,0.18
3,1,8.0,0.027
1,3,21.0,0.0
4,1,4.0,0.043
3,2,17.0,0.002
11,1,26.0,0.0
12,3,18.0,0.0
10,2,21.0,0.0
1,3,23.0,0.001
11,2,17.0,0.002
9,1,18.0,0.001
5,1,5.0,0.013
5,1,26.0,0.001
2,3,3.0,0.183
12,2,1.0,0.2
1,3,7.0,0.027
6,1,18.0,0.003
2,3,2.0,0.388
4,3,4.0,0.029
7,3,17.0,0.0
11,3,1.0,0.271
9,1,2.0,0.419
3,2,8.0,0.017
11,1,3.0,0.13
6,2,18.0,0.0
7,3,25.0,0.001
8,1,9.0,0.0
