m,m3,coco,coco_pct
4,2,17.0,0.0
6,1,2.0,0.462
9,2,8.0,0.011
2,2,26.0,0.0
7,3,26.0,0.001
7,3,1.0,0.448
5,3,27.0,0.003
12,1,3.0,0.174
11,2,12.0,0.0
9,1,4.0,0.001
6,3,17.0,0.001
6,2,27.0,0.002
10,3,9.0,0.014
3,3,15.0,0.0
10,3,27.0,0.003
1,1,5.0,0.339
5,3,17.0,0.0
3,1,15.0,0.0
12,3,4.0,0.06
3,1,1.0,0.369
4,1,15.0,0.0
2,1,7.0,0.063
1,1,17.0,0.0
6,2,3.0,0.131
2,1,17.0,0.0
9,1,26.0,0.001
10,1,9.0,0.015
8,1,26.0,0.001
3,1,27.0,0.0
7,3,7.0,0.023
6,1,27.0,0.003
3,3,1.0,0.5
6,1,3.0,0.153
9,2,18.0,0.003
11,2,4.0,0.033
9,3,26.0,0.0
8,3,15.0,0.0
12,2,25.0,0.0
5,2,8.0,0.037
3,1,12.0,0.0
1,3,18.0,0.002
1,3,1.0,0.232
8,2,9.0,0.0
6,1,12.0,0.0
6,1,4.0,0.002
1,3,12.0,0.0
11,3,5.0,0.188
3,1,8.0,0.033
2,3,27.0,0.0
7,2,1.0,0.438
8,3,9.0,0.004
7,1,7.0,0.031
1,2,7.0,0.063
10,2,26.0,0.0
4,2,9.0,0.006
1,3,14.0,0.0
2,1,8.0,0.042
4,3,17.0,0.001
5,2,25.0,0.017
6,3,1.0,0.508
7,1,18.0,0.016
2,3,18.0,0.0
5,1,26.0,0.001
4,1,14.0,0.0
8,1,1.0,0.431
4,1,9.0,0.002
10,3,1.0,0.284
11,1,4.0,0.043
7,1,17.0,0.0
3,3,27.0,0.002
11,2,9.0,0.011
10,3,2.0,0.203
5,2,5.0,0.018
8,1,2.0,0.434
5,1,15.0,0.0
11,1,3.0,0.147
7,2,14.0,0.0
1,1,15.0,0.0
11,2,5.0,0.302
11,1,9.0,0.021
1,3,27.0,0.0
7,3,8.0,0.006
8,3,17.0,0.001
4,2,26.0,0.0
5,2,17.0,0.001
3,3,5.0,0.051
2,3,15.0,0.0
6,1,9.0,0.002
8,3,7.0,0.043
9,3,12.0,0.0
11,2,18.0,0.0
8,3,3.0,0.065
11,1,7.0,0.087
5,2,9.0,0.011
4,3,7.0,0.115
7,2,27.0,0.008
12,3,5.0,0.388
12,3,15.0,0.001
11,3,14.0,0.0
9,1,25.0,0.033
7,3,27.0,0.001
11,3,27.0,0.0
12,1,8.0,0.055
9,1,15.0,0.0
4,3,27.0,0.002
5,1,14.0,0.0
7,2,17.0,0.001
6,2,4.0,0.002
7,1,3.0,0.054
11,3,4.0,0.05
6,1,14.0,0.0
2,2,1.0,0.368
8,1,17.0,0.0
5,2,15.0,0.0
12,1,27.0,0.0
12,3,1.0,0.287
7,2,12.0,0.0
1,2,25.0,0.0
6,3,25.0,0.024
7,2,26.0,0.001
6,2,14.0,0.0
7,2,7.0,0.028
2,2,17.0,0.0
8,1,27.0,0.0
10,2,27.0,0.0
8,2,7.0,0.024
5,1,9.0,0.004
11,1,12.0,0.0
2,3,7.0,0.045
5,3,7.0,0.073
4,1,26.0,0.0
2,3,4.0,0.017
12,3,18.0,0.001
9,2,17.0,0.0
7,2,25.0,0.017
1,2,3.0,0.143
3,3,17.0,0.0
6,2,2.0,0.401
10,1,3.0,0.189
