m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,-0.6,3.4,7.6,2.6,6.8,0.33
1,1,2,0.8,4.8,8.2,0.2,5.2,0.33
1,1,3,-0.6,4.7,9.1,0.2,6.1,0.5
1,1,4,0.2,4.2,9.2,0.2,5.3,0.33
1,1,5,1.2,5.2,8.0,6.4,7.6,0.5
1,1,6,2.2,5.4,7.7,1.5,6.4,0.67
1,1,7,1.4,4.4,7.4,6.0,6.3,0.5
1,1,8,1.1,3.4,5.5,0.2,5.1,0.5
1,1,9,0.0,3.6,7.0,5.0,7.6,0.33
1,1,10,-0.5,3.7,8.0,0.0,8.9,0.0
1,2,11,-2.7,1.8,8.6,0.0,5.9,0.0
1,2,12,-3.4,1.6,7.1,0.0,6.5,0.17
1,2,13,-5.3,0.5,7.4,0.0,6.1,0.0
1,2,14,-4.0,2.2,8.4,0.0,7.6,0.0
1,2,15,-2.0,3.3,9.0,0.0,6.8,0.17
1,2,16,-1.1,3.9,9.1,0.0,7.2,0.17
1,2,17,-0.3,3.7,8.6,4.0,5.9,0.33
1,2,18,-0.2,4.4,8.3,4.7,6.9,0.5
1,2,19,0.0,3.1,5.6,1.0,7.5,0.33
1,2,20,-1.0,3.1,6.6,0.3,5.8,0.33
1,3,21,-2.3,2.4,8.4,0.0,7.0,0.17
1,3,22,-1.9,2.9,8.2,1.5,7.6,0.33
1,3,23,-0.5,4.1,9.0,3.3,8.7,0.5
1,3,24,0.5,3.6,8.8,0.0,5.4,0.17
1,3,25,-0.1,4.0,8.8,0.5,6.8,0.5
1,3,26,1.5,4.2,7.0,0.0,8.0,0.2
1,3,27,-1.3,2.8,7.4,0.0,5.6,0.17
1,3,28,-1.5,2.4,6.5,0.0,6.8,0.2
1,3,29,-2.6,1.5,6.9,0.0,6.0,0.0
1,3,30,-2.0,2.4,8.0,0.0,5.7,0.0
1,3,31,-0.2,4.3,9.8,0.0,5.8,0.2
2,1,1,2.2,4.7,8.7,0.0,5.1,0.2
2,1,2,0.5,4.9,11.0,0.0,5.6,0.2
2,1,3,1.0,5.1,9.3,0.0,7.1,0.2
2,1,4,1.7,6.0,11.4,0.0,6.6,0.0
2,1,5,2.1,6.3,10.6,0.0,7.7,0.0
2,1,6,0.6,5.8,10.1,0.0,6.8,0.0
2,1,7,2.0,6.5,10.5,0.0,8.2,0.2
2,1,8,-0.2,5.9,11.5,0.0,6.8,0.2
2,1,9,1.5,6.3,11.0,0.9,7.0,0.4
2,1,10,2.3,6.2,10.4,7.0,7.6,0.6
2,2,11,2.0,6.8,11.2,0.0,10.1,0.2
2,2,12,0.0,5.7,10.7,0.0,9.8,0.2
2,2,13,-2.0,4.4,10.5,0.0,7.4,0.0
2,2,14,-0.7,4.8,11.8,0.0,7.5,0.2
2,2,15,-1.2,4.5,11.0,0.0,6.2,0.2
2,2,16,-0.6,4.9,11.7,0.0,5.7,0.2
2,2,17,1.0,6.3,12.0,0.0,5.4,0.0
2,2,18,2.0,7.1,13.5,0.0,5.7,0.2
2,2,19,3.8,7.3,12.4,0.0,6.7,0.0
2,2,20,3.3,7.2,12.4,0.0,5.2,0.0
2,3,21,1.5,7.4,13.9,0.0,5.7,0.0
2,3,22,2.8,8.2,13.5,0.0,7.1,0.2
2,3,23,3.8,7.5,11.0,0.0,7.6,0.2
2,3,24,1.5,8.1,13.0,0.0,7.0,0.0
2,3,25,1.9,7.9,15.4,0.0,7.7,0.0
2,3,26,2.5,7.8,14.0,0.2,11.2,0.4
2,3,27,1.4,8.2,14.5,0.0,10.4,0.2
2,3,28,0.1,7.4,13.2,0.0,10.3,0.2
2,3,29,5.2,10.0,14.5,0.2,7.4,0.5
3,1,1,2.1,6.1,11.0,4.6,8.6,0.6
3,1,2,1.0,6.9,13.6,2.1,8.8,0.6
3,1,3,3.0,8.1,12.5,2.1,6.9,0.4
3,1,4,2.0,7.4,12.5,2.7,8.0,0.6
3,1,5,3.0,8.2,12.8,0.0,8.3,0.2
3,1,6,2.5,7.5,12.2,3.1,9.4,0.6
3,1,7,2.0,7.3,13.0,1.5,8.1,0.4
3,1,8,3.4,7.6,13.4,0.0,8.6,0.0
3,1,9,3.3,8.5,15.1,0.5,8.6,0.4
3,1,10,3.2,8.3,14.0,0.0,9.5,0.2
3,2,11,4.9,9.1,14.1,0.0,10.2,0.2
3,2,12,3.5,9.6,14.5,0.0,8.5,0.2
3,2,13,2.9,7.5,13.8,0.0,6.8,0.0
3,2,14,3.3,9.1,14.0,0.0,8.1,0.25
3,2,15,3.0,8.7,15.1,0.0,7.9,0.2
3,2,16,4.5,10.1,16.5,0.0,9.2,0.0
3,2,17,4.9,9.8,15.8,0.0,6.5,0.0
3,2,18,3.8,9.9,13.5,0.0,9.9,0.2
3,2,19,3.3,8.4,13.5,0.0,7.8,0.2
3,2,20,4.0,8.9,14.4,0.0,8.6,0.0
3,3,21,3.1,9.3,14.8,0.0,7.0,0.0
3,3,22,2.7,9.5,16.9,0.0,8.2,0.0
3,3,23,3.1,9.9,16.0,0.0,6.8,0.2
3,3,24,2.8,10.9,17.1,0.0,8.0,0.2
3,3,25,3.3,11.1,16.8,0.0,11.5,0.0
3,3,26,2.8,10.8,15.5,2.2,9.5,0.8
3,3,27,5.2,10.9,16.6,0.2,8.9,0.4
3,3,28,4.0,11.3,17.7,0.0,7.2,0.2
3,3,29,5.1,12.1,18.9,0.0,7.7,0.2
