m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
3,2,14,12.0,17.1,14.6,64.8,7.2,0.03,italië,bardolino
3,2,15,12.1,17.2,14.8,63.5,6.5,0.03,italië,bardolino
3,2,16,12.0,16.8,14.6,64.3,5.3,0.05,italië,bardolino
3,2,17,11.4,15.8,13.8,67.3,4.6,0.05,italië,bardolino
3,2,18,10.5,15.3,12.8,67.5,4.5,0.05,italië,bardolino
3,2,19,9.5,14.3,11.9,67.8,4.3,0.0,italië,bardolino
3,2,20,9.2,12.9,11.2,70.8,3.8,0.0,italië,bardolino
3,2,21,8.5,12.8,10.5,73.8,4.5,0.03,italië,bardolino
3,2,22,8.4,12.5,10.1,77.0,4.5,0.08,italië,bardolino
3,2,23,7.9,11.6,9.4,80.0,4.5,0.03,italië,bardolino
3,3,0,7.2,11.4,8.9,75.0,4.9,0.05,italië,bardolino
3,3,1,7.2,11.0,8.9,78.0,5.2,0.09,italië,bardolino
3,3,2,7.2,10.4,8.9,80.0,4.9,0.07,italië,bardolino
3,3,3,6.4,10.5,8.6,81.0,4.7,0.02,italië,bardolino
3,3,4,5.7,10.8,8.3,81.0,4.7,0.05,italië,bardolino
3,3,5,5.3,10.3,8.0,82.0,3.8,0.05,italië,bardolino
3,3,6,5.5,11.2,8.1,80.5,5.4,0.05,italië,bardolino
3,3,7,7.8,12.1,9.9,78.0,5.6,0.11,italië,bardolino
3,3,8,9.3,13.6,11.3,71.0,6.5,0.14,italië,bardolino
3,3,9,10.1,14.3,12.3,65.0,6.5,0.11,italië,bardolino
3,3,10,11.2,16.0,13.8,61.0,5.6,0.11,italië,bardolino
3,3,11,12.1,17.5,14.7,56.5,6.0,0.18,italië,bardolino
3,3,12,12.3,18.8,15.6,53.5,5.6,0.09,italië,bardolino
3,3,13,12.7,19.8,16.1,52.5,6.5,0.09,italië,bardolino
3,3,14,12.8,19.0,15.9,53.5,5.6,0.11,italië,bardolino
3,3,15,12.7,19.3,15.8,46.5,6.5,0.05,italië,bardolino
3,3,16,12.4,19.0,15.5,51.0,6.5,0.07,italië,bardolino
3,3,17,12.1,18.2,15.1,56.0,4.3,0.09,italië,bardolino
3,3,18,11.1,15.9,13.7,57.5,4.5,0.07,italië,bardolino
3,3,19,10.1,15.7,12.7,62.5,4.2,0.07,italië,bardolino
3,3,20,9.9,14.8,11.8,66.0,4.2,0.09,italië,bardolino
3,3,21,9.1,13.8,11.4,67.5,4.5,0.09,italië,bardolino
3,3,22,8.4,13.3,11.2,70.5,3.8,0.11,italië,bardolino
3,3,23,8.2,12.6,10.1,72.5,4.2,0.07,italië,bardolino
4,1,0,8.7,13.1,10.8,77.5,2.9,0.05,italië,bardolino
4,1,1,8.6,13.4,11.0,78.0,3.7,0.08,italië,bardolino
4,1,2,8.0,13.5,10.9,80.3,2.7,0.03,italië,bardolino
4,1,3,7.5,12.9,10.4,82.0,2.6,0.08,italië,bardolino
4,1,4,7.5,12.8,10.3,80.5,3.9,0.1,italië,bardolino
4,1,5,7.6,12.9,9.9,81.0,3.7,0.1,italië,bardolino
4,1,6,7.6,12.7,10.1,83.3,4.7,0.13,italië,bardolino
4,1,7,9.0,13.9,11.3,81.0,4.6,0.1,italië,bardolino
4,1,8,10.4,14.7,12.5,76.8,5.4,0.08,italië,bardolino
4,1,9,11.4,15.4,13.5,72.5,5.2,0.08,italië,bardolino
4,1,10,12.1,17.1,14.4,69.5,4.7,0.05,italië,bardolino
4,1,11,13.6,17.9,15.8,65.5,4.8,0.05,italië,bardolino
4,1,12,13.9,18.9,16.3,63.3,6.3,0.08,italië,bardolino
4,1,13,14.2,19.8,17.1,62.3,8.1,0.08,italië,bardolino
4,1,14,14.4,20.2,17.5,61.8,8.3,0.08,italië,bardolino
4,1,15,14.7,20.2,17.7,61.3,7.5,0.1,italië,bardolino
4,1,16,14.5,20.3,17.5,58.8,5.2,0.13,italië,bardolino
4,1,17,13.5,20.4,17.0,59.8,5.4,0.13,italië,bardolino
4,1,18,12.8,19.2,15.7,62.3,5.1,0.18,italië,bardolino
4,1,19,12.3,16.7,14.4,65.3,4.4,0.15,italië,bardolino
4,1,20,11.5,15.2,13.1,69.0,3.2,0.15,italië,bardolino
4,1,21,11.0,15.0,12.4,71.5,4.3,0.13,italië,bardolino
4,1,22,10.5,13.9,11.8,73.8,4.0,0.13,italië,bardolino
4,1,23,9.1,13.6,11.1,76.3,3.9,0.08,italië,bardolino
4,2,0,10.6,15.1,13.1,81.3,4.4,0.08,italië,bardolino
4,2,1,10.3,14.5,12.6,81.5,3.8,0.15,italië,bardolino
4,2,2,9.9,14.0,12.1,83.5,5.4,0.13,italië,bardolino
4,2,3,10.1,14.5,12.3,84.5,5.5,0.13,italië,bardolino
4,2,4,9.8,14.5,12.3,85.3,6.2,0.1,italië,bardolino
4,2,5,9.6,14.3,12.0,84.0,5.6,0.1,italië,bardolino
4,2,6,10.3,14.7,12.6,84.3,6.1,0.08,italië,bardolino
4,2,7,11.5,15.8,13.8,78.0,7.6,0.1,italië,bardolino
4,2,8,12.1,16.9,14.5,71.5,7.4,0.08,italië,bardolino
4,2,9,12.6,17.7,15.2,69.5,7.4,0.1,italië,bardolino
4,2,10,13.6,19.2,16.3,66.5,5.6,0.1,italië,bardolino
4,2,11,14.2,20.8,16.9,62.0,5.3,0.13,italië,bardolino
4,2,12,14.6,21.5,17.9,61.0,4.8,0.15,italië,bardolino
4,2,13,14.9,22.0,18.5,59.0,5.8,0.13,italië,bardolino
4,2,14,15.1,23.2,19.1,59.5,5.6,0.15,italië,bardolino
4,2,15,14.9,23.6,18.9,60.8,5.9,0.23,italië,bardolino
4,2,16,15.0,23.4,18.8,57.5,5.6,0.13,italië,bardolino
4,2,17,14.7,22.8,18.7,60.8,5.3,0.1,italië,bardolino
4,2,18,14.2,22.2,17.7,62.5,4.1,0.1,italië,bardolino
4,2,19,12.9,19.5,16.1,64.3,4.3,0.18,italië,bardolino
4,2,20,12.0,17.9,15.0,70.3,3.8,0.13,italië,bardolino
4,2,21,11.2,16.7,14.2,74.5,2.7,0.15,italië,bardolino
4,2,22,11.2,16.0,13.6,77.8,3.3,0.1,italië,bardolino
4,2,23,10.8,15.7,13.5,80.0,3.0,0.13,italië,bardolino
4,3,0,12.0,17.3,14.9,86.5,3.9,0.18,italië,bardolino
4,3,1,11.8,16.8,14.5,86.0,4.0,0.18,italië,bardolino
4,3,2,11.2,15.9,13.9,86.8,3.7,0.18,italië,bardolino
4,3,3,11.0,15.9,13.8,88.3,3.1,0.13,italië,bardolino
4,3,4,10.6,16.0,13.5,91.8,3.7,0.18,italië,bardolino
4,3,5,10.7,15.0,13.2,90.8,3.6,0.23,italië,bardolino
4,3,6,12.0,16.2,14.4,88.8,3.9,0.2,italië,bardolino
4,3,7,13.0,16.7,15.0,84.8,4.0,0.2,italië,bardolino
4,3,8,13.6,17.7,15.8,75.3,4.3,0.2,italië,bardolino
4,3,9,14.4,18.5,16.5,76.0,4.7,0.1,italië,bardolino
4,3,10,15.8,19.9,17.8,74.0,4.9,0.13,italië,bardolino
4,3,11,16.5,21.6,19.0,72.3,4.7,0.15,italië,bardolino
4,3,12,17.0,23.0,19.5,69.3,5.2,0.15,italië,bardolino
4,3,13,17.3,23.2,19.9,66.5,6.1,0.15,italië,bardolino
4,3,14,17.0,23.3,19.9,66.5,6.5,0.3,italië,bardolino
4,3,15,16.1,23.9,19.9,68.3,5.9,0.18,italië,bardolino
4,3,16,16.2,23.2,19.6,68.5,5.9,0.2,italië,bardolino
4,3,17,15.9,23.2,19.4,68.0,5.6,0.18,italië,bardolino
4,3,18,15.4,22.4,18.5,72.0,4.7,0.2,italië,bardolino
4,3,19,14.1,20.8,17.7,75.8,4.4,0.18,italië,bardolino
4,3,20,13.5,20.3,17.0,79.3,3.9,0.25,italië,bardolino
4,3,21,13.4,19.7,16.4,82.5,4.4,0.25,italië,bardolino
4,3,22,13.2,18.7,15.9,85.5,4.9,0.2,italië,bardolino
4,3,23,12.4,17.8,15.3,85.5,4.2,0.15,italië,bardolino
5,1,0,14.0,17.4,15.7,86.0,5.9,0.23,italië,bardolino
5,1,1,13.7,17.1,15.4,85.0,5.9,0.23,italië,bardolino
5,1,2,13.5,17.0,15.3,86.3,5.9,0.18,italië,bardolino
5,1,3,13.4,16.6,14.8,88.3,6.4,0.13,italië,bardolino
5,1,4,13.3,16.2,14.8,89.8,6.3,0.13,italië,bardolino
5,1,5,13.2,16.3,15.0,89.3,5.1,0.15,italië,bardolino
5,1,6,14.1,17.5,15.7,87.8,5.6,0.15,italië,bardolino
5,1,7,14.8,18.5,16.6,80.8,5.6,0.15,italië,bardolino
5,1,8,15.8,19.2,17.4,79.0,5.6,0.15,italië,bardolino
5,1,9,16.6,20.3,18.2,75.0,5.2,0.1,italië,bardolino
5,1,10,17.6,20.7,19.3,70.8,4.7,0.13,italië,bardolino
5,1,11,18.3,21.5,20.1,68.8,4.4,0.1,italië,bardolino
5,1,12,18.8,22.5,20.9,66.5,6.7,0.1,italië,bardolino
5,1,13,18.6,22.8,20.7,67.5,5.0,0.15,italië,bardolino
5,1,14,17.7,23.1,20.7,65.8,6.5,0.18,italië,bardolino
5,1,15,18.3,23.6,20.8,65.8,7.0,0.15,italië,bardolino
5,1,16,17.9,23.3,20.5,64.0,7.3,0.15,italië,bardolino
5,1,17,16.9,22.6,19.8,66.0,6.3,0.13,italië,bardolino
5,1,18,16.4,21.6,19.0,70.5,4.7,0.13,italië,bardolino
5,1,19,15.4,20.1,18.1,74.3,5.4,0.2,italië,bardolino
5,1,20,15.0,19.6,17.3,79.8,5.1,0.25,italië,bardolino
5,1,21,14.7,18.2,16.7,83.0,4.7,0.23,italië,bardolino
5,1,22,14.3,18.0,16.2,85.5,5.3,0.25,italië,bardolino
5,1,23,14.3,17.9,16.2,87.5,4.7,0.23,italië,bardolino
5,2,0,14.8,18.1,16.8,88.3,5.3,0.25,italië,bardolino
5,2,1,14.5,17.8,16.4,89.0,4.9,0.23,italië,bardolino
5,2,2,14.1,17.6,16.0,89.8,4.7,0.18,italië,bardolino
5,2,3,14.0,17.4,16.1,90.5,4.8,0.1,italië,bardolino
5,2,4,13.8,17.2,15.8,89.8,4.7,0.13,italië,bardolino
5,2,5,14.2,17.2,15.9,91.8,4.9,0.1,italië,bardolino
5,2,6,14.5,19.0,16.6,88.8,4.7,0.13,italië,bardolino
5,2,7,14.8,19.6,17.6,83.8,4.5,0.13,italië,bardolino
5,2,8,15.4,20.8,18.2,79.8,5.0,0.1,italië,bardolino
5,2,9,16.0,21.8,18.9,76.0,5.5,0.18,italië,bardolino
5,2,10,16.9,22.5,19.5,69.0,5.4,0.2,italië,bardolino
5,2,11,16.8,23.8,20.2,69.0,6.7,0.2,italië,bardolino
5,2,12,17.2,24.7,20.6,68.5,7.6,0.3,italië,bardolino
5,2,13,18.0,24.2,20.9,67.0,8.9,0.23,italië,bardolino
5,2,14,17.5,23.7,20.8,69.5,8.3,0.35,italië,bardolino
5,2,15,16.9,23.3,20.3,71.8,8.3,0.33,italië,bardolino
5,2,16,16.6,22.9,19.8,71.0,6.7,0.28,italië,bardolino
5,2,17,16.6,22.2,19.2,74.5,6.4,0.33,italië,bardolino
5,2,18,16.1,21.7,18.8,75.5,5.3,0.28,italië,bardolino
5,2,19,16.0,20.8,18.4,77.0,4.8,0.25,italië,bardolino
5,2,20,15.7,19.9,17.9,80.0,5.1,0.28,italië,bardolino
5,2,21,15.4,19.1,17.6,80.5,5.1,0.25,italië,bardolino
5,2,22,15.2,19.0,17.3,83.3,5.1,0.25,italië,bardolino
5,2,23,15.0,18.6,17.0,86.5,5.4,0.28,italië,bardolino
5,3,0,16.9,21.1,19.4,85.0,6.3,0.2,italië,bardolino
5,3,1,17.2,21.5,19.7,88.5,6.1,0.16,italië,bardolino
5,3,2,17.2,21.3,19.4,89.0,7.0,0.16,italië,bardolino
5,3,3,16.6,21.2,19.0,90.5,4.7,0.14,italië,bardolino
5,3,4,16.6,20.8,18.5,91.5,6.7,0.14,italië,bardolino
5,3,5,16.7,20.7,18.8,90.5,6.5,0.2,italië,bardolino
5,3,6,16.9,21.5,19.0,87.5,7.4,0.18,italië,bardolino
5,3,7,17.0,22.4,19.6,84.0,8.3,0.11,italië,bardolino
5,3,8,17.8,22.8,20.1,79.0,8.5,0.11,italië,bardolino
5,3,9,18.4,23.3,20.9,76.5,7.4,0.14,italië,bardolino
5,3,10,19.4,24.4,21.8,73.5,5.6,0.14,italië,bardolino
5,3,11,19.7,24.7,22.0,72.0,5.6,0.09,italië,bardolino
5,3,12,20.8,25.4,23.1,71.5,4.7,0.14,italië,bardolino
5,3,13,20.8,25.7,23.2,67.5,6.5,0.09,italië,bardolino
5,3,14,21.2,25.5,23.4,68.0,6.5,0.09,italië,bardolino
5,3,15,22.3,25.9,23.9,67.5,6.5,0.07,italië,bardolino
5,3,16,21.5,26.0,23.6,66.0,5.8,0.11,italië,bardolino
5,3,17,21.0,25.4,23.0,69.0,6.0,0.11,italië,bardolino
5,3,18,20.2,25.0,22.5,73.0,4.3,0.07,italië,bardolino
5,3,19,19.7,24.6,22.2,75.0,3.8,0.09,italië,bardolino
5,3,20,18.9,23.9,21.2,78.0,4.5,0.11,italië,bardolino
5,3,21,18.6,23.5,20.9,81.0,4.2,0.2,italië,bardolino
5,3,22,17.7,22.8,20.4,83.0,4.7,0.25,italië,bardolino
5,3,23,17.1,22.2,19.8,84.0,5.2,0.16,italië,bardolino
6,1,0,19.1,23.0,20.8,88.3,4.8,0.2,italië,bardolino
6,1,1,19.2,23.0,20.9,89.5,4.0,0.18,italië,bardolino
6,1,2,19.0,22.5,20.9,88.5,4.5,0.18,italië,bardolino
6,1,3,18.7,22.3,20.5,89.5,4.3,0.15,italië,bardolino
6,1,4,19.0,21.8,20.4,90.5,4.7,0.1,italië,bardolino
6,1,5,19.1,22.0,20.6,89.5,5.3,0.1,italië,bardolino
