m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct,country,place
1,13,11.0,14.7,13.0,64.0,18.2,0.19,italië,bari
1,14,10.8,14.7,12.7,65.5,17.7,0.16,italië,bari
1,15,10.6,14.0,12.4,67.5,17.7,0.14,italië,bari
1,16,10.1,13.3,11.9,67.0,15.5,0.17,italië,bari
1,17,9.6,12.8,11.3,71.5,16.4,0.16,italië,bari
1,18,9.0,12.3,10.7,73.0,16.8,0.17,italië,bari
1,19,8.6,11.8,10.3,76.0,16.8,0.19,italië,bari
1,20,8.0,11.5,9.9,77.0,16.8,0.19,italië,bari
1,21,7.6,11.2,9.6,77.0,16.6,0.15,italië,bari
1,22,7.2,10.8,9.1,78.0,15.5,0.11,italië,bari
1,23,7.0,10.5,9.0,78.0,16.1,0.11,italië,bari
2,0,7.3,11.2,9.4,75.5,16.4,0.11,italië,bari
2,1,7.4,11.0,9.4,76.0,16.6,0.09,italië,bari
2,2,7.5,10.8,9.2,75.5,15.8,0.08,italië,bari
2,3,7.0,10.6,9.0,75.5,15.2,0.06,italië,bari
2,4,7.1,10.5,8.8,76.5,15.0,0.08,italië,bari
2,5,7.1,10.4,8.8,77.0,15.3,0.1,italië,bari
2,6,6.9,10.3,8.6,78.5,15.0,0.06,italië,bari
2,7,7.6,10.8,9.4,76.5,15.0,0.12,italië,bari
2,8,9.4,12.3,11.1,72.0,14.6,0.1,italië,bari
2,9,11.0,14.0,12.6,65.5,15.9,0.04,italië,bari
2,10,11.6,15.0,13.3,63.0,16.4,0.12,italië,bari
2,11,12.2,15.7,13.8,63.0,17.7,0.14,italië,bari
2,12,12.4,15.5,13.9,63.0,17.7,0.15,italië,bari
2,13,12.8,15.4,14.1,63.0,18.5,0.13,italië,bari
2,14,12.0,15.3,13.7,63.0,18.9,0.1,italië,bari
2,15,11.8,14.8,13.6,63.5,18.7,0.08,italië,bari
2,16,11.4,14.1,12.9,66.5,16.6,0.14,italië,bari
2,17,10.5,13.4,12.0,68.5,15.9,0.12,italië,bari
2,18,9.9,13.0,11.6,70.0,16.8,0.12,italië,bari
2,19,9.4,12.5,10.9,73.0,18.6,0.12,italië,bari
2,20,8.9,12.0,10.5,74.5,17.7,0.12,italië,bari
2,21,8.2,11.8,10.0,74.5,16.8,0.08,italië,bari
2,22,8.0,11.5,9.6,75.0,16.8,0.12,italië,bari
2,23,7.8,11.3,9.4,75.5,15.9,0.08,italië,bari
3,0,8.3,12.9,10.9,73.0,13.9,0.12,italië,bari
3,1,8.7,12.4,10.4,74.0,14.8,0.12,italië,bari
3,2,8.3,11.9,10.2,74.0,14.6,0.17,italië,bari
3,3,8.3,11.9,10.1,75.5,14.8,0.12,italië,bari
3,4,7.8,11.8,9.7,76.0,14.8,0.16,italië,bari
3,5,7.8,11.8,9.8,75.5,14.2,0.18,italië,bari
3,6,8.0,11.8,9.8,76.5,15.0,0.16,italië,bari
3,7,9.4,13.0,11.1,73.5,13.9,0.13,italië,bari
3,8,10.7,14.8,12.8,69.5,15.0,0.15,italië,bari
3,9,11.7,15.5,14.0,65.5,15.0,0.14,italië,bari
3,10,11.9,16.2,14.3,62.5,18.0,0.22,italië,bari
3,11,12.4,16.5,14.7,65.5,19.3,0.19,italië,bari
3,12,12.8,16.6,14.6,64.0,18.6,0.22,italië,bari
3,13,12.9,16.8,14.7,61.0,18.2,0.2,italië,bari
3,14,13.0,16.9,14.6,63.0,19.1,0.21,italië,bari
3,15,12.8,16.3,14.5,65.0,18.5,0.1,italië,bari
3,16,12.4,15.7,13.9,65.5,18.2,0.15,italië,bari
3,17,11.9,15.0,13.5,68.5,17.7,0.1,italië,bari
3,18,11.4,14.8,13.1,68.0,17.7,0.11,italië,bari
3,19,11.0,14.7,12.8,68.5,17.5,0.08,italië,bari
3,20,10.9,14.4,12.5,70.0,15.3,0.08,italië,bari
3,21,9.8,13.7,11.9,72.5,15.0,0.08,italië,bari
3,22,9.4,13.4,11.6,72.0,15.9,0.12,italië,bari
3,23,8.7,13.1,11.3,71.5,14.3,0.1,italië,bari
4,0,11.3,15.9,13.5,71.8,13.0,0.05,italië,bari
4,1,11.2,15.7,13.2,71.3,12.6,0.08,italië,bari
4,2,10.8,15.1,13.0,71.8,12.0,0.08,italië,bari
4,3,10.3,15.1,12.6,72.3,11.2,0.05,italië,bari
4,4,10.4,14.6,12.5,72.0,11.2,0.11,italië,bari
4,5,10.5,14.8,12.6,72.5,12.5,0.1,italië,bari
4,6,11.2,15.1,13.3,70.8,12.0,0.08,italië,bari
4,7,12.8,16.3,14.3,67.0,11.9,0.09,italië,bari
4,8,13.8,17.7,15.5,64.8,14.4,0.12,italië,bari
4,9,14.3,18.0,16.4,64.3,15.7,0.09,italië,bari
4,10,14.8,18.6,16.8,62.8,16.8,0.14,italië,bari
4,11,15.6,18.7,17.2,62.3,19.1,0.16,italië,bari
4,12,15.7,19.0,17.3,63.0,18.6,0.14,italië,bari
4,13,15.3,19.4,17.5,63.0,18.2,0.16,italië,bari
4,14,15.2,19.7,17.4,62.3,18.2,0.15,italië,bari
4,15,14.7,19.0,16.9,62.8,17.7,0.1,italië,bari
4,16,14.6,18.4,16.5,64.8,15.5,0.14,italië,bari
4,17,14.5,17.9,15.9,67.0,14.8,0.13,italië,bari
4,18,13.7,17.6,15.6,68.5,13.4,0.11,italië,bari
4,19,13.5,17.1,15.4,68.0,12.0,0.13,italië,bari
4,20,13.4,17.1,15.0,66.8,12.1,0.09,italië,bari
4,21,12.7,16.7,14.7,68.0,11.9,0.08,italië,bari
4,22,12.1,16.5,14.2,70.3,11.9,0.1,italië,bari
4,23,11.9,16.1,13.6,70.0,12.1,0.08,italië,bari
5,0,16.4,19.6,18.0,73.0,11.0,0.05,italië,bari
5,1,16.1,19.3,17.7,74.5,11.9,0.06,italië,bari
5,2,15.6,19.4,17.0,73.5,11.2,0.05,italië,bari
5,3,15.3,19.2,17.0,73.5,11.4,0.04,italië,bari
5,4,15.3,18.9,16.5,74.0,11.0,0.06,italië,bari
5,5,15.8,19.2,17.5,73.0,10.1,0.06,italië,bari
5,6,16.9,20.3,18.3,69.0,10.3,0.08,italië,bari
5,7,17.8,21.1,19.5,67.0,12.1,0.05,italië,bari
