m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1,11.8,13.8,15.8,15.6,4.0,0.37,9.0
1,2,11.0,13.0,15.0,20.1,6.0,0.64,14.0
1,3,11.3,13.0,15.1,16.7,7.0,0.6,15.0
2,1,10.9,13.2,15.8,19.2,5.0,0.5,4.0
2,2,10.3,12.7,15.2,19.6,4.0,0.38,3.0
2,3,11.3,13.5,15.6,18.8,3.0,0.33,2.0
3,1,12.0,14.0,16.9,15.2,6.0,0.57,9.0
3,2,12.0,14.0,16.3,20.3,5.0,0.5,6.0
3,3,11.8,14.4,16.8,19.3,4.0,0.34,3.0
4,1,13.3,15.9,18.7,18.4,3.0,0.33,1.0
4,2,13.7,15.9,19.3,14.3,4.0,0.4,2.0
4,3,15.0,18.0,21.0,12.5,1.0,0.13,0.0
5,1,16.2,18.6,21.1,14.4,3.0,0.33,3.0
5,2,17.0,20.5,23.6,11.4,1.0,0.1,0.0
5,3,18.7,21.5,24.3,11.6,2.0,0.2,0.0
6,1,20.7,23.8,26.3,14.8,1.0,0.1,0.0
6,2,21.9,24.5,27.6,13.7,1.0,0.13,0.0
6,3,23.0,25.4,28.4,17.4,0.0,0.0,0.0
7,1,23.8,26.8,29.4,16.1,1.0,0.05,0.0
7,2,24.1,26.6,29.3,21.1,0.0,0.03,0.0
7,3,24.5,27.2,30.3,18.0,0.0,0.0,0.0
8,1,24.8,26.9,29.9,16.7,0.0,0.0,0.0
8,2,24.3,26.6,29.2,18.0,0.0,0.0,0.0
8,3,23.8,26.5,29.2,13.2,1.0,0.1,0.0
9,1,23.3,25.5,28.2,17.3,1.0,0.13,0.0
9,2,22.3,24.6,27.5,16.1,1.0,0.08,0.0
9,3,21.0,23.2,26.0,13.7,1.0,0.1,0.0
10,1,20.1,22.5,25.1,14.4,0.0,0.03,0.0
10,2,18.7,21.1,23.6,15.8,2.0,0.2,1.0
10,3,17.3,19.8,22.1,17.4,1.0,0.09,0.0
11,1,17.0,19.5,21.9,12.4,2.0,0.15,0.0
11,2,15.5,17.7,19.9,15.1,3.0,0.25,1.0
11,3,14.7,17.0,19.3,16.1,5.0,0.53,3.0
12,1,13.6,15.5,17.8,16.7,5.0,0.53,9.0
12,2,13.2,15.5,17.8,15.8,5.0,0.53,5.0
12,3,11.8,13.7,16.1,17.3,5.0,0.41,5.0
