m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,10.5,14.1,12.5,73.0,17.6,0.14
1,1,10.3,14.1,12.4,73.0,17.6,0.13
1,2,9.9,14.0,12.1,73.5,15.7,0.12
1,3,9.8,13.6,12.0,75.0,15.7,0.14
1,4,9.7,13.7,12.0,76.5,15.7,0.17
1,5,9.9,14.0,12.1,74.5,16.7,0.16
1,6,10.1,14.3,12.5,73.0,16.7,0.14
1,7,10.9,15.1,13.1,71.5,17.6,0.18
1,8,11.1,16.0,13.4,70.0,18.6,0.19
1,9,11.8,16.6,13.9,69.0,20.4,0.2
1,10,12.0,16.9,14.1,66.5,20.4,0.19
1,11,12.3,17.4,14.6,65.0,20.4,0.18
1,12,12.6,17.9,15.2,64.5,21.3,0.19
1,13,12.4,17.6,15.0,65.0,20.4,0.17
1,14,12.2,17.3,14.8,66.0,19.5,0.12
1,15,12.1,17.1,14.5,67.0,18.6,0.1
1,16,11.8,16.6,14.1,69.0,17.6,0.1
1,17,11.4,16.0,13.5,70.5,16.7,0.13
1,18,10.9,15.3,13.2,72.0,17.6,0.17
1,19,10.9,15.3,13.0,72.5,18.5,0.14
1,20,10.7,14.9,12.8,72.0,18.5,0.11
1,21,10.6,14.6,12.7,72.5,19.5,0.12
1,22,10.3,14.1,12.3,73.0,17.6,0.14
1,23,10.3,14.1,12.2,73.0,17.6,0.15
2,0,9.9,13.4,11.8,72.0,18.5,0.09
2,1,9.7,13.3,11.6,73.5,18.5,0.09
2,2,9.4,13.0,11.4,74.0,16.7,0.12
2,3,9.0,13.0,11.3,75.5,16.7,0.12
2,4,9.5,13.0,11.4,76.5,16.7,0.12
2,5,9.7,13.4,11.6,75.0,15.8,0.1
2,6,9.9,13.3,11.9,73.5,16.7,0.12
2,7,10.4,14.0,12.6,70.5,18.5,0.1
2,8,11.2,15.4,13.3,69.0,19.5,0.11
2,9,12.0,16.7,14.1,67.5,20.4,0.13
2,10,12.1,16.8,14.4,65.0,20.4,0.14
2,11,12.6,17.0,14.9,64.0,20.4,0.18
2,12,12.8,17.5,15.3,64.0,21.3,0.15
2,13,12.5,17.3,15.1,64.5,19.5,0.1
2,14,12.3,17.0,15.0,65.0,19.5,0.17
2,15,12.1,16.9,14.6,66.0,19.5,0.11
2,16,11.6,16.0,14.1,68.5,18.6,0.12
2,17,11.4,15.4,13.5,70.0,17.6,0.11
2,18,10.8,14.8,12.9,73.0,17.6,0.1
2,19,10.7,14.5,12.6,72.0,17.6,0.09
2,20,10.6,14.0,12.5,71.5,18.5,0.12
2,21,10.4,13.7,12.4,72.0,18.6,0.1
2,22,10.1,13.6,12.0,73.0,19.5,0.08
2,23,10.1,13.4,11.9,72.0,18.5,0.1
3,0,11.6,13.9,12.9,71.5,14.8,0.09
3,1,11.3,13.7,12.6,72.5,15.8,0.09
3,2,11.1,13.6,12.5,72.5,14.8,0.06
3,3,11.2,13.8,12.6,72.0,13.9,0.1
3,4,11.5,13.9,12.8,72.0,13.9,0.09
3,5,12.0,14.2,13.1,72.5,14.8,0.09
3,6,12.3,14.7,13.5,72.0,16.7,0.1
