m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,11.0,14.3,12.6,74.5,14.4,0.08
1,1,1,10.7,14.2,12.4,75.0,13.0,0.08
1,1,2,10.6,14.1,12.4,75.8,12.5,0.06
1,1,3,10.3,14.1,12.3,76.0,12.6,0.1
1,1,4,10.3,14.2,12.3,77.8,12.0,0.08
1,1,5,10.3,14.5,12.4,77.3,13.0,0.06
1,1,6,11.0,14.7,12.9,75.3,15.3,0.06
1,1,7,11.1,15.5,13.7,73.3,15.8,0.12
1,1,8,12.1,16.2,14.4,70.8,17.2,0.08
1,1,9,12.5,17.1,14.9,69.5,19.0,0.13
1,1,10,12.7,17.2,15.0,68.0,20.0,0.14
1,1,11,12.8,17.6,15.4,66.8,20.4,0.19
1,1,12,13.0,18.3,15.8,66.0,21.3,0.14
1,1,13,12.7,18.1,15.6,66.3,20.0,0.12
1,1,14,12.6,17.9,15.1,67.8,18.1,0.12
1,1,15,12.6,17.5,14.9,69.0,17.2,0.08
1,1,16,12.4,17.2,14.5,71.0,16.3,0.08
1,1,17,12.1,16.5,14.0,72.5,15.8,0.08
1,1,18,12.0,15.6,13.6,74.5,14.9,0.14
1,1,19,11.7,15.5,13.3,74.8,15.3,0.1
1,1,20,11.5,15.4,13.1,74.3,16.7,0.06
1,1,21,11.3,15.3,13.0,73.8,17.2,0.08
1,1,22,10.8,14.4,12.6,75.5,16.7,0.1
1,1,23,10.9,14.5,12.5,74.3,16.3,0.06
1,2,0,10.2,14.7,12.1,71.0,19.1,0.12
1,2,1,9.7,14.7,12.0,71.3,19.5,0.12
1,2,2,9.3,14.8,12.0,72.0,19.1,0.12
1,2,3,9.4,14.5,12.0,73.3,18.6,0.14
1,2,4,9.4,14.5,12.1,75.0,18.1,0.18
1,2,5,9.6,14.9,12.3,72.3,17.6,0.14
1,2,6,10.0,15.1,12.6,71.0,17.6,0.18
1,2,7,10.5,15.7,13.0,69.8,18.6,0.26
1,2,8,10.9,16.0,13.3,68.3,20.0,0.24
1,2,9,11.5,16.6,13.7,66.5,21.3,0.22
1,2,10,11.5,16.9,13.9,65.5,21.3,0.18
1,2,11,12.0,17.4,14.3,64.8,21.8,0.14
1,2,12,12.4,17.9,14.8,63.8,23.1,0.2
1,2,13,12.3,17.7,14.6,64.3,22.3,0.22
1,2,14,12.2,17.5,14.4,65.3,21.8,0.12
1,2,15,12.0,17.2,14.2,66.8,21.8,0.14
1,2,16,11.6,16.7,13.7,68.5,21.8,0.1
1,2,17,11.2,15.9,13.3,70.0,20.9,0.16
1,2,18,10.7,15.1,13.0,70.3,19.9,0.18
1,2,19,10.8,14.8,12.9,70.0,20.0,0.14
1,2,20,10.6,14.5,12.6,70.3,19.5,0.12
