m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,6.5,11.7,9.8,69.5,12.1,0.04
1,1,6.4,11.6,9.6,68.5,12.1,0.03
1,2,6.1,11.5,9.2,69.0,11.8,0.01
1,3,5.8,11.3,8.6,70.5,11.3,0.0
1,4,6.1,10.8,8.4,68.5,12.1,0.02
1,5,5.5,11.0,8.7,68.5,12.1,0.0
1,6,5.3,10.8,8.5,69.0,12.8,0.01
1,7,5.4,10.5,8.0,69.0,12.8,0.01
1,8,6.1,11.8,9.1,68.0,13.0,0.02
1,9,9.2,14.0,11.4,58.5,12.2,0.01
1,10,11.3,16.4,13.4,54.0,13.9,0.0
1,11,12.8,17.2,14.6,50.5,15.0,0.01
1,12,13.6,18.2,15.4,48.5,15.9,0.04
1,13,13.9,18.5,15.8,48.0,15.9,0.02
1,14,13.9,18.7,16.3,49.0,17.7,0.02
1,15,13.6,18.5,16.3,50.5,16.8,0.0
1,16,13.0,17.5,15.1,55.0,15.0,0.0
1,17,11.3,15.5,13.2,61.5,11.2,0.0
1,18,10.1,14.1,12.2,66.5,10.3,0.02
1,19,8.7,13.4,11.3,68.5,10.3,0.01
1,20,8.2,13.4,10.9,70.0,10.1,0.03
1,21,7.8,12.9,10.2,70.0,10.9,0.02
1,22,7.7,12.0,10.3,70.5,11.2,0.03
1,23,7.2,12.5,9.9,69.0,11.2,0.04
2,0,8.6,12.3,10.4,76.5,9.6,0.02
2,1,8.1,12.6,10.3,77.0,8.6,0.0
2,2,8.0,12.2,10.3,76.0,9.4,0.0
2,3,7.8,12.0,9.8,76.5,10.3,0.0
2,4,7.4,12.0,9.8,75.5,9.5,0.01
2,5,7.2,11.8,9.9,75.0,10.3,0.01
2,6,6.7,11.5,9.5,75.0,10.1,0.01
2,7,7.4,12.0,9.7,74.5,9.4,0.01
2,8,9.3,13.0,11.6,68.0,9.4,0.03
2,9,12.0,16.0,14.1,61.0,11.0,0.02
2,10,13.8,17.6,15.5,55.0,13.0,0.02
2,11,14.5,19.0,16.6,51.0,14.8,0.02
2,12,14.8,19.4,17.1,49.0,16.8,0.05
2,13,15.1,19.4,17.5,51.0,16.8,0.02
2,14,15.2,19.5,17.6,52.0,16.8,0.07
2,15,14.9,18.7,16.9,56.5,17.6,0.03
2,16,14.3,17.7,16.1,59.0,15.9,0.07
2,17,13.4,16.2,15.2,68.5,13.7,0.07
2,18,12.3,14.9,13.6,74.5,9.4,0.03
2,19,11.8,14.0,13.0,76.5,8.5,0.02
2,20,11.0,14.0,12.6,77.0,9.2,0.03
2,21,10.1,13.3,11.7,79.5,8.3,0.0
2,22,9.3,13.0,11.1,79.5,9.1,0.0
2,23,8.8,12.9,10.9,78.0,9.4,0.02
3,0,9.7,14.0,11.9,73.5,11.2,0.06
3,1,9.6,13.3,11.5,73.5,10.3,0.07
3,2,9.7,13.5,11.6,73.0,9.4,0.08
3,3,9.2,13.1,11.2,74.5,10.3,0.02
3,4,8.7,13.1,11.1,73.0,11.0,0.0
3,5,8.7,13.0,11.0,73.0,11.9,0.0
3,6,8.6,12.9,10.8,72.0,11.2,0.02
3,7,9.8,13.9,11.9,71.5,12.1,0.05
3,8,11.8,16.0,13.7,65.5,13.9,0.04
3,9,13.5,17.4,15.6,59.5,15.0,0.06
3,10,14.8,19.0,16.8,54.5,17.7,0.05
3,11,15.6,19.9,17.8,53.5,18.6,0.05
3,12,15.4,20.7,18.0,52.0,21.3,0.04
3,13,15.8,20.7,18.5,52.0,21.5,0.09
3,14,15.5,20.7,18.3,54.5,21.3,0.1
3,15,15.0,19.7,17.9,55.0,20.4,0.06
3,16,14.8,19.4,17.2,58.0,19.5,0.08
3,17,14.3,19.0,16.7,62.0,18.5,0.08
3,18,13.4,17.1,15.5,65.5,15.0,0.06
3,19,12.8,15.6,14.2,70.5,11.2,0.03
3,20,12.3,15.4,13.7,73.5,9.2,0.06
3,21,11.3,15.0,13.4,75.0,10.9,0.04
3,22,10.7,14.9,12.8,74.5,10.1,0.04
3,23,10.3,14.3,12.4,73.5,11.2,0.06
4,0,12.1,15.2,13.6,75.8,9.1,0.0
4,1,12.0,14.7,13.4,76.5,9.8,0.0
4,2,11.4,14.8,13.3,76.8,9.4,0.02
4,3,11.2,14.7,13.1,77.8,9.2,0.02
4,4,11.1,14.5,13.0,76.8,9.2,0.05
4,5,10.8,14.6,12.9,76.5,9.2,0.05
4,6,11.5,15.0,13.2,73.3,9.4,0.03
4,7,13.3,16.7,15.2,67.3,9.8,0.02
4,8,14.8,18.3,16.8,63.0,12.1,0.0
4,9,15.9,19.8,18.0,58.0,14.4,0.0
4,10,16.7,20.8,18.9,54.8,15.9,0.03
4,11,17.3,21.8,19.5,54.3,18.2,0.03
4,12,17.7,22.2,19.7,52.5,19.5,0.0
4,13,17.6,22.2,19.7,56.3,20.0,0.03
4,14,17.6,22.1,19.7,55.0,19.5,0.07
4,15,17.1,21.5,19.2,57.3,19.5,0.05
4,16,16.7,21.1,18.6,59.5,19.0,0.02
4,17,16.2,20.2,18.0,63.0,16.8,0.03
4,18,15.4,18.9,17.2,69.0,13.9,0.05
4,19,14.8,17.7,16.3,72.8,10.3,0.03
4,20,14.3,16.7,15.7,75.0,10.1,0.0
4,21,13.9,16.6,15.2,76.3,8.3,0.0
4,22,13.7,16.2,15.0,75.8,8.3,0.0
4,23,13.1,15.7,14.5,77.5,8.3,0.02
5,0,15.4,18.2,16.8,79.0,6.5,0.05
5,1,14.7,17.7,16.3,79.5,7.4,0.06
5,2,14.5,17.7,16.1,77.0,7.4,0.07
5,3,14.1,17.7,16.0,76.5,8.2,0.05
5,4,14.0,17.6,15.7,76.5,8.3,0.05
5,5,13.5,17.4,15.4,76.0,8.3,0.06
5,6,15.6,18.6,17.1,70.5,7.4,0.06
5,7,18.2,20.7,19.4,63.5,9.2,0.06
5,8,19.2,22.7,20.9,57.0,12.1,0.09
5,9,20.4,23.9,22.0,55.5,13.0,0.08
5,10,21.0,24.7,22.8,52.0,15.9,0.07
5,11,21.5,25.1,23.4,52.0,17.7,0.09
5,12,21.7,25.4,23.4,52.0,18.6,0.17
5,13,21.6,25.2,23.4,52.5,18.6,0.15
5,14,21.2,25.0,23.2,54.0,20.4,0.15
5,15,20.8,24.7,22.7,57.5,18.6,0.11
5,16,20.2,24.1,22.2,58.5,15.7,0.15
5,17,20.0,23.8,21.8,60.5,14.8,0.08
5,18,19.2,22.4,20.9,66.0,13.0,0.06
5,19,18.2,20.8,19.5,74.0,10.1,0.03
5,20,17.4,20.2,18.8,77.5,7.4,0.03
5,21,17.1,19.3,18.2,78.0,5.6,0.03
5,22,16.7,19.4,17.9,79.0,6.5,0.03
5,23,16.0,18.9,17.3,78.5,6.5,0.03
6,0,19.7,22.1,20.9,77.0,6.5,0.0
6,1,19.2,21.9,20.6,77.8,7.0,0.0
6,2,18.7,22.0,20.6,76.8,7.4,0.0
6,3,18.6,21.7,20.0,76.0,7.4,0.0
6,4,18.0,21.6,19.9,76.5,7.4,0.0
6,5,18.0,21.2,19.6,76.3,6.5,0.0
6,6,20.2,23.0,21.7,69.5,7.4,0.01
6,7,22.3,25.2,23.7,62.0,8.8,0.02
6,8,23.3,26.9,24.8,56.8,11.2,0.02
6,9,24.0,27.8,26.0,54.0,13.0,0.03
6,10,24.9,28.5,26.6,52.3,14.8,0.03
6,11,25.7,28.9,27.1,51.5,16.7,0.03
6,12,25.4,29.4,27.4,52.3,18.6,0.02
6,13,25.9,29.5,27.5,53.0,17.7,0.03
6,14,25.7,29.1,27.2,53.5,18.6,0.04
6,15,25.5,28.6,27.1,55.0,17.7,0.02
6,16,24.9,28.0,26.4,58.3,16.6,0.03
6,17,24.4,27.2,25.8,59.8,14.8,0.04
6,18,23.4,26.6,25.1,63.8,13.0,0.03
6,19,22.3,25.1,23.9,70.0,9.4,0.01
6,20,21.5,24.1,23.0,74.0,7.4,0.02
6,21,21.2,23.9,22.6,74.8,6.5,0.0
6,22,20.6,23.0,21.8,75.5,5.2,0.01
6,23,20.1,22.1,21.4,78.0,6.5,0.0
7,0,23.0,25.5,24.4,80.5,6.5,0.0
7,1,22.5,25.2,23.9,80.0,6.5,0.01
7,2,22.1,24.9,23.5,78.5,6.5,0.0
7,3,21.9,24.6,23.1,77.5,7.4,0.0
7,4,21.5,24.2,23.0,78.0,6.5,0.01
7,5,21.4,24.1,22.7,76.5,6.5,0.02
7,6,23.1,25.4,24.3,70.0,6.5,0.01
7,7,25.5,28.0,26.8,63.5,6.5,0.02
7,8,26.6,29.6,28.2,57.0,9.4,0.03
7,9,27.8,30.6,29.3,53.5,13.0,0.04
7,10,28.4,31.6,30.0,53.5,14.8,0.04
7,11,28.8,32.0,30.5,53.0,17.5,0.03
7,12,29.2,31.8,30.6,53.0,19.5,0.02
7,13,29.1,32.0,30.7,52.0,18.6,0.02
7,14,29.3,32.2,30.8,54.5,18.6,0.01
7,15,28.6,31.6,30.2,55.0,18.6,0.01
7,16,28.3,31.2,29.9,57.5,17.5,0.0
7,17,27.5,30.4,29.0,60.5,15.7,0.01
7,18,26.6,29.2,28.0,66.5,13.9,0.02
7,19,25.6,27.9,26.9,73.0,12.1,0.01
7,20,24.6,27.0,26.0,78.0,8.3,0.0
7,21,24.2,26.9,25.6,79.0,8.3,0.0
7,22,23.9,26.5,25.3,79.0,6.5,0.0
7,23,23.5,25.9,24.9,79.5,6.5,0.0
8,0,23.7,26.0,24.8,81.5,6.5,0.02
8,1,23.1,25.5,24.3,80.0,6.5,0.03
8,2,22.7,25.1,24.0,80.0,7.4,0.03
8,3,22.4,24.7,23.7,78.5,7.4,0.01
8,4,22.1,24.6,23.3,77.5,7.4,0.0
8,5,21.9,24.2,23.1,76.5,6.7,0.0
8,6,22.7,25.0,23.8,74.5,6.5,0.01
8,7,25.5,27.4,26.7,64.0,7.4,0.01
8,8,26.8,29.5,28.3,59.5,8.3,0.01
8,9,28.0,30.5,29.4,56.0,11.2,0.0
8,10,28.6,31.6,29.9,53.5,13.9,0.02
8,11,29.1,32.2,30.8,54.0,15.7,0.01
8,12,29.5,32.6,31.1,53.0,17.7,0.03
8,13,29.7,32.2,31.0,54.0,17.7,0.05
8,14,29.2,32.1,30.7,56.0,18.6,0.01
8,15,28.9,31.8,30.5,58.5,17.7,0.02
8,16,28.6,31.0,29.9,60.0,15.7,0.01
8,17,27.9,30.3,29.1,63.5,13.9,0.01
8,18,27.0,29.0,28.1,68.0,13.0,0.0
8,19,26.1,28.0,27.1,74.0,10.3,0.01
8,20,25.5,27.0,26.3,76.5,8.3,0.0
