m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,6.5,11.1,8.8,71.3,12.6,0.07
1,1,1,6.5,11.2,8.5,70.8,12.1,0.07
1,1,2,5.9,11.1,8.4,70.5,11.1,0.03
1,1,3,5.8,10.9,8.4,71.3,13.0,0.0
1,1,4,6.1,10.4,8.1,70.0,13.0,0.03
1,1,5,5.8,9.7,8.0,69.8,12.1,0.0
1,1,6,6.1,9.6,7.9,70.3,13.5,0.03
1,1,7,5.9,9.7,7.6,72.0,14.0,0.03
1,1,8,6.2,10.1,8.1,70.0,13.9,0.07
1,1,9,9.2,12.0,10.4,63.0,12.6,0.03
1,1,10,11.0,14.4,12.7,57.5,14.0,0.0
1,1,11,12.5,16.4,14.4,52.8,15.0,0.0
1,1,12,13.7,17.2,15.3,49.5,16.4,0.03
1,1,13,13.9,17.7,15.4,49.3,15.5,0.07
1,1,14,14.2,18.8,16.2,49.8,15.0,0.0
1,1,15,14.1,18.7,16.4,50.3,16.4,0.0
1,1,16,13.5,17.2,15.2,54.3,13.6,0.0
1,1,17,11.1,14.0,12.6,63.0,9.6,0.0
1,1,18,9.8,13.0,11.5,65.8,8.9,0.0
1,1,19,8.5,12.3,10.6,66.5,10.3,0.0
1,1,20,8.1,12.1,10.2,69.5,10.1,0.03
1,1,21,7.8,12.1,10.1,69.3,12.1,0.0
1,1,22,7.4,11.6,9.8,71.0,11.6,0.03
1,1,23,7.0,11.9,9.5,71.0,13.0,0.03
1,2,0,6.1,11.0,8.4,69.3,11.7,0.03
1,2,1,5.6,11.4,8.4,66.5,12.8,0.0
1,2,2,5.2,11.4,8.0,66.5,11.6,0.0
1,2,3,5.2,11.1,7.8,70.5,12.6,0.0
1,2,4,4.8,10.8,7.7,66.5,13.5,0.0
1,2,5,4.6,10.1,7.7,67.8,13.0,0.0
1,2,6,4.9,10.3,7.6,69.3,12.1,0.0
1,2,7,4.8,10.5,7.6,69.0,13.0,0.0
1,2,8,6.0,11.1,9.1,67.0,12.1,0.0
1,2,9,8.6,14.0,11.3,57.8,13.5,0.0
1,2,10,11.1,15.5,13.2,51.3,13.0,0.0
1,2,11,12.3,16.6,14.5,48.8,13.9,0.03
1,2,12,13.2,17.1,15.0,46.0,14.8,0.03
1,2,13,13.9,17.7,15.6,44.3,14.1,0.0
1,2,14,13.8,17.7,15.7,47.8,16.1,0.0
1,2,15,13.3,17.9,15.3,50.8,14.5,0.0
1,2,16,12.6,16.5,14.6,56.5,12.9,0.0
1,2,17,11.1,14.2,12.9,68.0,10.6,0.0
1,2,18,9.8,13.2,11.6,73.5,9.8,0.07
1,2,19,8.6,12.7,10.8,75.8,10.3,0.03
1,2,20,7.8,12.3,10.3,74.0,9.4,0.07
1,2,21,6.9,11.5,9.6,74.5,9.9,0.07
1,2,22,7.1,11.9,9.8,72.0,10.8,0.07
1,2,23,6.9,10.7,9.2,69.8,10.8,0.07
1,3,0,8.3,13.4,10.7,69.5,13.1,0.03
1,3,1,8.1,12.8,10.6,68.5,13.0,0.03
1,3,2,7.7,11.7,9.8,69.5,11.8,0.0
1,3,3,7.0,12.4,9.4,70.0,11.2,0.0
1,3,4,7.0,12.2,9.6,70.0,11.2,0.03
1,3,5,7.3,12.4,9.3,70.5,11.2,0.0
1,3,6,7.1,12.1,8.6,68.5,12.1,0.0
1,3,7,7.0,11.8,8.7,70.0,12.1,0.0
1,3,8,7.8,12.3,10.2,68.0,13.0,0.0
1,3,9,10.0,15.3,13.0,58.5,12.1,0.0
1,3,10,12.6,17.4,15.0,55.0,15.0,0.0
1,3,11,13.3,18.1,16.0,52.0,15.9,0.0
1,3,12,13.9,19.2,16.6,49.0,17.7,0.03
1,3,13,13.8,19.2,16.9,50.0,19.5,0.0
1,3,14,13.7,19.5,17.0,51.0,18.6,0.05
1,3,15,13.5,19.7,16.7,50.0,19.5,0.0
1,3,16,13.0,18.0,16.0,56.0,18.5,0.0
1,3,17,12.2,16.9,14.5,61.5,14.1,0.0
1,3,18,11.2,15.5,13.3,66.5,12.1,0.0
1,3,19,9.6,15.7,12.6,68.5,11.8,0.0
1,3,20,9.6,15.0,12.3,69.5,11.2,0.0
1,3,21,9.3,14.4,11.4,69.0,11.9,0.0
1,3,22,9.0,12.8,11.1,70.0,11.2,0.0
1,3,23,8.1,14.0,10.5,69.0,10.3,0.0
2,1,0,7.2,13.1,10.3,73.5,11.0,0.05
2,1,1,7.1,13.0,10.1,72.5,9.9,0.0
2,1,2,6.9,12.4,9.7,73.5,10.3,0.0
2,1,3,7.0,12.6,10.2,71.0,12.0,0.0
2,1,4,6.8,12.4,9.9,71.3,13.5,0.05
2,1,5,6.6,12.0,9.7,71.5,12.6,0.05
2,1,6,6.4,11.9,9.3,71.5,12.6,0.05
2,1,7,6.9,12.2,9.5,71.5,11.6,0.05
2,1,8,7.7,13.8,10.8,67.0,12.6,0.05
2,1,9,10.4,16.0,12.8,62.3,11.1,0.0
2,1,10,11.5,17.1,14.8,58.0,12.6,0.0
2,1,11,13.2,18.3,15.7,53.8,13.1,0.0
2,1,12,13.8,18.6,16.4,51.8,15.4,0.15
2,1,13,13.5,19.3,17.0,50.3,18.2,0.05
2,1,14,14.3,19.5,16.8,51.3,16.8,0.15
2,1,15,13.7,18.9,16.2,51.8,17.7,0.15
2,1,16,13.3,17.5,15.6,55.5,15.9,0.1
2,1,17,12.4,16.3,14.2,62.0,12.1,0.1
2,1,18,10.7,14.7,12.8,70.3,8.3,0.1
2,1,19,10.2,13.5,12.1,72.8,8.3,0.05
2,1,20,9.7,13.8,11.6,72.3,10.3,0.05
2,1,21,9.1,13.0,11.5,71.5,8.8,0.0
2,1,22,8.1,13.1,10.9,75.5,9.1,0.0
2,1,23,7.5,13.0,10.9,76.5,9.8,0.05
2,2,0,9.0,12.7,11.0,80.0,10.2,0.05
2,2,1,8.5,12.2,10.4,80.0,8.8,0.0
2,2,2,8.5,13.1,10.5,82.5,9.3,0.0
2,2,3,7.6,11.8,9.9,81.5,9.8,0.0
2,2,4,7.5,11.6,10.0,80.3,8.3,0.0
2,2,5,7.5,11.6,10.0,80.0,9.5,0.0
2,2,6,7.0,11.6,10.0,79.0,11.4,0.0
2,2,7,7.6,11.9,9.8,77.0,10.4,0.0
2,2,8,9.3,13.0,11.6,71.8,10.1,0.05
2,2,9,12.4,15.3,14.1,65.3,9.3,0.05
2,2,10,13.6,17.4,15.5,59.5,13.6,0.05
2,2,11,14.5,18.4,16.4,57.5,15.8,0.05
2,2,12,14.7,19.5,17.1,54.5,18.1,0.05
2,2,13,14.9,19.1,17.2,56.0,15.9,0.05
2,2,14,15.1,19.3,17.2,55.8,17.1,0.1
2,2,15,14.5,18.4,16.6,60.8,17.3,0.0
2,2,16,14.2,17.7,15.8,63.0,16.7,0.0
2,2,17,13.4,16.5,15.1,69.8,14.2,0.05
2,2,18,12.3,14.8,13.6,76.3,12.0,0.0
2,2,19,11.6,14.0,12.8,81.5,8.8,0.0
2,2,20,11.2,13.9,12.6,83.3,9.0,0.0
2,2,21,10.4,13.4,11.9,84.3,8.3,0.0
2,2,22,9.4,12.8,11.1,86.3,7.9,0.0
2,2,23,8.9,12.6,11.1,85.3,7.4,0.05
2,3,0,8.5,11.0,9.8,64.0,10.3,0.0
2,3,1,8.2,11.8,10.1,65.5,10.3,0.0
2,3,2,7.9,11.5,9.8,64.5,11.2,0.0
2,3,3,7.6,11.5,9.0,65.5,11.0,0.0
2,3,4,6.4,11.6,9.1,70.0,10.3,0.0
2,3,5,6.4,11.6,8.7,67.5,13.0,0.0
2,3,6,6.1,11.3,9.0,67.0,12.1,0.0
2,3,7,6.7,11.3,8.9,64.5,14.8,0.0
2,3,8,9.1,12.6,11.3,57.0,14.1,0.06
2,3,9,11.6,15.5,13.2,51.0,12.1,0.06
2,3,10,13.3,16.8,15.2,47.5,15.7,0.0
2,3,11,14.0,18.2,16.5,45.0,17.7,0.06
2,3,12,14.8,19.6,17.0,45.5,18.6,0.0
2,3,13,15.5,19.4,17.5,46.5,18.6,0.0
2,3,14,15.4,19.6,17.7,46.5,18.6,0.0
2,3,15,14.7,18.9,17.1,51.5,16.6,0.0
2,3,16,14.5,18.7,16.5,52.5,15.7,0.06
2,3,17,13.9,17.6,15.5,60.5,13.9,0.06
2,3,18,12.3,14.9,13.7,69.5,10.1,0.0
2,3,19,11.8,14.8,13.1,68.5,8.3,0.0
2,3,20,10.6,14.2,12.6,65.0,8.3,0.0
2,3,21,9.6,13.7,11.6,69.5,8.5,0.0
2,3,22,8.8,13.0,11.0,69.0,9.4,0.0
2,3,23,8.6,12.3,10.6,65.5,9.4,0.0
3,1,0,9.4,14.1,11.6,73.5,9.2,0.15
3,1,1,8.7,13.2,11.4,71.5,10.8,0.15
