m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,6.2,10.3,17.1,0.0,11.0,0.14
1,1,2,4.7,10.5,16.2,0.0,11.1,0.0
1,1,3,6.3,11.0,16.6,0.0,12.6,0.0
1,1,4,8.2,12.0,17.1,0.0,12.0,0.0
1,1,5,7.7,10.8,16.2,0.0,14.3,0.0
1,1,6,5.9,10.3,16.2,0.0,10.8,0.14
1,1,7,6.9,10.1,16.2,0.0,14.8,0.14
1,1,8,6.4,10.4,16.6,0.0,13.7,0.14
1,1,9,9.2,13.4,17.7,0.0,14.2,0.14
1,1,10,9.8,12.8,16.7,0.0,17.1,0.17
1,2,11,7.0,11.8,16.2,0.2,14.2,0.33
1,2,12,6.4,10.4,16.1,0.0,11.9,0.0
1,2,13,5.1,9.6,15.7,0.0,12.3,0.0
1,2,14,5.2,10.6,17.2,0.0,12.6,0.0
1,2,15,5.8,11.2,17.7,0.0,11.3,0.0
1,2,16,4.8,11.5,17.4,0.0,11.5,0.17
1,2,17,6.4,13.5,18.5,0.1,13.5,0.29
1,2,18,7.1,11.3,15.7,0.0,10.1,0.0
1,2,19,6.8,10.3,15.0,0.0,14.4,0.14
1,2,20,6.3,10.5,14.8,0.9,13.1,0.43
1,3,21,7.1,11.1,16.1,0.7,10.9,0.67
1,3,22,6.8,11.0,16.0,0.0,16.7,0.17
1,3,23,7.5,12.0,16.4,0.0,11.3,0.14
1,3,24,7.7,12.7,17.7,0.0,13.3,0.17
1,3,25,8.3,13.6,17.9,0.0,14.0,0.14
1,3,26,8.5,12.9,16.8,0.0,12.9,0.0
1,3,27,8.0,13.2,19.4,0.0,16.0,0.0
1,3,28,8.6,12.8,17.6,0.0,17.5,0.14
1,3,29,7.2,12.7,18.1,0.0,13.3,0.14
1,3,30,8.0,12.7,18.9,0.3,14.5,0.29
1,3,31,9.0,14.8,18.8,0.0,17.9,0.0
2,1,1,9.1,14.1,19.5,0.0,14.5,0.14
2,1,2,8.1,13.7,19.4,0.5,16.7,0.29
2,1,3,7.3,12.5,18.1,0.0,8.4,0.0
2,1,4,7.3,12.6,17.9,0.0,11.6,0.0
2,1,5,6.9,12.0,17.4,0.0,9.8,0.0
2,1,6,7.0,11.4,17.3,0.2,9.3,0.33
2,1,7,7.1,12.4,17.5,0.0,12.6,0.0
2,1,8,8.0,12.9,17.9,0.0,11.1,0.14
2,1,9,8.7,12.2,16.6,0.5,9.8,0.33
2,1,10,8.0,12.9,18.3,0.0,13.3,0.0
2,2,11,9.1,13.5,18.1,0.0,12.8,0.17
2,2,12,8.9,13.2,19.5,0.0,13.6,0.17
2,2,13,9.1,14.0,19.3,0.0,12.9,0.0
2,2,14,8.8,13.6,17.4,0.0,12.8,0.0
2,2,15,8.4,13.0,16.5,0.0,13.7,0.14
2,2,16,7.3,13.0,18.6,0.0,11.1,0.14
2,2,17,7.6,12.4,17.7,0.0,10.2,0.0
2,2,18,8.9,12.8,17.3,0.0,10.8,0.0
2,2,19,8.2,12.7,17.9,0.0,9.9,0.14
2,2,20,8.4,13.0,17.1,0.0,9.1,0.17
2,3,21,8.5,12.6,17.6,0.0,8.5,0.14
2,3,22,8.3,12.4,20.0,0.2,11.2,0.29
2,3,23,8.3,13.1,18.8,0.0,10.2,0.14
2,3,24,8.5,12.5,17.5,0.0,11.0,0.0
2,3,25,7.5,13.3,19.1,0.3,15.3,0.29
2,3,26,9.2,13.4,18.3,0.0,17.2,0.14
2,3,27,7.4,12.9,17.7,0.5,14.5,0.29
2,3,28,8.6,13.1,18.9,0.0,15.8,0.0
2,3,29,7.8,15.1,22.4,0.0,15.4,0.0
3,1,1,9.0,13.1,17.4,0.0,18.5,0.14
3,1,2,9.5,13.5,18.0,0.6,19.2,0.29
3,1,3,8.8,13.7,19.8,0.9,20.3,0.43
3,1,4,8.9,14.2,19.4,0.4,15.4,0.29
3,1,5,10.1,14.4,19.3,2.2,16.5,0.29
3,1,6,10.8,14.1,18.0,1.6,17.5,0.43
3,1,7,10.3,14.1,17.0,0.8,13.7,0.57
3,1,8,9.4,14.4,20.0,1.9,11.6,0.43
3,1,9,10.3,14.9,19.0,0.0,12.7,0.14
3,1,10,9.0,13.5,20.8,0.0,12.0,0.0
3,2,11,8.5,13.7,20.1,0.0,14.2,0.14
3,2,12,10.2,16.1,21.5,0.0,14.6,0.17
3,2,13,10.1,15.1,21.2,0.0,9.1,0.0
3,2,14,10.1,14.9,21.2,0.0,15.0,0.0
