m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,25.4,27.2,26.3,86.3,4.7,0.19
1,1,1,26.1,27.7,26.8,82.5,8.5,0.19
1,1,2,27.6,28.8,28.1,76.5,8.6,0.22
1,1,3,28.3,31.2,29.7,71.3,7.8,0.43
1,1,4,28.9,30.9,29.9,71.5,12.1,0.43
1,1,5,28.7,31.3,29.8,70.0,12.6,0.51
1,1,6,28.6,32.1,30.5,69.3,13.5,0.69
1,1,7,28.0,30.8,29.5,71.5,13.0,0.79
1,1,8,28.1,30.4,29.2,73.0,13.1,0.7
1,1,9,28.2,31.0,29.7,72.8,10.7,0.71
1,1,10,26.7,29.4,28.0,78.3,10.1,0.63
1,1,11,25.8,28.7,27.2,82.5,8.9,0.41
1,1,12,26.9,29.4,28.2,80.3,4.7,0.37
1,1,13,25.4,28.1,26.7,86.0,8.8,0.24
1,1,14,25.1,27.8,26.5,86.0,8.0,0.22
1,1,15,26.2,28.6,27.3,83.5,3.9,0.16
1,1,16,24.7,27.3,26.0,88.8,8.6,0.18
1,1,17,24.6,27.0,25.8,88.8,7.9,0.22
1,1,18,25.3,27.6,26.5,86.3,3.8,0.16
1,1,19,24.2,26.7,25.4,90.8,9.3,0.23
1,1,20,23.9,26.5,25.2,91.0,8.3,0.22
1,1,21,25.2,27.0,26.1,88.5,1.9,0.22
1,1,22,23.9,26.4,25.0,91.8,7.6,0.26
1,1,23,23.8,26.5,25.0,91.8,7.3,0.22
1,2,0,25.3,27.0,26.2,86.0,3.3,0.28
1,2,1,25.5,27.5,26.5,84.8,9.0,0.26
1,2,2,26.9,28.7,27.8,79.0,10.9,0.34
1,2,3,28.4,30.8,29.6,72.8,10.3,0.54
1,2,4,28.1,30.5,29.3,73.0,14.0,0.56
1,2,5,28.2,30.5,29.4,71.8,14.0,0.58
1,2,6,28.4,31.4,30.1,70.0,15.0,0.72
1,2,7,27.7,30.6,29.1,74.0,15.3,0.76
1,2,8,27.2,30.5,28.8,75.5,13.5,0.88
1,2,9,28.2,30.5,29.2,73.3,12.6,0.82
1,2,10,25.9,29.4,27.8,80.3,11.3,0.7
1,2,11,25.6,28.8,27.3,83.5,10.3,0.46
1,2,12,27.0,29.4,28.0,78.8,5.6,0.32
1,2,13,25.0,28.2,26.7,85.3,10.3,0.24
1,2,14,25.0,27.9,26.5,85.8,10.1,0.28
1,2,15,26.0,28.8,27.5,82.5,4.7,0.24
1,2,16,24.4,27.4,25.9,87.0,9.8,0.24
1,2,17,24.1,27.2,25.7,88.3,10.0,0.3
1,2,18,25.4,27.6,26.6,86.0,3.8,0.3
1,2,19,23.9,26.8,25.3,90.5,10.1,0.32
1,2,20,23.6,26.7,25.0,90.3,9.8,0.36
1,2,21,25.0,26.8,25.9,88.3,3.3,0.28
1,2,22,23.4,26.5,25.0,91.0,9.0,0.26
1,2,23,23.5,26.6,25.1,91.0,10.0,0.3
1,3,0,25.0,26.8,26.1,88.0,3.8,0.33
1,3,1,25.1,27.5,26.4,87.0,9.6,0.33
1,3,2,26.5,28.4,27.6,81.0,10.3,0.5
1,3,3,27.6,30.0,28.9,76.5,7.4,0.74
1,3,4,28.1,30.0,29.2,75.0,13.7,0.67
1,3,5,27.9,29.9,29.2,74.0,14.6,0.75
1,3,6,28.2,30.6,29.7,72.5,12.1,0.83
1,3,7,28.4,30.2,29.3,74.5,15.1,0.82
1,3,8,27.6,30.2,28.8,75.5,13.5,0.75
1,3,9,28.0,30.0,29.1,74.0,11.2,0.74
1,3,10,27.0,29.4,28.2,78.5,10.9,0.71
1,3,11,26.2,28.8,27.5,81.0,9.5,0.45
1,3,12,27.0,29.2,28.0,82.0,4.7,0.34
1,3,13,25.4,28.2,26.6,86.5,9.6,0.32
1,3,14,24.9,27.9,26.3,87.5,7.8,0.3
1,3,15,26.2,28.6,27.4,83.5,3.8,0.25
1,3,16,24.4,27.4,25.8,89.0,7.4,0.36
1,3,17,24.2,27.1,25.6,89.5,8.8,0.36
1,3,18,25.8,27.6,26.7,86.0,0.0,0.32
1,3,19,23.9,26.6,25.2,91.5,8.8,0.42
1,3,20,23.7,26.4,25.1,92.0,9.0,0.39
1,3,21,25.0,26.8,26.0,88.0,0.0,0.45
1,3,22,23.6,26.2,25.0,92.0,8.5,0.42
1,3,23,23.6,26.2,25.0,92.5,8.4,0.38
2,1,0,25.3,26.9,26.0,88.8,2.3,0.45
2,1,1,25.9,27.2,26.6,85.8,7.7,0.43
2,1,2,27.2,28.3,27.8,80.0,8.8,0.53
2,1,3,27.9,30.6,29.1,74.8,7.4,0.63
2,1,4,28.6,29.9,29.2,74.0,12.9,0.7
2,1,5,28.5,30.3,29.3,73.3,14.6,0.75
2,1,6,28.5,31.0,29.6,73.5,12.6,0.85
2,1,7,28.7,30.0,29.3,73.0,14.0,0.83
2,1,8,28.2,29.7,29.2,74.0,13.3,0.75
2,1,9,28.6,30.4,29.6,72.8,11.2,0.78
2,1,10,26.7,29.3,28.0,79.8,10.4,0.7
2,1,11,26.0,28.1,27.2,84.3,8.0,0.55
2,1,12,26.7,28.9,27.8,82.0,3.8,0.4
2,1,13,25.1,27.7,26.5,88.0,6.8,0.38
2,1,14,24.8,27.4,26.1,88.0,6.7,0.33
2,1,15,26.0,28.2,27.1,85.3,2.1,0.45
2,1,16,24.6,27.0,25.9,90.3,6.8,0.38
2,1,17,24.3,26.9,25.7,90.5,6.9,0.35
2,1,18,25.4,27.4,26.3,87.8,0.0,0.4
2,1,19,24.0,26.5,25.3,92.0,7.7,0.53
2,1,20,23.9,26.2,25.0,92.3,7.2,0.45
2,1,21,25.0,26.6,25.7,90.3,0.0,0.48
2,1,22,23.7,26.0,24.9,91.8,8.0,0.45
2,1,23,23.6,26.1,24.9,91.8,6.7,0.45
2,2,0,25.5,26.8,26.2,87.5,2.7,0.4
2,2,1,25.5,27.4,26.6,86.3,6.9,0.48
2,2,2,26.7,28.6,27.7,80.5,8.5,0.68
2,2,3,27.2,29.9,28.7,79.5,9.9,0.63
2,2,4,28.5,30.1,29.1,74.5,11.0,0.7
2,2,5,28.2,30.2,29.2,73.8,12.5,0.75
2,2,6,28.0,30.9,29.6,72.8,12.6,0.8
2,2,7,28.0,30.5,29.2,74.8,12.9,0.9
2,2,8,27.6,30.1,28.9,75.5,11.5,0.88
2,2,9,28.6,30.3,29.4,74.3,11.0,0.75
2,2,10,26.9,29.3,27.9,79.8,8.9,0.75
2,2,11,26.2,28.3,27.2,85.0,6.8,0.63
2,2,12,26.9,29.0,28.0,82.0,3.8,0.48
2,2,13,25.0,27.7,26.3,88.5,6.0,0.43
2,2,14,24.8,27.4,26.0,89.0,5.2,0.38
2,2,15,25.9,28.1,27.0,85.0,3.8,0.3
2,2,16,24.5,27.1,25.8,90.3,5.7,0.38
2,2,17,24.2,26.8,25.5,90.8,6.0,0.35
2,2,18,25.8,27.2,26.6,87.5,0.0,0.48
2,2,19,23.9,26.3,25.0,92.5,6.2,0.43
2,2,20,23.8,26.2,24.8,92.5,6.5,0.38
2,2,21,25.0,26.5,25.8,88.5,0.0,0.38
2,2,22,23.7,26.1,24.8,92.3,5.9,0.4
2,2,23,23.4,26.1,24.8,92.3,5.3,0.43
2,3,0,25.4,27.0,26.1,89.5,3.8,0.42
2,3,1,25.3,27.5,26.4,86.0,7.8,0.47
2,3,2,26.8,28.6,28.0,81.5,9.3,0.47
2,3,3,27.8,29.8,29.0,74.5,6.5,0.64
2,3,4,28.9,30.1,29.2,74.5,12.2,0.67
2,3,5,28.8,30.5,29.7,73.0,13.7,0.81
2,3,6,29.2,31.4,30.4,69.5,11.9,0.81
2,3,7,28.2,30.1,29.3,75.5,13.9,0.97
2,3,8,27.9,30.3,29.3,75.5,12.2,0.78
2,3,9,29.0,30.6,29.5,71.5,12.1,0.56
2,3,10,26.2,29.9,28.2,79.0,9.7,0.5
2,3,11,25.7,29.3,27.6,81.5,7.8,0.47
2,3,12,28.0,29.4,28.6,78.0,5.6,0.33
2,3,13,25.2,28.2,26.9,87.0,6.7,0.17
2,3,14,25.0,27.9,26.5,87.5,6.2,0.19
2,3,15,27.0,28.6,27.7,83.5,0.0,0.22
2,3,16,24.6,27.8,26.2,88.5,6.1,0.25
2,3,17,24.5,27.5,26.0,90.0,6.7,0.36
2,3,18,26.2,27.8,26.9,86.5,0.0,0.47
2,3,19,23.9,27.0,25.7,91.5,6.9,0.53
