m,coco,coco_pct
3,23.0,0.0
11,3.0,0.145
8,3.0,0.054
12,4.0,0.032
10,21.0,0.0
2,17.0,0.001
3,7.0,0.076
7,18.0,0.0
4,5.0,0.006
6,17.0,0.0
4,4.0,0.035
8,4.0,0.01
9,21.0,0.0
10,25.0,0.005
9,3.0,0.124
2,7.0,0.021
2,2.0,0.427
2,1.0,0.312
7,9.0,0.0
2,3.0,0.171
10,1.0,0.282
7,7.0,0.0
12,2.0,0.445
1,7.0,0.035
12,23.0,0.0
3,21.0,0.0
1,1.0,0.278
8,23.0,0.0
11,23.0,0.0
1,2.0,0.427
2,8.0,0.007
10,8.0,0.015
12,3.0,0.154
12,26.0,0.0
1,5.0,0.021
11,9.0,0.008
4,1.0,0.259
9,2.0,0.459
10,2.0,0.481
3,4.0,0.04
10,4.0,0.024
3,2.0,0.395
3,18.0,0.001
6,18.0,0.001
10,17.0,0.003
4,25.0,0.002
1,18.0,0.001
9,4.0,0.023
2,9.0,0.006
12,7.0,0.042
11,18.0,0.001
9,1.0,0.36
7,17.0,0.0
9,25.0,0.002
5,23.0,0.0
3,1.0,0.251
5,9.0,0.002
12,17.0,0.001
2,21.0,0.0
5,7.0,0.022
6,4.0,0.007
11,7.0,0.036
8,9.0,0.0
10,3.0,0.142
11,21.0,0.0
5,4.0,0.012
7,4.0,0.008
11,2.0,0.493
4,9.0,0.006
10,23.0,0.0
9,23.0,0.0
4,23.0,0.0
6,23.0,0.0
8,8.0,0.0
3,25.0,0.001
9,7.0,0.019
5,3.0,0.074
5,18.0,0.002
12,25.0,0.0
11,26.0,0.0
9,9.0,0.001
8,26.0,0.0
6,9.0,0.0
6,21.0,0.0
5,25.0,0.001
10,26.0,0.0
12,18.0,0.001
2,4.0,0.038
6,7.0,0.012
11,17.0,0.004
3,17.0,0.004
9,17.0,0.0
3,9.0,0.017
12,21.0,0.0
5,17.0,0.001
7,23.0,0.0
4,17.0,0.004
1,3.0,0.179
8,17.0,0.0
1,9.0,0.002
2,25.0,0.0
12,5.0,0.024
7,8.0,0.0
9,18.0,0.0
6,5.0,0.004
6,1.0,0.583
7,25.0,0.0
1,26.0,0.001
6,8.0,0.001
8,18.0,0.001
9,26.0,0.0
7,21.0,0.0
11,4.0,0.03
10,18.0,0.002
1,4.0,0.037
7,1.0,0.791
5,1.0,0.422
4,3.0,0.178
7,26.0,0.0
6,3.0,0.054
9,5.0,0.007
4,18.0,0.002
4,8.0,0.015
2,5.0,0.016
2,23.0,0.0
8,21.0,0.0
10,7.0,0.031
11,1.0,0.251
12,1.0,0.283
3,5.0,0.013
2,26.0,0.0
1,21.0,0.0
7,2.0,0.161
4,2.0,0.446
12,9.0,0.005
3,26.0,0.0
5,26.0,0.0
11,8.0,0.01
5,2.0,0.453
9,8.0,0.004
8,7.0,0.0
4,26.0,0.0
5,5.0,0.005
3,3.0,0.17
3,8.0,0.033
4,21.0,0.0
1,23.0,0.0
2,18.0,0.0
12,8.0,0.014
4,7.0,0.047
11,5.0,0.023
8,1.0,0.653
6,2.0,0.336
11,25.0,0.0
7,5.0,0.006
1,25.0,0.001
1,17.0,0.003
1,8.0,0.016
7,3.0,0.034
5,21.0,0.0
8,5.0,0.005
8,2.0,0.275
10,5.0,0.009
8,25.0,0.001
5,8.0,0.006
6,26.0,0.0
10,9.0,0.005
6,25.0,0.001
