m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,7.0,11.0,17.4,13.8,4.0,0.13,8.0
2,8.5,12.1,18.1,11.3,4.0,0.14,4.0
3,10.4,13.9,19.0,15.7,8.0,0.26,36.0
4,12.5,15.8,20.9,12.9,9.0,0.29,24.0
5,15.8,19.4,24.4,12.0,6.0,0.2,16.0
6,19.8,23.3,27.9,11.5,5.0,0.16,6.0
7,23.2,26.4,30.2,11.7,3.0,0.1,1.0
8,23.7,26.9,30.9,11.2,4.0,0.14,6.0
9,20.3,23.7,28.4,11.1,8.0,0.27,52.0
10,16.3,19.8,25.5,11.3,7.0,0.23,25.0
11,11.9,15.6,21.0,14.3,8.0,0.28,16.0
12,9.5,12.9,18.8,12.6,4.0,0.13,6.0
