m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,12.3,17.2,23.1,15.8,1.0,0.03,0.0
2,13.0,18.3,24.2,16.1,1.0,0.03,0.0
3,15.5,21.2,26.8,17.2,1.0,0.04,3.0
4,19.5,25.5,31.4,16.7,1.0,0.03,2.0
5,23.9,29.5,35.2,16.8,1.0,0.03,0.0
6,27.6,32.7,37.8,19.2,0.0,0.0,0.0
7,28.9,33.9,39.0,18.1,0.0,0.0,0.0
8,29.0,33.8,38.5,19.2,0.0,0.0,0.0
9,27.1,31.6,36.7,20.2,0.0,0.0,0.0
10,23.6,27.9,32.9,16.9,0.0,0.0,0.0
11,19.1,23.2,28.8,14.7,0.0,0.0,0.0
12,14.5,19.6,25.3,14.9,1.0,0.02,2.0
