m,coco,coco_pct
1,1.0,0.657
10,1.0,0.828
11,18.0,0.01
8,27.0,0.0
6,7.0,0.0
3,2.0,0.191
11,1.0,0.691
3,1.0,0.763
6,3.0,0.005
8,1.0,0.909
10,18.0,0.001
9,8.0,0.0
3,18.0,0.004
5,18.0,0.002
5,8.0,0.0
7,2.0,0.018
7,18.0,0.0
5,2.0,0.154
7,8.0,0.0
4,27.0,0.0
3,3.0,0.04
8,4.0,0.0
1,8.0,0.001
10,4.0,0.0
9,1.0,0.95
6,8.0,0.0
5,27.0,0.0
11,27.0,0.0
12,18.0,0.015
11,7.0,0.002
12,1.0,0.652
2,2.0,0.207
4,8.0,0.0
12,27.0,0.0
3,7.0,0.001
11,3.0,0.027
2,4.0,0.003
10,2.0,0.151
9,18.0,0.0
2,18.0,0.01
7,27.0,0.0
1,2.0,0.3
6,2.0,0.049
11,4.0,0.0
1,7.0,0.002
4,2.0,0.182
2,3.0,0.04
6,1.0,0.945
2,8.0,0.002
2,27.0,0.001
1,3.0,0.025
7,3.0,0.0
11,8.0,0.0
7,1.0,0.982
9,4.0,0.0
9,27.0,0.0
10,3.0,0.02
6,18.0,0.0
1,27.0,0.0
4,3.0,0.017
4,18.0,0.0
7,7.0,0.0
11,2.0,0.27
12,8.0,0.001
5,7.0,0.001
8,18.0,0.0
2,1.0,0.736
5,1.0,0.824
12,2.0,0.297
10,27.0,0.0
10,7.0,0.0
3,8.0,0.0
9,2.0,0.049
9,3.0,0.001
3,27.0,0.0
4,7.0,0.0
7,4.0,0.0
8,7.0,0.0
6,27.0,0.0
3,4.0,0.001
5,3.0,0.018
12,3.0,0.033
12,4.0,0.0
9,7.0,0.0
6,4.0,0.0
4,4.0,0.001
2,7.0,0.002
10,8.0,0.0
8,2.0,0.091
5,4.0,0.002
4,1.0,0.8
8,3.0,0.0
8,8.0,0.0
1,18.0,0.013
12,7.0,0.003
1,4.0,0.002
