m,m3,coco,coco_pct
8,3,1.0,0.912
9,3,3.0,0.002
4,3,8.0,0.0
1,1,27.0,0.0
3,2,8.0,0.0
11,3,18.0,0.01
7,3,3.0,0.0
12,1,3.0,0.026
4,3,3.0,0.018
4,2,2.0,0.16
12,2,3.0,0.035
3,3,4.0,0.0
9,3,7.0,0.0
6,3,3.0,0.0
4,2,4.0,0.0
4,1,4.0,0.0
5,3,2.0,0.129
7,3,2.0,0.022
6,2,27.0,0.0
10,3,18.0,0.003
7,2,1.0,0.969
10,2,3.0,0.008
12,2,4.0,0.0
4,2,1.0,0.823
5,1,8.0,0.0
2,3,18.0,0.006
6,2,2.0,0.034
1,2,18.0,0.011
10,1,3.0,0.027
8,1,27.0,0.0
3,2,4.0,0.001
9,3,4.0,0.0
5,1,2.0,0.159
11,1,18.0,0.012
8,2,8.0,0.0
6,1,1.0,0.871
3,3,3.0,0.029
2,3,2.0,0.128
6,2,4.0,0.0
5,1,4.0,0.0
1,1,2.0,0.242
9,2,2.0,0.01
6,1,2.0,0.113
1,3,3.0,0.021
4,1,3.0,0.018
12,2,7.0,0.0
12,3,18.0,0.024
1,1,7.0,0.003
10,1,18.0,0.0
10,2,4.0,0.0
11,1,27.0,0.0
12,2,18.0,0.006
3,2,3.0,0.06
2,2,27.0,0.0
3,1,1.0,0.791
8,2,27.0,0.0
3,1,4.0,0.001
3,1,27.0,0.0
8,2,2.0,0.082
1,1,1.0,0.708
7,1,7.0,0.0
1,2,7.0,0.002
3,2,1.0,0.747
1,3,2.0,0.314
11,2,4.0,0.001
6,1,3.0,0.016
7,2,27.0,0.0
10,1,2.0,0.114
8,1,7.0,0.0
9,3,27.0,0.0
11,2,2.0,0.267
2,2,8.0,0.002
9,2,1.0,0.99
5,2,3.0,0.028
2,3,1.0,0.826
9,3,1.0,0.932
4,3,2.0,0.166
6,1,27.0,0.0
6,3,18.0,0.0
2,1,18.0,0.01
1,1,4.0,0.004
5,1,1.0,0.835
8,3,8.0,0.0
9,1,7.0,0.0
12,3,4.0,0.0
3,2,7.0,0.001
8,2,18.0,0.0
9,1,27.0,0.0
7,2,18.0,0.0
4,1,2.0,0.218
7,1,8.0,0.0
12,3,1.0,0.632
6,3,1.0,1.0
6,3,8.0,0.0
4,2,7.0,0.0
1,2,1.0,0.605
2,3,3.0,0.026
9,1,18.0,0.0
9,2,8.0,0.0
4,2,27.0,0.0
10,2,18.0,0.0
2,1,8.0,0.002
3,3,18.0,0.001
5,1,27.0,0.0
6,2,8.0,0.0
11,3,27.0,0.0
8,3,18.0,0.0
6,1,4.0,0.0
3,1,3.0,0.032
11,3,4.0,0.0
3,3,1.0,0.752
9,2,7.0,0.0
1,2,4.0,0.004
3,1,7.0,0.0
11,3,7.0,0.004
10,3,4.0,0.0
5,2,8.0,0.0
5,2,1.0,0.795
