m,coco,coco_pct
10,10.0,0.0
5,15.0,0.0
8,3.0,0.186
6,14.0,0.0
5,25.0,0.01
5,26.0,0.001
8,17.0,0.001
3,8.0,0.021
7,12.0,0.0
5,3.0,0.275
6,18.0,0.007
8,13.0,0.0
11,3.0,0.192
5,12.0,0.0
1,27.0,0.0
7,15.0,0.0
6,15.0,0.0
7,17.0,0.002
3,14.0,0.001
3,21.0,0.0
10,27.0,0.001
9,21.0,0.0
2,10.0,0.0
3,27.0,0.0
7,27.0,0.002
12,25.0,0.001
1,4.0,0.058
1,26.0,0.0
4,7.0,0.094
8,12.0,0.0
5,8.0,0.049
7,9.0,0.005
8,1.0,0.131
9,18.0,0.007
9,10.0,0.0
4,10.0,0.0
11,25.0,0.0
12,8.0,0.017
10,1.0,0.297
2,21.0,0.0
2,15.0,0.002
3,7.0,0.062
6,1.0,0.147
10,16.0,0.0
8,18.0,0.007
1,21.0,0.0
1,2.0,0.245
10,21.0,0.0
10,12.0,0.0
5,18.0,0.003
3,10.0,0.0
9,14.0,0.0
4,12.0,0.0
12,17.0,0.0
6,17.0,0.002
1,16.0,0.0
11,12.0,0.0
12,12.0,0.003
9,4.0,0.028
6,25.0,0.023
8,8.0,0.033
9,8.0,0.025
8,10.0,0.0
6,21.0,0.0
2,9.0,0.008
5,27.0,0.001
2,12.0,0.002
11,1.0,0.382
12,14.0,0.017
2,13.0,0.001
3,3.0,0.15
5,13.0,0.0
1,3.0,0.161
11,5.0,0.014
1,13.0,0.002
11,17.0,0.0
10,26.0,0.0
12,2.0,0.27
6,8.0,0.035
4,8.0,0.027
4,21.0,0.0
3,15.0,0.0
11,14.0,0.001
1,8.0,0.009
5,16.0,0.0
11,2.0,0.224
9,7.0,0.077
6,27.0,0.001
11,9.0,0.018
5,17.0,0.001
8,16.0,0.0
7,7.0,0.083
5,5.0,0.001
3,13.0,0.0
9,5.0,0.001
3,2.0,0.356
6,10.0,0.0
7,4.0,0.009
9,9.0,0.013
4,13.0,0.0
4,25.0,0.002
4,9.0,0.01
10,25.0,0.001
4,2.0,0.347
5,4.0,0.066
2,17.0,0.0
10,9.0,0.028
9,15.0,0.0
9,1.0,0.216
1,10.0,0.0
12,10.0,0.0
8,5.0,0.0
6,12.0,0.0
7,26.0,0.001
12,13.0,0.001
9,17.0,0.003
12,15.0,0.005
2,26.0,0.0
9,2.0,0.425
7,25.0,0.035
8,4.0,0.008
3,25.0,0.0
10,3.0,0.205
11,16.0,0.0
1,14.0,0.009
9,25.0,0.007
1,5.0,0.016
8,14.0,0.0
3,4.0,0.055
1,1.0,0.46
4,14.0,0.0
9,26.0,0.0
2,25.0,0.0
10,8.0,0.046
5,21.0,0.0
2,7.0,0.047
3,18.0,0.0
6,9.0,0.008
6,4.0,0.021
12,18.0,0.0
2,4.0,0.027
2,14.0,0.002
12,9.0,0.01
4,4.0,0.055
11,7.0,0.084
4,18.0,0.001
6,26.0,0.0
7,18.0,0.012
7,2.0,0.522
3,1.0,0.339
12,21.0,0.0
12,4.0,0.062
4,26.0,0.0
5,2.0,0.381
4,16.0,0.0
11,13.0,0.0
6,3.0,0.176
4,17.0,0.001
7,8.0,0.026
11,10.0,0.0
4,3.0,0.2
11,18.0,0.001
8,15.0,0.0
9,27.0,0.0
5,14.0,0.0
6,7.0,0.092
10,18.0,0.001
2,27.0,0.0
9,12.0,0.0
3,9.0,0.006
2,16.0,0.0
10,15.0,0.0
8,21.0,0.0
12,5.0,0.013
4,5.0,0.003
12,26.0,0.0
2,3.0,0.141
1,9.0,0.004
7,16.0,0.0
12,27.0,0.0
2,8.0,0.014
1,17.0,0.0
10,2.0,0.289
10,4.0,0.049
10,5.0,0.006
2,18.0,0.001
3,16.0,0.0
12,16.0,0.0
11,8.0,0.031
11,27.0,0.0
4,1.0,0.26
8,26.0,0.001
12,1.0,0.372
1,25.0,0.0
10,7.0,0.078
3,5.0,0.009
5,10.0,0.0
8,2.0,0.533
11,26.0,0.0
1,18.0,0.0
8,25.0,0.021
10,13.0,0.0
5,1.0,0.073
4,15.0,0.0
11,4.0,0.052
1,15.0,0.002
12,7.0,0.041
7,13.0,0.0
6,5.0,0.0
7,3.0,0.163
10,17.0,0.0
9,3.0,0.199
7,1.0,0.141
6,2.0,0.487
9,16.0,0.0
7,14.0,0.0
1,12.0,0.004
5,7.0,0.123
8,27.0,0.001
8,7.0,0.068
3,17.0,0.0
9,13.0,0.0
10,14.0,0.0
6,13.0,0.0
7,5.0,0.001
6,16.0,0.0
2,2.0,0.299
1,7.0,0.03
4,27.0,0.0
11,15.0,0.0
12,3.0,0.189
7,21.0,0.0
7,10.0,0.0
3,26.0,0.0
8,9.0,0.009
2,5.0,0.021
3,12.0,0.0
2,1.0,0.437
11,21.0,0.0
5,9.0,0.016
