m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,-3.3,1.8,7.5,3.4,14.0,0.47,22.0
2,-1.0,4.3,11.0,4.4,13.0,0.44,21.0
3,2.2,8.7,15.5,5.2,16.0,0.51,20.0
4,6.0,12.6,19.7,5.9,16.0,0.53,42.0
5,11.5,17.1,23.5,6.2,25.0,0.8,115.0
6,15.5,21.3,28.0,6.7,22.0,0.73,73.0
7,17.5,23.7,30.5,6.2,20.0,0.64,90.0
8,17.5,23.7,31.0,5.6,20.0,0.64,60.0
9,13.6,20.1,25.8,4.6,16.0,0.55,31.0
10,8.9,13.6,19.8,3.2,15.0,0.48,35.0
11,1.7,5.4,12.5,2.8,12.0,0.41,37.0
12,-2.3,1.7,7.0,2.8,12.0,0.39,20.0
