m,coco,coco_pct
10,23.0,0.0
2,25.0,0.0
1,3.0,0.487
11,1.0,0.071
9,17.0,0.026
8,12.0,0.0
8,5.0,0.026
11,3.0,0.435
4,8.0,0.007
6,4.0,0.016
12,12.0,0.0
10,9.0,0.011
7,3.0,0.243
3,3.0,0.44
9,1.0,0.071
12,18.0,0.038
10,1.0,0.072
12,23.0,0.0
12,8.0,0.02
11,5.0,0.028
9,9.0,0.001
4,23.0,0.0
12,25.0,0.0
8,4.0,0.006
9,18.0,0.003
4,14.0,0.0
2,8.0,0.007
2,12.0,0.0
1,4.0,0.025
7,14.0,0.0
12,9.0,0.014
6,17.0,0.028
9,8.0,0.012
5,1.0,0.066
1,2.0,0.307
6,9.0,0.01
3,12.0,0.0
5,18.0,0.001
10,25.0,0.0
7,17.0,0.006
10,7.0,0.019
10,14.0,0.0
8,3.0,0.19
8,1.0,0.219
10,2.0,0.404
4,9.0,0.002
3,14.0,0.0
3,2.0,0.363
5,23.0,0.0
5,9.0,0.002
12,5.0,0.034
5,5.0,0.011
10,18.0,0.041
8,2.0,0.548
8,17.0,0.003
12,7.0,0.018
1,1.0,0.05
10,8.0,0.018
7,23.0,0.0
7,12.0,0.0
3,25.0,0.0
4,25.0,0.0
2,3.0,0.426
1,5.0,0.023
5,7.0,0.009
8,23.0,0.0
7,9.0,0.0
12,1.0,0.056
5,4.0,0.021
5,2.0,0.516
2,14.0,0.0
11,8.0,0.008
11,12.0,0.0
9,3.0,0.337
1,9.0,0.012
6,18.0,0.013
4,18.0,0.028
2,7.0,0.007
9,7.0,0.014
1,18.0,0.034
8,9.0,0.001
12,17.0,0.03
12,2.0,0.328
9,23.0,0.0
7,5.0,0.021
12,14.0,0.0
2,18.0,0.039
9,4.0,0.013
2,1.0,0.053
5,3.0,0.351
6,23.0,0.0
3,7.0,0.016
3,5.0,0.016
3,9.0,0.004
3,18.0,0.044
3,8.0,0.014
4,5.0,0.007
10,12.0,0.0
8,7.0,0.003
3,4.0,0.021
6,25.0,0.0
10,5.0,0.018
7,8.0,0.002
10,17.0,0.032
2,23.0,0.0
8,14.0,0.0
8,8.0,0.003
11,2.0,0.356
4,3.0,0.352
2,17.0,0.02
9,12.0,0.0
12,4.0,0.021
6,14.0,0.0
6,7.0,0.017
7,2.0,0.515
2,4.0,0.014
6,5.0,0.009
9,14.0,0.0
6,3.0,0.425
2,2.0,0.385
7,1.0,0.197
8,25.0,0.0
6,8.0,0.017
5,14.0,0.0
1,7.0,0.017
10,3.0,0.363
9,25.0,0.0
9,2.0,0.493
11,17.0,0.023
4,7.0,0.007
6,2.0,0.377
3,17.0,0.022
9,5.0,0.03
2,5.0,0.042
1,17.0,0.027
10,4.0,0.02
2,9.0,0.008
12,3.0,0.442
4,12.0,0.0
7,7.0,0.009
1,8.0,0.017
11,25.0,0.0
5,25.0,0.0
8,18.0,0.0
7,4.0,0.006
3,1.0,0.06
6,12.0,0.0
11,7.0,0.011
11,4.0,0.019
11,14.0,0.0
11,18.0,0.044
5,12.0,0.0
4,4.0,0.016
5,17.0,0.013
3,23.0,0.0
1,23.0,0.0
4,2.0,0.466
7,25.0,0.0
1,25.0,0.002
1,12.0,0.0
6,1.0,0.09
11,9.0,0.007
4,17.0,0.018
1,14.0,0.0
11,23.0,0.0
5,8.0,0.009
7,18.0,0.0
4,1.0,0.096
