m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,14.7,17.5,16.2,83.0,19.9,0.32
1,1,1,14.5,17.3,16.0,83.3,19.5,0.35
1,1,2,14.6,17.3,15.9,83.5,19.5,0.41
1,1,3,14.5,17.3,15.9,83.0,20.0,0.43
1,1,4,14.5,17.2,16.0,84.3,17.2,0.35
1,1,5,14.5,17.1,16.0,84.0,17.6,0.31
1,1,6,14.4,17.1,15.9,83.8,17.6,0.39
1,1,7,14.5,17.2,16.0,83.8,18.6,0.39
1,1,8,14.4,17.3,15.9,83.8,19.5,0.41
1,1,9,14.2,17.5,15.9,83.8,20.4,0.43
1,1,10,14.8,17.6,16.1,83.3,16.3,0.37
1,1,11,15.4,17.8,16.6,82.5,18.5,0.45
1,1,12,16.0,18.1,17.0,81.0,21.3,0.61
1,1,13,16.1,18.2,17.1,80.3,21.3,0.5
1,1,14,16.2,18.3,17.2,79.5,21.8,0.56
1,1,15,16.3,18.5,17.3,78.5,23.2,0.62
1,1,16,16.1,18.5,17.2,79.3,19.5,0.56
1,1,17,15.8,18.4,17.0,81.0,19.5,0.52
1,1,18,15.5,18.2,16.8,82.5,19.9,0.35
1,1,19,15.0,18.1,16.6,83.0,20.4,0.26
1,1,20,14.8,18.0,16.4,83.8,19.5,0.32
1,1,21,14.7,17.8,16.3,84.5,19.5,0.38
1,1,22,14.5,17.6,16.1,84.0,17.6,0.34
1,1,23,14.5,17.5,16.1,83.5,18.5,0.34
1,2,0,13.8,16.8,15.5,83.3,17.2,0.39
1,2,1,13.9,16.7,15.4,83.0,18.1,0.36
1,2,2,14.0,16.8,15.5,83.0,18.6,0.36
1,2,3,13.8,16.7,15.4,82.0,18.6,0.47
1,2,4,13.9,16.7,15.3,83.5,16.7,0.34
1,2,5,13.8,16.7,15.3,83.8,16.7,0.34
1,2,6,13.7,16.6,15.2,84.0,16.7,0.39
1,2,7,13.8,16.6,15.3,83.8,17.2,0.36
1,2,8,14.0,16.7,15.5,83.8,17.6,0.42
1,2,9,13.9,16.6,15.4,85.3,17.6,0.44
1,2,10,14.5,16.9,15.8,84.3,15.8,0.38
1,2,11,15.1,17.1,16.2,83.5,18.1,0.42
1,2,12,15.5,17.4,16.4,82.0,19.5,0.57
1,2,13,15.7,17.6,16.7,80.3,19.5,0.42
1,2,14,15.9,17.8,16.9,79.8,20.4,0.5
1,2,15,16.0,18.0,17.1,80.0,21.3,0.54
1,2,16,15.9,18.2,17.0,79.3,19.1,0.5
1,2,17,15.6,17.9,16.8,80.5,19.5,0.46
1,2,18,15.2,17.6,16.6,81.5,20.0,0.33
1,2,19,14.8,17.2,16.2,82.3,19.5,0.3
1,2,20,14.4,17.1,15.9,82.5,19.1,0.3
1,2,21,14.0,16.9,15.7,83.5,18.6,0.24
1,2,22,14.1,16.8,15.5,81.3,15.8,0.32
1,2,23,14.1,16.8,15.4,81.3,16.7,0.32
1,3,0,14.4,17.2,15.8,83.0,16.7,0.3
1,3,1,14.2,17.2,15.7,82.5,16.7,0.31
1,3,2,14.2,17.0,15.7,83.0,16.7,0.31
1,3,3,14.2,16.9,15.6,83.0,17.6,0.29
1,3,4,13.8,17.0,15.4,83.5,17.6,0.2
1,3,5,13.8,17.0,15.4,84.0,16.7,0.22
1,3,6,13.8,17.1,15.4,84.0,15.8,0.23
1,3,7,13.9,17.0,15.5,84.0,15.8,0.25
1,3,8,14.0,16.9,15.4,83.5,16.7,0.25
1,3,9,13.8,16.7,15.2,84.0,17.6,0.28
1,3,10,14.4,17.1,15.4,82.5,15.8,0.24
1,3,11,15.2,17.3,15.9,82.0,16.7,0.35
1,3,12,15.6,17.4,16.5,80.0,18.5,0.44
1,3,13,15.8,17.6,16.7,79.5,19.5,0.42
1,3,14,15.9,17.9,16.9,78.0,20.4,0.51
1,3,15,16.1,18.1,17.1,77.0,20.4,0.46
1,3,16,16.0,17.9,16.9,77.5,18.6,0.42
1,3,17,15.7,17.7,16.8,78.5,18.5,0.42
1,3,18,15.3,17.6,16.5,79.5,18.6,0.36
1,3,19,15.2,17.4,16.3,80.5,18.6,0.29
1,3,20,14.9,17.4,16.1,81.0,18.5,0.24
1,3,21,14.5,17.2,15.9,83.0,17.6,0.29
1,3,22,14.4,17.2,15.8,83.0,15.8,0.29
1,3,23,14.4,17.2,15.9,83.0,15.8,0.27
2,1,0,14.6,16.4,15.4,82.8,16.3,0.25
2,1,1,14.6,16.3,15.4,82.3,17.2,0.18
2,1,2,14.4,16.4,15.4,82.0,18.5,0.3
2,1,3,14.2,16.6,15.4,81.8,19.0,0.3
2,1,4,13.9,16.5,15.2,82.5,15.8,0.34
2,1,5,13.9,16.4,15.2,83.5,15.8,0.34
2,1,6,13.9,16.4,15.1,84.3,17.2,0.33
2,1,7,13.9,16.3,15.1,84.0,17.2,0.28
2,1,8,13.9,16.5,15.1,84.0,17.6,0.34
2,1,9,14.1,16.4,15.1,83.8,19.9,0.27
2,1,10,14.1,16.7,15.4,82.8,16.3,0.28
2,1,11,14.9,17.0,15.9,81.0,18.1,0.3
2,1,12,15.5,17.4,16.6,79.5,19.5,0.52
2,1,13,15.8,17.7,16.8,78.5,20.0,0.52
2,1,14,15.9,17.9,16.9,77.8,20.9,0.54
2,1,15,16.0,18.0,17.1,76.8,21.3,0.51
2,1,16,15.9,18.0,17.0,76.5,18.1,0.46
2,1,17,15.7,17.8,16.8,77.0,18.6,0.46
2,1,18,15.5,17.5,16.5,78.0,19.5,0.43
2,1,19,15.2,17.3,16.2,79.5,19.5,0.34
2,1,20,14.9,17.0,16.0,80.8,18.5,0.32
2,1,21,14.5,16.8,15.7,82.5,18.1,0.32
2,1,22,14.2,16.5,15.6,81.8,15.3,0.28
2,1,23,14.4,16.4,15.5,81.8,16.3,0.3
2,2,0,13.0,16.4,14.8,81.0,19.0,0.21
2,2,1,12.8,16.3,14.8,81.8,19.5,0.2
2,2,2,12.7,16.3,14.7,81.8,19.5,0.2
2,2,3,12.7,16.4,14.7,82.5,20.0,0.29
2,2,4,12.8,16.0,14.6,81.8,17.6,0.24
2,2,5,12.8,15.9,14.5,82.3,17.2,0.28
2,2,6,12.8,16.1,14.5,82.3,18.1,0.37
2,2,7,12.7,16.2,14.6,81.8,18.6,0.3
2,2,8,12.7,16.4,14.7,82.3,19.0,0.22
2,2,9,12.6,16.4,14.7,81.8,20.9,0.37
2,2,10,13.1,16.6,15.0,79.5,18.6,0.32
2,2,11,14.0,17.0,15.6,78.5,19.5,0.38
2,2,12,14.9,17.4,16.1,78.0,20.0,0.39
2,2,13,15.1,17.6,16.2,77.0,20.4,0.44
2,2,14,15.1,17.8,16.3,76.5,21.8,0.48
2,2,15,15.1,18.0,16.6,75.5,22.8,0.49
2,2,16,14.9,18.0,16.4,75.0,18.6,0.5
2,2,17,14.7,17.8,16.2,75.3,19.5,0.44
2,2,18,14.6,17.5,16.1,75.3,19.9,0.4
2,2,19,14.0,17.2,15.7,77.0,20.4,0.24
2,2,20,13.4,16.9,15.2,78.5,20.4,0.24
2,2,21,12.8,16.6,14.9,80.3,19.5,0.28
2,2,22,12.7,16.6,14.7,80.0,17.2,0.3
2,2,23,12.8,16.3,14.6,79.5,16.7,0.22
2,3,0,13.6,16.2,15.0,80.0,14.9,0.22
2,3,1,13.6,16.1,15.0,80.0,14.8,0.24
2,3,2,13.6,16.0,14.9,80.0,15.8,0.24
2,3,3,13.8,16.0,14.8,80.0,16.7,0.39
2,3,4,13.7,15.9,14.7,80.0,14.9,0.38
2,3,5,13.4,15.9,14.6,81.0,15.8,0.36
2,3,6,13.2,15.6,14.4,80.5,16.7,0.29
2,3,7,13.3,15.3,14.3,80.5,15.8,0.29
2,3,8,13.5,14.9,14.5,80.5,16.7,0.31
2,3,9,13.6,15.2,14.5,80.0,18.6,0.35
2,3,10,13.8,15.5,15.1,80.0,16.7,0.36
2,3,11,14.7,16.4,15.6,78.0,18.6,0.4
2,3,12,15.4,17.2,16.4,76.5,19.5,0.45
2,3,13,15.4,17.5,16.6,75.5,20.4,0.42
2,3,14,15.5,17.7,16.8,74.5,20.4,0.47
2,3,15,15.5,17.8,17.0,73.5,22.3,0.5
2,3,16,15.5,17.9,16.7,73.0,20.4,0.4
2,3,17,15.3,17.7,16.5,74.0,20.4,0.31
2,3,18,14.9,17.5,16.4,75.0,19.5,0.34
2,3,19,14.6,17.0,16.0,76.5,18.6,0.24
2,3,20,14.3,16.6,15.6,78.0,16.7,0.24
2,3,21,13.8,16.2,15.2,80.0,14.9,0.24
2,3,22,13.9,16.2,15.2,79.5,13.9,0.2
2,3,23,13.8,16.2,15.2,79.0,13.9,0.24
3,1,0,13.7,16.8,15.2,80.8,16.3,0.27
3,1,1,13.7,16.6,15.2,81.0,17.6,0.3
3,1,2,13.7,16.5,15.1,80.3,18.6,0.24
3,1,3,13.5,16.5,15.1,80.3,19.1,0.27
3,1,4,13.4,16.5,15.0,80.0,16.7,0.26
3,1,5,13.3,16.4,14.9,80.0,17.6,0.18
3,1,6,13.1,16.3,14.8,81.0,17.2,0.29
3,1,7,13.2,16.2,14.8,81.5,17.6,0.24
3,1,8,13.3,16.2,14.7,82.8,18.1,0.3
3,1,9,13.3,16.3,14.8,81.3,18.1,0.28
3,1,10,13.9,16.5,15.1,80.0,15.8,0.32
3,1,11,14.7,16.9,15.8,77.8,17.2,0.44
3,1,12,15.4,17.5,16.3,75.5,18.6,0.36
3,1,13,15.7,17.6,16.5,73.8,19.5,0.42
3,1,14,16.0,17.7,16.7,73.3,20.9,0.42
3,1,15,16.1,18.0,17.0,73.0,23.2,0.44
3,1,16,16.3,18.0,17.2,73.5,19.5,0.4
3,1,17,16.0,17.8,17.0,74.0,20.0,0.4
3,1,18,15.8,17.6,16.7,75.0,20.4,0.36
3,1,19,15.3,17.3,16.3,77.3,20.0,0.3
3,1,20,14.8,17.1,16.0,80.3,19.0,0.26
3,1,21,14.2,16.7,15.5,82.5,18.6,0.28
3,1,22,14.0,16.5,15.3,82.0,15.8,0.28
3,1,23,13.9,16.7,15.3,81.5,16.3,0.3
3,2,0,14.2,16.2,15.3,79.0,14.9,0.35
3,2,1,14.0,16.2,15.1,81.0,14.9,0.34
3,2,2,13.8,16.1,15.1,81.8,16.7,0.34
3,2,3,13.9,16.1,15.0,79.0,15.8,0.3
3,2,4,13.6,16.0,14.8,83.3,15.4,0.29
3,2,5,13.5,16.0,14.8,82.0,14.9,0.37
3,2,6,13.4,16.0,14.7,81.5,13.9,0.36
3,2,7,13.6,16.0,14.8,83.5,15.3,0.39
3,2,8,13.7,16.0,14.8,82.5,16.3,0.24
3,2,9,13.6,16.0,14.9,81.0,17.7,0.25
3,2,10,14.4,16.2,15.4,79.3,19.1,0.33
3,2,11,15.2,16.9,16.0,76.3,18.1,0.38
3,2,12,15.7,17.6,16.6,74.8,18.6,0.45
3,2,13,15.8,17.7,16.8,74.5,19.0,0.45
3,2,14,16.0,17.9,17.1,72.8,20.0,0.43
3,2,15,16.4,18.1,17.5,72.0,20.4,0.47
3,2,16,16.1,18.2,17.2,74.0,18.6,0.43
3,2,17,16.0,17.9,17.0,75.5,19.1,0.33
3,2,18,15.8,17.7,16.8,74.5,17.2,0.34
3,2,19,15.3,17.3,16.3,77.8,16.7,0.38
3,2,20,14.9,16.8,15.9,78.8,15.4,0.3
3,2,21,14.3,16.2,15.4,78.8,16.3,0.28
3,2,22,14.2,16.0,15.3,79.0,15.4,0.33
3,2,23,14.1,16.0,15.2,81.0,14.9,0.3
3,3,0,13.6,15.9,14.8,79.5,13.0,0.22
3,3,1,13.5,15.9,14.7,79.5,14.8,0.2
3,3,2,13.3,15.9,14.7,80.0,14.9,0.23
3,3,3,13.1,15.7,14.5,79.0,15.8,0.2
3,3,4,12.9,15.5,14.3,81.0,15.8,0.2
3,3,5,12.8,15.5,14.1,81.0,15.8,0.2
3,3,6,13.0,15.5,14.3,80.5,15.8,0.25
3,3,7,13.0,15.3,14.3,79.5,15.8,0.23
3,3,8,13.3,15.5,14.5,78.0,15.8,0.27
3,3,9,13.6,15.9,14.6,78.0,15.8,0.37
3,3,10,14.2,16.1,15.3,76.0,17.6,0.36
3,3,11,14.9,16.6,15.9,73.5,18.5,0.59
3,3,12,15.4,17.6,16.5,72.0,19.5,0.63
3,3,13,15.5,17.8,16.5,70.5,18.6,0.59
3,3,14,15.6,18.0,16.7,71.0,20.4,0.55
3,3,15,15.8,18.4,17.0,68.5,20.4,0.61
3,3,16,15.6,17.9,16.7,70.5,20.4,0.57
3,3,17,15.3,17.8,16.6,70.0,20.4,0.52
3,3,18,15.2,17.8,16.5,71.0,19.5,0.5
3,3,19,15.0,17.0,16.1,73.5,18.6,0.41
3,3,20,14.6,16.7,15.7,77.0,16.7,0.32
3,3,21,14.0,16.2,15.0,78.0,15.8,0.32
3,3,22,13.9,16.1,15.0,80.0,15.8,0.32
3,3,23,13.7,16.0,14.9,79.0,14.8,0.3
4,1,0,13.7,16.6,15.2,80.8,19.5,0.34
4,1,1,13.8,16.5,15.2,81.3,19.1,0.38
4,1,2,13.7,16.4,15.1,82.8,18.6,0.33
