m,m3,coco,coco_pct
7,3,5.0,0.0
10,3,3.0,0.612
3,2,8.0,0.024
8,1,5.0,0.0
4,2,5.0,0.0
8,2,17.0,0.005
8,3,7.0,0.019
5,2,17.0,0.005
1,1,2.0,0.155
4,3,7.0,0.031
2,1,3.0,0.62
2,1,4.0,0.071
1,1,1.0,0.0
8,1,9.0,0.002
10,1,5.0,0.0
4,2,8.0,0.023
6,1,3.0,0.537
6,2,4.0,0.01
8,3,1.0,0.0
7,1,9.0,0.0
10,1,3.0,0.634
9,1,4.0,0.0
9,1,9.0,0.0
9,3,17.0,0.007
6,1,25.0,0.0
11,2,5.0,0.0
9,1,25.0,0.0
11,3,8.0,0.052
3,1,4.0,0.052
11,2,9.0,0.009
1,1,17.0,0.007
12,2,5.0,0.0
12,3,4.0,0.059
1,3,4.0,0.158
7,3,8.0,0.002
5,1,25.0,0.0
7,3,7.0,0.008
6,2,8.0,0.013
9,1,7.0,0.006
3,1,1.0,0.0
8,2,4.0,0.003
10,1,7.0,0.041
1,2,17.0,0.02
10,1,4.0,0.015
8,1,18.0,0.032
6,1,17.0,0.016
3,1,17.0,0.035
3,2,18.0,0.042
5,1,18.0,0.035
3,1,5.0,0.001
10,1,8.0,0.017
12,1,18.0,0.057
6,3,3.0,0.429
1,1,18.0,0.034
9,2,3.0,0.502
9,3,5.0,0.0
7,3,9.0,0.0
7,3,17.0,0.0
7,3,1.0,0.0
2,2,18.0,0.027
11,3,3.0,0.571
11,2,2.0,0.21
4,2,18.0,0.06
10,2,4.0,0.03
5,3,18.0,0.06
2,1,5.0,0.0
5,1,5.0,0.0
9,3,2.0,0.341
12,3,7.0,0.049
11,1,3.0,0.616
8,1,7.0,0.018
1,2,8.0,0.037
8,3,3.0,0.379
8,1,17.0,0.007
3,2,5.0,0.008
5,3,1.0,0.0
5,1,4.0,0.1
4,1,25.0,0.0
5,3,25.0,0.0
3,3,4.0,0.023
10,3,5.0,0.0
9,1,2.0,0.533
11,3,17.0,0.012
4,1,8.0,0.042
5,2,7.0,0.018
1,1,7.0,0.092
6,2,18.0,0.041
3,2,17.0,0.009
6,3,17.0,0.009
4,1,2.0,0.187
11,1,8.0,0.042
10,3,17.0,0.016
1,3,25.0,0.0
3,3,9.0,0.005
3,3,25.0,0.0
7,1,1.0,0.0
12,2,1.0,0.0
4,3,3.0,0.656
3,2,7.0,0.043
7,3,18.0,0.004
10,3,4.0,0.067
11,3,4.0,0.088
10,2,7.0,0.041
4,1,5.0,0.0
8,3,25.0,0.0
9,3,9.0,0.0
1,1,25.0,0.0
8,2,9.0,0.002
3,2,3.0,0.565
3,1,9.0,0.006
7,1,25.0,0.0
6,3,8.0,0.014
3,3,18.0,0.035
4,1,3.0,0.532
11,1,25.0,0.0
1,3,1.0,0.0
1,1,3.0,0.501
3,2,25.0,0.0
1,3,3.0,0.621
1,3,9.0,0.006
1,2,7.0,0.049
8,2,2.0,0.754
6,3,4.0,0.003
8,2,5.0,0.0
12,3,25.0,0.0
2,3,25.0,0.0
8,3,9.0,0.0
6,1,1.0,0.0
8,1,1.0,0.0
1,3,8.0,0.035
4,3,8.0,0.02
2,2,4.0,0.087
11,3,18.0,0.067
3,3,1.0,0.0
9,3,25.0,0.0
2,1,2.0,0.191
10,2,25.0,0.0
12,2,3.0,0.543
11,1,9.0,0.011
1,2,3.0,0.54
5,2,25.0,0.0
8,1,8.0,0.01
11,2,18.0,0.042
9,2,4.0,0.001
11,1,1.0,0.0
5,2,5.0,0.001
12,2,17.0,0.024
3,1,8.0,0.021
12,1,7.0,0.046
8,3,4.0,0.003
7,2,25.0,0.0
11,2,25.0,0.0
1,3,5.0,0.0
11,1,17.0,0.008
