m,coco,coco_pct
3,3.0,0.118
11,9.0,0.013
3,17.0,0.002
2,9.0,0.016
12,17.0,0.001
7,26.0,0.001
12,9.0,0.005
4,7.0,0.095
2,4.0,0.113
4,9.0,0.022
7,7.0,0.047
6,16.0,0.0
9,21.0,0.0
3,18.0,0.0
12,1.0,0.351
7,13.0,0.0
2,7.0,0.052
12,8.0,0.022
1,9.0,0.006
11,13.0,0.0
1,2.0,0.194
11,5.0,0.106
5,17.0,0.012
7,9.0,0.013
10,26.0,0.0
1,21.0,0.0
7,2.0,0.416
10,4.0,0.141
7,17.0,0.006
9,12.0,0.0
5,14.0,0.0
8,14.0,0.0
9,9.0,0.026
9,25.0,0.008
8,18.0,0.016
7,16.0,0.0
2,25.0,0.0
10,25.0,0.003
8,26.0,0.001
10,3.0,0.125
5,16.0,0.0
6,7.0,0.098
12,5.0,0.091
11,12.0,0.001
6,9.0,0.01
5,15.0,0.0
2,12.0,0.001
11,14.0,0.0
4,27.0,0.0
2,18.0,0.0
7,8.0,0.031
10,27.0,0.0
9,26.0,0.0
3,2.0,0.251
5,3.0,0.206
5,2.0,0.288
11,17.0,0.003
3,13.0,0.0
11,2.0,0.188
3,9.0,0.021
4,2.0,0.27
4,16.0,0.0
8,15.0,0.0
10,12.0,0.0
3,21.0,0.0
9,15.0,0.0
3,27.0,0.0
5,25.0,0.008
11,1.0,0.264
7,15.0,0.0
2,13.0,0.001
6,13.0,0.0
10,21.0,0.0
1,1.0,0.427
6,21.0,0.0
11,4.0,0.147
1,8.0,0.011
8,21.0,0.0
9,17.0,0.003
9,14.0,0.0
3,15.0,0.001
9,27.0,0.0
10,9.0,0.046
8,4.0,0.025
4,21.0,0.0
5,4.0,0.134
9,16.0,0.0
12,13.0,0.001
11,27.0,0.0
3,14.0,0.002
4,18.0,0.001
1,25.0,0.0
9,4.0,0.088
5,12.0,0.0
11,15.0,0.0
4,13.0,0.0
6,27.0,0.0
6,26.0,0.001
5,5.0,0.011
8,25.0,0.025
12,27.0,0.0
12,12.0,0.007
6,2.0,0.325
9,7.0,0.075
9,1.0,0.242
7,18.0,0.021
11,26.0,0.0
8,27.0,0.0
8,12.0,0.0
12,2.0,0.174
12,26.0,0.0
2,17.0,0.003
10,13.0,0.0
12,7.0,0.055
12,25.0,0.0
11,16.0,0.0
1,18.0,0.0
3,8.0,0.03
2,14.0,0.005
1,7.0,0.041
10,17.0,0.003
8,3.0,0.144
4,5.0,0.021
7,27.0,0.001
7,1.0,0.271
10,14.0,0.0
9,8.0,0.032
9,18.0,0.005
10,1.0,0.202
7,4.0,0.026
2,26.0,0.0
10,16.0,0.0
4,4.0,0.117
7,3.0,0.128
2,8.0,0.013
1,17.0,0.0
8,16.0,0.0
11,18.0,0.0
8,7.0,0.059
8,5.0,0.01
10,5.0,0.107
11,3.0,0.108
2,27.0,0.0
1,3.0,0.089
5,7.0,0.148
7,25.0,0.024
12,15.0,0.003
10,7.0,0.102
4,26.0,0.0
10,18.0,0.001
1,16.0,0.0
9,2.0,0.318
1,4.0,0.13
4,25.0,0.003
2,16.0,0.002
2,15.0,0.002
10,2.0,0.223
1,27.0,0.0
5,18.0,0.004
5,9.0,0.032
5,26.0,0.0
5,21.0,0.0
12,3.0,0.111
5,27.0,0.001
9,3.0,0.181
7,12.0,0.0
12,14.0,0.007
2,2.0,0.197
2,3.0,0.081
3,12.0,0.002
3,1.0,0.334
2,21.0,0.0
6,25.0,0.029
3,5.0,0.047
3,26.0,0.0
6,1.0,0.189
4,17.0,0.01
1,12.0,0.005
10,15.0,0.0
1,26.0,0.0
8,9.0,0.019
4,15.0,0.0
8,1.0,0.248
9,13.0,0.0
11,8.0,0.038
6,5.0,0.019
12,21.0,0.0
3,4.0,0.118
11,21.0,0.0
4,8.0,0.036
3,25.0,0.0
12,4.0,0.173
4,1.0,0.262
5,13.0,0.0
6,17.0,0.01
6,14.0,0.0
11,25.0,0.0
8,17.0,0.008
11,7.0,0.132
10,8.0,0.048
4,14.0,0.0
6,15.0,0.0
1,15.0,0.0
6,3.0,0.196
9,5.0,0.022
7,21.0,0.0
1,13.0,0.0
1,14.0,0.011
8,8.0,0.027
1,5.0,0.085
7,14.0,0.0
12,18.0,0.0
8,13.0,0.0
5,8.0,0.049
6,8.0,0.039
6,18.0,0.023
2,5.0,0.095
7,5.0,0.013
3,16.0,0.0
6,12.0,0.0
4,12.0,0.0
3,7.0,0.073
12,16.0,0.0
5,1.0,0.109
8,2.0,0.418
4,3.0,0.163
6,4.0,0.061
2,1.0,0.421
