m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,4.8,13.0,8.8,85.5,13.0,0.07
1,1,1,4.5,13.0,8.8,84.3,14.5,0.07
1,1,2,5.0,13.0,8.5,83.5,13.0,0.1
1,1,3,4.6,12.5,8.3,84.5,12.6,0.1
1,1,4,4.5,12.0,8.3,85.0,12.1,0.03
1,1,5,4.5,12.0,8.3,85.0,11.1,0.07
1,1,6,4.9,13.1,8.4,83.3,10.8,0.1
1,1,7,5.5,13.5,9.5,81.5,13.9,0.1
1,1,8,7.0,14.5,11.0,77.8,14.4,0.07
1,1,9,8.7,16.2,12.0,71.5,15.5,0.1
1,1,10,8.5,16.5,12.5,72.3,16.7,0.17
1,1,11,8.8,17.0,12.5,68.0,17.7,0.13
1,1,12,8.7,17.1,12.5,67.0,17.3,0.13
1,1,13,9.0,17.0,12.5,68.0,18.6,0.03
1,1,14,8.5,17.0,12.3,70.0,18.6,0.03
1,1,15,8.0,15.4,11.5,73.5,17.5,0.03
1,1,16,7.0,14.5,10.5,78.3,13.9,0.03
1,1,17,6.5,14.0,10.0,79.8,14.5,0.03
1,1,18,5.8,14.2,10.1,83.8,13.9,0.07
1,1,19,5.5,13.5,9.5,84.3,14.8,0.07
1,1,20,5.0,13.5,9.5,84.3,12.6,0.07
1,1,21,5.0,13.7,9.3,85.0,13.9,0.07
1,1,22,5.0,14.0,9.3,84.5,13.9,0.03
1,1,23,5.0,13.5,9.0,84.5,14.9,0.07
1,2,0,4.1,10.5,6.9,81.0,13.0,0.13
1,2,1,4.0,10.4,6.6,80.5,13.0,0.1
1,2,2,3.5,10.2,6.7,79.5,13.5,0.1
1,2,3,3.5,10.1,6.8,79.8,13.0,0.13
1,2,4,4.0,9.5,6.8,81.5,13.5,0.17
1,2,5,4.0,10.0,7.3,80.3,11.2,0.13
1,2,6,4.2,9.2,7.2,81.0,11.6,0.1
1,2,7,5.5,10.0,7.8,77.5,14.5,0.1
1,2,8,6.5,11.5,9.5,71.3,12.6,0.13
1,2,9,7.2,12.7,10.5,66.5,19.5,0.1
1,2,10,7.5,13.5,11.0,64.3,20.4,0.17
1,2,11,7.5,14.5,11.5,63.5,18.7,0.27
1,2,12,7.6,13.9,11.4,60.5,21.0,0.17
1,2,13,7.5,13.5,10.5,60.5,19.1,0.17
1,2,14,7.5,13.0,10.3,64.0,18.6,0.13
1,2,15,6.9,12.7,10.0,67.8,17.3,0.13
1,2,16,6.0,12.0,9.0,71.5,13.5,0.1
1,2,17,5.5,11.0,8.3,78.8,13.0,0.1
1,2,18,4.7,10.9,7.8,76.3,14.4,0.1
1,2,19,4.5,10.5,7.5,78.8,11.2,0.13
1,2,20,5.0,10.5,7.5,78.8,12.1,0.17
1,2,21,4.4,10.2,7.1,80.5,11.6,0.17
1,2,22,4.5,9.5,7.0,80.8,13.0,0.17
1,2,23,4.0,10.0,7.0,81.0,13.5,0.17
1,3,0,4.0,11.6,7.8,78.0,12.1,0.09
1,3,1,5.0,12.0,7.5,82.0,12.1,0.06
1,3,2,4.0,11.0,7.5,80.0,9.5,0.06
1,3,3,3.6,11.0,7.4,80.0,10.5,0.09
1,3,4,4.0,11.0,7.5,79.5,11.2,0.09
1,3,5,3.0,11.0,7.5,80.0,12.1,0.09
1,3,6,3.4,11.6,7.5,80.5,11.9,0.09
1,3,7,5.0,12.0,8.0,78.5,11.2,0.06
1,3,8,6.0,14.0,10.0,74.0,12.1,0.09
1,3,9,7.6,13.7,11.1,68.5,14.1,0.09
1,3,10,8.0,15.0,11.5,64.0,15.9,0.12
1,3,11,8.0,16.0,12.0,62.5,16.7,0.06
1,3,12,8.2,15.2,11.9,64.0,17.5,0.06
1,3,13,8.0,15.0,11.5,65.0,17.7,0.12
1,3,14,8.0,14.0,11.5,66.5,16.6,0.09
1,3,15,7.6,14.0,11.1,66.5,15.9,0.06
1,3,16,7.0,13.0,10.0,71.5,13.9,0.03
1,3,17,6.0,13.0,9.5,76.5,13.0,0.03
1,3,18,6.0,12.6,8.8,76.5,13.0,0.06
1,3,19,6.0,13.0,8.5,78.5,12.1,0.06
1,3,20,5.0,12.0,9.0,79.5,12.1,0.06
1,3,21,5.0,12.0,8.4,75.5,11.2,0.06
1,3,22,5.0,12.0,8.5,76.5,14.8,0.09
1,3,23,5.0,12.1,8.0,76.5,12.1,0.03
2,1,0,4.0,11.8,8.2,74.5,13.5,0.0
2,1,1,4.0,11.0,8.3,75.3,14.0,0.0
2,1,2,4.5,11.0,8.3,77.3,15.4,0.0
2,1,3,4.5,10.5,7.4,77.8,14.0,0.0
2,1,4,4.5,11.5,7.8,77.5,14.5,0.0
2,1,5,4.0,11.5,7.5,79.0,14.0,0.0
2,1,6,3.6,11.3,7.5,77.8,17.3,0.07
2,1,7,5.0,12.0,9.3,73.8,13.5,0.07
2,1,8,6.5,15.0,10.8,71.3,16.4,0.03
2,1,9,6.4,16.3,11.4,68.3,20.4,0.1
2,1,10,7.0,17.0,12.0,64.8,19.6,0.07
2,1,11,7.0,17.0,12.0,62.8,19.4,0.07
2,1,12,7.2,17.0,12.2,64.0,18.6,0.03
2,1,13,7.0,17.0,12.0,65.3,17.7,0.03
2,1,14,7.0,16.5,12.0,66.0,16.7,0.0
2,1,15,7.1,16.0,11.6,64.8,16.4,0.0
2,1,16,7.0,14.0,10.5,70.5,15.4,0.0
2,1,17,7.0,14.0,10.3,73.0,14.5,0.0
2,1,18,5.5,14.3,9.7,72.5,15.2,0.0
2,1,19,5.0,14.0,9.3,70.5,14.5,0.0
2,1,20,4.5,14.5,9.5,75.8,13.9,0.0
2,1,21,4.8,13.4,9.0,72.8,15.9,0.0
2,1,22,3.9,13.5,8.8,77.3,13.9,0.0
2,1,23,4.0,12.5,8.5,77.3,13.0,0.03
2,2,0,4.6,9.5,7.1,77.5,15.9,0.1
2,2,1,4.5,9.0,6.8,76.8,16.2,0.07
2,2,2,4.0,9.0,6.8,76.0,15.3,0.07
2,2,3,3.8,9.0,6.5,76.0,14.1,0.07
2,2,4,3.5,9.0,6.5,78.3,13.1,0.13
2,2,5,3.5,9.5,6.5,80.8,15.9,0.17
2,2,6,3.7,9.7,6.6,79.5,14.5,0.17
2,2,7,5.5,10.0,8.3,78.0,16.7,0.2
2,2,8,7.0,12.0,9.8,71.8,20.9,0.13
2,2,9,8.2,13.6,11.1,67.5,21.2,0.13
2,2,10,8.0,13.5,11.0,62.0,23.2,0.17
2,2,11,8.5,13.5,11.0,64.3,20.6,0.23
2,2,12,8.7,14.2,11.5,61.0,21.4,0.17
2,2,13,9.5,14.5,12.0,62.8,21.5,0.07
2,2,14,8.5,14.5,11.8,62.5,17.2,0.03
2,2,15,8.5,13.9,11.1,63.3,17.3,0.1
2,2,16,7.5,12.0,10.0,69.3,14.5,0.07
2,2,17,7.0,11.0,9.0,74.0,13.4,0.03
2,2,18,6.5,11.3,9.0,75.0,13.0,0.07
2,2,19,6.0,10.5,8.5,76.5,13.4,0.03
2,2,20,5.0,10.0,7.8,78.3,16.3,0.0
2,2,21,4.8,10.1,7.5,79.5,13.9,0.07
2,2,22,5.0,10.0,7.5,79.0,14.0,0.17
2,2,23,4.5,9.5,7.5,80.5,14.5,0.1
2,3,0,6.4,10.0,8.4,81.0,12.1,0.04
2,3,1,6.0,10.0,8.5,82.0,11.2,0.04
2,3,2,6.0,10.0,8.5,82.0,13.3,0.04
2,3,3,5.7,10.5,8.3,82.0,13.0,0.18
2,3,4,6.0,10.0,7.5,82.5,12.1,0.07
2,3,5,6.0,10.0,7.5,82.5,13.3,0.07
2,3,6,6.2,11.0,8.4,83.0,12.1,0.07
2,3,7,7.0,13.0,10.0,76.0,14.8,0.07
2,3,8,9.0,15.0,12.0,71.5,18.9,0.11
2,3,9,9.6,15.7,12.8,68.0,18.3,0.11
