m,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,5.8,9.7,12.5,14.6,12.0,0.39,12.0
2,5.9,9.6,13.0,14.7,9.0,0.32,5.0
3,7.0,11.2,14.3,13.8,12.0,0.4,17.0
4,9.9,13.8,18.0,11.0,10.0,0.33,49.0
5,14.0,18.9,23.5,10.0,10.0,0.32,20.0
6,19.3,24.3,28.6,9.6,4.0,0.13,0.0
7,22.0,26.4,31.0,12.6,2.0,0.05,0.0
8,23.0,26.7,31.0,14.0,4.0,0.13,5.0
9,19.3,23.4,27.0,14.5,6.0,0.21,6.0
10,14.5,17.9,22.0,12.9,4.0,0.12,0.0
11,11.3,14.4,17.4,15.5,12.0,0.4,21.0
12,8.0,11.2,14.5,13.8,15.0,0.48,53.0
