m,coco,coco_pct
7,5.0,0.0
2,2.0,0.104
5,27.0,0.0
3,18.0,0.004
1,5.0,0.001
5,7.0,0.0
4,1.0,0.93
5,18.0,0.0
8,27.0,0.0
9,2.0,0.007
5,3.0,0.003
2,18.0,0.005
7,18.0,0.0
4,2.0,0.06
9,8.0,0.0
8,8.0,0.0
12,1.0,0.859
11,3.0,0.003
12,27.0,0.0
6,7.0,0.0
4,3.0,0.005
3,8.0,0.0
1,3.0,0.008
2,7.0,0.0
2,5.0,0.001
8,7.0,0.0
3,27.0,0.003
6,27.0,0.0
7,25.0,0.0
4,25.0,0.0
12,7.0,0.0
8,2.0,0.001
7,3.0,0.0
9,1.0,0.99
12,18.0,0.0
1,7.0,0.0
9,7.0,0.0
1,1.0,0.83
7,2.0,0.003
10,1.0,0.949
1,18.0,0.0
1,8.0,0.0
4,18.0,0.0
9,27.0,0.0
4,5.0,0.004
9,25.0,0.0
1,25.0,0.0
10,18.0,0.0
11,1.0,0.899
6,25.0,0.0
8,1.0,0.999
12,8.0,0.0
7,27.0,0.0
11,18.0,0.002
2,3.0,0.011
11,2.0,0.097
10,25.0,0.0
7,1.0,0.997
6,18.0,0.0
6,2.0,0.01
9,18.0,0.0
10,5.0,0.0
1,27.0,0.0
2,1.0,0.878
8,5.0,0.0
2,8.0,0.001
5,5.0,0.001
6,5.0,0.003
11,25.0,0.0
6,3.0,0.0
4,8.0,0.0
11,7.0,0.0
6,8.0,0.0
9,3.0,0.0
12,3.0,0.003
10,8.0,0.0
2,27.0,0.001
2,25.0,0.0
4,27.0,0.0
12,25.0,0.0
1,2.0,0.161
10,27.0,0.0
5,8.0,0.0
8,18.0,0.0
7,7.0,0.0
3,1.0,0.889
7,8.0,0.0
8,3.0,0.0
12,2.0,0.137
3,5.0,0.003
10,7.0,0.0
3,25.0,0.0
11,8.0,0.0
4,7.0,0.0
3,3.0,0.015
11,5.0,0.0
3,7.0,0.0
9,5.0,0.003
11,27.0,0.0
10,2.0,0.047
10,3.0,0.004
3,2.0,0.086
5,1.0,0.936
12,5.0,0.0
5,25.0,0.0
5,2.0,0.06
8,25.0,0.0
6,1.0,0.987
