m,coco,coco_pct
2,5.0,0.043
5,2.0,0.118
11,7.0,0.022
9,3.0,0.129
6,17.0,0.015
6,2.0,0.108
9,17.0,0.023
8,8.0,0.002
11,8.0,0.031
8,2.0,0.055
2,8.0,0.015
7,3.0,0.022
9,1.0,0.727
4,17.0,0.045
9,5.0,0.015
10,7.0,0.004
3,9.0,0.02
8,3.0,0.022
2,7.0,0.013
8,18.0,0.0
8,5.0,0.005
3,5.0,0.054
2,18.0,0.001
3,3.0,0.38
10,1.0,0.685
4,9.0,0.018
12,1.0,0.279
7,5.0,0.001
11,17.0,0.052
1,5.0,0.128
10,2.0,0.1
7,17.0,0.002
7,1.0,0.949
6,3.0,0.155
9,8.0,0.002
3,7.0,0.026
6,5.0,0.01
5,3.0,0.423
6,7.0,0.006
10,5.0,0.033
3,8.0,0.018
4,18.0,0.01
9,9.0,0.004
3,18.0,0.011
7,9.0,0.0
10,3.0,0.175
12,5.0,0.106
3,2.0,0.112
10,17.0,0.002
1,3.0,0.277
11,9.0,0.065
12,9.0,0.064
7,2.0,0.025
2,9.0,0.009
8,17.0,0.009
12,17.0,0.024
12,8.0,0.035
3,17.0,0.042
7,8.0,0.0
9,7.0,0.002
11,3.0,0.292
12,18.0,0.011
12,2.0,0.097
2,17.0,0.014
6,9.0,0.009
6,1.0,0.685
8,7.0,0.001
1,1.0,0.33
10,8.0,0.001
5,18.0,0.008
9,18.0,0.003
12,7.0,0.026
4,1.0,0.402
4,5.0,0.025
4,2.0,0.117
2,2.0,0.12
7,18.0,0.001
1,17.0,0.031
10,18.0,0.0
1,18.0,0.007
10,9.0,0.0
5,7.0,0.014
5,1.0,0.365
1,9.0,0.047
1,8.0,0.044
6,8.0,0.008
1,2.0,0.104
5,9.0,0.011
1,7.0,0.032
2,1.0,0.437
12,3.0,0.357
8,1.0,0.905
7,7.0,0.0
11,1.0,0.374
8,9.0,0.001
3,1.0,0.336
4,3.0,0.35
11,2.0,0.094
9,2.0,0.096
5,17.0,0.023
4,8.0,0.02
6,18.0,0.003
5,8.0,0.018
11,5.0,0.059
5,5.0,0.02
4,7.0,0.013
11,18.0,0.01
2,3.0,0.348
