m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,9.1,13.3,11.3,75.0,14.8,0.04
1,1,8.7,13.1,11.1,77.5,14.8,0.05
1,2,8.0,12.8,10.4,77.5,15.0,0.05
1,3,8.0,12.8,10.3,78.0,15.0,0.05
1,4,7.5,12.8,10.3,78.5,15.0,0.01
1,5,7.2,12.4,9.7,79.5,15.0,0.02
1,6,7.2,12.2,9.7,79.0,15.7,0.03
1,7,7.0,11.7,9.3,80.0,15.9,0.04
1,8,7.0,11.8,9.8,80.5,16.5,0.05
1,9,8.2,13.2,10.6,77.0,15.9,0.03
1,10,10.8,15.3,12.7,68.5,15.9,0.03
1,11,12.6,16.8,14.7,62.0,15.9,0.04
1,12,14.2,18.1,16.1,58.5,15.9,0.04
1,13,14.9,19.1,16.9,54.5,15.9,0.09
1,14,15.2,19.4,17.3,55.0,17.7,0.09
1,15,15.2,19.3,17.2,55.5,16.0,0.04
1,16,14.8,18.5,16.7,57.0,14.8,0.05
1,17,13.8,17.2,15.5,62.0,15.0,0.04
1,18,12.4,16.3,14.2,68.0,11.7,0.04
1,19,11.3,15.4,13.2,72.0,11.0,0.07
1,20,10.8,14.3,12.6,73.0,13.0,0.06
1,21,10.1,14.7,12.3,73.5,13.9,0.04
1,22,9.9,14.2,11.7,75.0,14.8,0.03
1,23,9.8,13.6,11.5,75.5,15.7,0.02
2,0,11.2,14.4,12.6,75.5,13.9,0.08
2,1,10.0,14.1,11.9,77.0,13.9,0.08
2,2,9.8,13.9,11.6,78.0,14.1,0.06
2,3,9.2,13.3,11.1,78.5,15.9,0.05
2,4,8.8,12.9,10.8,80.5,15.0,0.06
2,5,8.6,12.6,10.6,80.5,15.7,0.07
2,6,8.8,13.5,11.0,80.0,15.8,0.06
2,7,8.3,13.0,10.6,81.0,15.9,0.06
2,8,9.0,13.5,11.2,79.5,14.8,0.07
2,9,11.3,14.5,13.0,73.5,16.7,0.07
2,10,13.3,16.3,15.0,65.5,15.0,0.08
2,11,15.0,18.2,16.7,60.5,15.0,0.09
2,12,16.4,19.4,17.8,57.0,17.0,0.07
2,13,16.3,19.4,18.0,55.5,17.7,0.09
2,14,16.5,19.4,18.1,56.0,17.5,0.07
2,15,16.4,19.5,18.0,54.5,18.5,0.06
2,16,16.0,18.9,17.6,57.5,16.8,0.07
2,17,15.0,18.3,16.8,61.0,14.8,0.06
2,18,14.5,16.6,15.7,66.5,11.9,0.06
2,19,13.1,15.5,14.4,72.0,11.9,0.05
2,20,12.5,15.3,14.1,71.5,13.0,0.06
2,21,12.0,15.2,13.7,72.0,11.0,0.06
2,22,11.4,15.0,13.4,72.5,13.0,0.06
2,23,11.0,14.8,12.9,74.0,13.3,0.06
3,0,12.2,15.5,13.7,74.5,13.9,0.13
3,1,11.3,15.1,13.2,75.5,13.3,0.16
3,2,11.1,14.8,12.8,75.0,14.1,0.11
3,3,10.2,14.6,12.3,75.5,13.9,0.12
3,4,9.8,14.5,12.1,77.0,15.0,0.16
3,5,9.3,14.7,12.2,77.5,13.9,0.13
3,6,9.4,14.4,12.0,78.0,14.8,0.16
3,7,9.8,14.3,11.9,78.0,14.8,0.13
3,8,11.3,15.0,12.9,74.0,14.8,0.12
3,9,13.0,17.0,15.1,67.5,14.8,0.12
3,10,14.6,19.3,16.9,60.5,15.9,0.11
3,11,15.4,20.1,17.9,59.5,16.8,0.14
3,12,16.3,21.2,18.8,56.5,17.7,0.17
3,13,16.5,21.2,19.0,56.0,18.6,0.2
3,14,17.2,21.5,19.4,56.5,18.6,0.19
3,15,17.1,21.1,19.4,58.0,18.6,0.18
3,16,16.7,21.0,19.0,58.5,18.5,0.17
3,17,16.5,19.6,18.1,59.5,15.9,0.08
3,18,15.8,18.7,17.4,65.0,13.0,0.1
3,19,14.8,17.1,16.1,67.0,11.9,0.09
3,20,14.0,16.5,15.3,70.5,10.3,0.07
3,21,13.9,16.0,15.0,72.5,11.3,0.08
3,22,13.0,15.9,14.6,72.5,12.1,0.09
3,23,12.4,15.6,14.2,73.0,13.0,0.14
4,0,13.7,16.9,15.4,74.3,11.6,0.02
4,1,13.2,16.6,14.8,75.3,12.1,0.0
4,2,12.8,16.2,14.4,76.3,13.0,0.0
4,3,12.2,16.1,13.9,76.8,12.6,0.0
4,4,11.8,15.7,14.0,77.5,12.1,0.0
4,5,11.6,15.7,13.7,77.5,12.1,0.0
4,6,11.4,15.5,13.6,78.3,12.6,0.0
4,7,13.0,16.3,14.7,76.0,14.4,0.02
4,8,15.1,17.9,16.9,70.0,13.0,0.02
4,9,16.8,19.7,18.3,64.0,13.0,0.02
4,10,17.6,21.1,19.3,58.5,14.9,0.02
4,11,17.7,22.0,19.9,56.3,15.7,0.0
4,12,18.3,22.5,20.5,54.8,16.8,0.03
4,13,18.8,22.5,20.8,54.5,17.7,0.07
4,14,18.9,23.1,20.9,55.5,17.7,0.03
4,15,18.8,22.7,21.0,54.0,16.7,0.03
4,16,18.5,22.7,20.7,54.8,16.8,0.02
4,17,18.1,22.3,20.0,56.0,15.4,0.02
4,18,17.2,21.3,19.2,58.5,13.0,0.0
4,19,16.5,19.8,18.0,65.5,10.7,0.0
4,20,15.9,18.8,17.4,68.3,10.1,0.0
4,21,15.4,17.9,16.9,70.3,9.2,0.0
4,22,14.8,17.7,16.4,73.0,9.2,0.0
4,23,14.5,17.4,15.9,72.8,9.8,0.0
5,0,16.4,20.1,18.6,70.5,10.3,0.06
5,1,16.4,19.7,18.3,72.0,11.2,0.03
5,2,15.8,19.4,17.8,71.5,13.0,0.04
5,3,15.3,19.1,17.4,70.5,13.0,0.09
5,4,14.8,18.7,17.0,71.5,13.9,0.06
5,5,14.6,18.9,16.9,71.5,14.1,0.03
5,6,15.0,19.1,17.0,70.0,15.0,0.04
5,7,16.4,20.6,18.8,65.5,13.9,0.06
5,8,18.8,22.3,20.7,60.5,13.0,0.04
5,9,20.1,24.0,22.2,55.0,13.9,0.06
5,10,21.0,25.1,23.1,52.5,15.7,0.06
5,11,21.5,25.5,23.6,49.5,16.8,0.11
5,12,21.9,26.1,24.0,50.0,17.7,0.1
5,13,21.7,26.3,24.3,51.5,17.7,0.09
5,14,21.9,27.0,24.4,52.5,18.6,0.06
5,15,21.9,27.0,24.5,52.0,17.7,0.06
5,16,21.6,26.5,24.1,52.0,16.8,0.06
5,17,21.2,25.7,23.6,53.5,15.7,0.04
5,18,20.3,25.1,23.0,56.5,13.9,0.02
5,19,19.5,23.6,21.7,59.5,12.1,0.02
5,20,18.2,21.9,20.3,64.0,9.2,0.0
5,21,18.1,20.9,19.5,68.0,8.3,0.0
5,22,17.5,20.4,19.3,68.0,8.3,0.02
5,23,17.0,20.4,19.1,70.0,9.2,0.04
6,0,20.0,23.5,21.9,65.5,11.0,0.03
6,1,19.8,23.0,21.4,65.8,13.0,0.04
6,2,19.4,22.9,21.0,66.0,13.0,0.04
6,3,19.1,22.5,20.8,66.5,14.4,0.06
6,4,18.9,22.0,20.5,66.3,14.5,0.04
6,5,18.7,21.8,20.5,67.0,14.5,0.04
6,6,19.6,22.3,20.8,65.5,13.9,0.06
6,7,21.0,23.4,22.4,60.8,13.5,0.03
6,8,22.8,25.7,24.3,55.3,12.1,0.02
6,9,23.9,27.1,25.8,52.3,13.9,0.06
6,10,24.0,27.9,26.0,50.5,13.9,0.03
6,11,25.1,29.2,27.0,48.8,15.7,0.03
6,12,25.4,29.7,27.7,48.8,16.8,0.03
6,13,25.7,30.0,28.0,49.5,17.7,0.02
6,14,25.9,30.5,28.1,48.0,18.2,0.02
6,15,25.5,30.6,28.1,48.0,18.2,0.01
6,16,25.4,30.2,27.9,48.5,16.8,0.0
6,17,25.2,30.3,27.7,50.3,15.9,0.0
6,18,24.4,29.4,27.1,52.3,14.8,0.0
6,19,23.1,27.7,25.8,55.5,12.1,0.0
6,20,21.7,26.0,23.9,59.8,10.7,0.0
6,21,21.3,25.3,23.2,62.3,10.2,0.01
6,22,20.8,24.8,22.7,64.5,10.2,0.01
6,23,20.4,24.3,22.3,65.3,9.2,0.02
7,0,22.7,26.2,24.7,67.5,10.1,0.0
7,1,22.5,25.7,24.4,68.5,10.3,0.0
7,2,22.3,25.4,23.9,68.5,11.2,0.0
7,3,22.1,25.2,23.9,68.0,12.1,0.0
7,4,21.7,25.2,23.7,69.5,13.9,0.0
7,5,21.8,25.4,23.5,67.0,13.0,0.0
7,6,21.8,25.7,23.7,65.5,13.9,0.0
7,7,23.3,26.4,24.9,63.5,11.2,0.0
7,8,25.6,27.8,26.8,59.0,12.1,0.02
7,9,26.9,29.9,28.0,54.5,13.9,0.02
7,10,27.3,30.7,28.9,54.5,14.8,0.02
7,11,27.6,31.5,29.6,51.5,16.6,0.01
7,12,28.0,31.6,30.0,53.0,17.7,0.0
7,13,28.1,32.1,30.3,52.0,18.6,0.0
7,14,28.5,32.6,30.2,51.0,19.5,0.0
7,15,28.1,32.5,30.1,50.0,18.6,0.0
7,16,28.0,32.0,30.1,51.5,17.5,0.0
7,17,27.6,31.7,29.8,53.0,16.6,0.0
7,18,26.9,30.8,28.7,55.5,14.8,0.0
7,19,25.5,29.0,27.5,60.5,13.0,0.0
7,20,24.2,28.0,26.1,66.0,10.3,0.0
7,21,23.4,27.6,25.6,66.0,8.5,0.0
7,22,23.0,27.4,25.1,67.5,9.2,0.0
7,23,23.1,27.0,25.1,68.0,9.2,0.0
8,0,23.8,26.7,25.4,73.0,8.3,0.0
8,1,23.5,26.4,25.0,71.5,9.2,0.03
8,2,23.3,26.1,24.7,68.5,12.1,0.01
8,3,22.8,26.0,24.4,67.0,11.0,0.0
8,4,22.6,25.7,24.3,68.0,12.1,0.02
8,5,22.8,25.7,24.3,67.0,11.9,0.01
8,6,22.5,25.3,24.2,67.5,11.2,0.03
8,7,24.0,26.4,25.4,63.0,12.1,0.01
8,8,25.8,28.2,27.2,60.0,11.0,0.02
8,9,27.3,30.1,29.0,57.0,11.2,0.04
8,10,28.1,31.1,29.8,54.5,13.9,0.03
8,11,29.0,32.0,30.3,56.5,16.6,0.01
8,12,29.0,32.3,30.8,55.0,16.6,0.0
8,13,29.2,32.5,31.1,54.0,18.6,0.0
8,14,29.2,32.5,31.0,53.0,18.6,0.0
8,15,29.0,32.2,30.9,55.0,18.6,0.0
8,16,28.7,32.0,30.4,56.5,17.5,0.0
8,17,28.5,31.0,29.7,59.5,15.7,0.0
8,18,27.6,29.8,28.6,64.0,13.9,0.0
8,19,26.0,28.9,27.4,67.0,11.0,0.0
8,20,25.2,27.7,26.5,72.5,9.2,0.0
8,21,24.5,27.3,26.1,75.5,7.4,0.0
8,22,24.3,26.9,25.7,76.5,7.4,0.0
8,23,24.1,26.7,25.6,74.5,8.3,0.0
9,0,21.9,24.3,23.3,73.5,9.2,0.06
