m,coco,coco_pct
3,4.0,0.055
10,17.0,0.003
1,12.0,0.0
6,27.0,0.001
4,2.0,0.462
8,25.0,0.004
11,18.0,0.001
8,2.0,0.589
9,3.0,0.184
12,23.0,0.0
6,14.0,0.0
3,7.0,0.059
9,23.0,0.0
11,5.0,0.071
10,12.0,0.0
10,14.0,0.0
2,14.0,0.003
6,18.0,0.007
8,3.0,0.092
11,12.0,0.0
10,25.0,0.003
7,18.0,0.006
1,18.0,0.001
12,27.0,0.0
8,8.0,0.006
6,3.0,0.134
8,5.0,0.006
3,12.0,0.0
12,14.0,0.0
1,14.0,0.0
7,1.0,0.396
8,14.0,0.0
9,4.0,0.022
8,1.0,0.265
7,26.0,0.0
10,1.0,0.137
4,9.0,0.002
2,12.0,0.0
6,7.0,0.034
2,23.0,0.0
11,1.0,0.124
12,5.0,0.102
3,25.0,0.001
3,17.0,0.002
3,2.0,0.492
12,18.0,0.0
11,7.0,0.051
7,7.0,0.011
3,5.0,0.055
2,5.0,0.138
6,4.0,0.019
5,9.0,0.002
5,1.0,0.124
3,1.0,0.111
12,26.0,0.0
10,7.0,0.058
11,3.0,0.212
2,1.0,0.232
6,26.0,0.0
5,4.0,0.027
11,8.0,0.022
9,1.0,0.159
2,27.0,0.0
12,17.0,0.0
5,27.0,0.001
9,9.0,0.002
12,12.0,0.0
9,17.0,0.001
6,23.0,0.0
2,8.0,0.007
8,4.0,0.014
11,26.0,0.0
10,4.0,0.034
8,27.0,0.0
7,9.0,0.0
7,27.0,0.0
1,27.0,0.0
7,2.0,0.481
11,23.0,0.0
6,12.0,0.0
12,9.0,0.0
2,9.0,0.002
11,14.0,0.0
10,18.0,0.003
10,9.0,0.008
6,5.0,0.028
4,23.0,0.0
8,18.0,0.004
12,2.0,0.499
9,26.0,0.0
6,8.0,0.015
5,2.0,0.548
9,27.0,0.0
1,23.0,0.0
4,17.0,0.001
11,17.0,0.001
11,2.0,0.481
4,25.0,0.001
4,1.0,0.133
10,27.0,0.0
6,2.0,0.558
1,8.0,0.01
6,1.0,0.191
9,5.0,0.014
12,8.0,0.009
2,25.0,0.0
2,3.0,0.166
4,27.0,0.0
7,12.0,0.0
8,23.0,0.0
5,25.0,0.006
7,8.0,0.003
8,12.0,0.0
7,14.0,0.0
5,23.0,0.0
4,26.0,0.0
8,7.0,0.016
1,2.0,0.428
9,18.0,0.008
1,9.0,0.0
2,4.0,0.033
5,14.0,0.0
6,9.0,0.0
3,14.0,0.0
9,25.0,0.006
1,26.0,0.0
8,9.0,0.002
5,7.0,0.049
4,7.0,0.067
12,4.0,0.021
8,26.0,0.0
2,26.0,0.0
7,23.0,0.0
9,8.0,0.015
1,17.0,0.0
1,4.0,0.022
6,17.0,0.008
4,5.0,0.051
10,5.0,0.073
3,3.0,0.211
1,5.0,0.084
2,7.0,0.034
5,26.0,0.0
5,5.0,0.039
8,17.0,0.002
7,17.0,0.001
1,7.0,0.033
2,2.0,0.384
6,25.0,0.006
11,9.0,0.001
11,4.0,0.034
9,12.0,0.0
9,2.0,0.557
5,3.0,0.184
11,25.0,0.003
4,4.0,0.049
7,5.0,0.005
5,17.0,0.002
3,26.0,0.0
7,25.0,0.007
2,18.0,0.001
5,12.0,0.0
4,8.0,0.026
10,8.0,0.021
10,23.0,0.0
3,18.0,0.0
10,3.0,0.195
3,27.0,0.0
3,8.0,0.011
2,17.0,0.0
3,23.0,0.0
7,3.0,0.078
1,25.0,0.002
12,7.0,0.025
4,18.0,0.005
1,1.0,0.287
5,8.0,0.015
9,7.0,0.035
10,26.0,0.0
9,14.0,0.0
4,14.0,0.0
1,3.0,0.133
7,4.0,0.011
4,12.0,0.0
11,27.0,0.0
10,2.0,0.464
5,18.0,0.006
12,3.0,0.151
3,9.0,0.004
12,25.0,0.0
4,3.0,0.202
12,1.0,0.193
