m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,8.0,12.3,10.4,80.0,13.5,0.07
1,1,1,7.6,11.8,9.6,80.8,13.9,0.07
1,1,2,7.0,11.7,9.3,79.5,14.8,0.1
1,1,3,6.9,11.9,9.5,81.0,14.4,0.03
1,1,4,6.6,12.1,9.1,79.8,14.8,0.03
1,1,5,6.8,12.3,9.1,79.8,14.9,0.0
1,1,6,7.2,10.9,9.0,80.8,14.8,0.03
1,1,7,6.7,11.1,8.6,81.0,15.9,0.07
1,1,8,6.9,11.5,8.9,80.8,15.7,0.07
1,1,9,7.5,12.3,10.1,77.3,15.4,0.0
1,1,10,9.8,13.9,12.0,68.0,15.4,0.0
1,1,11,12.0,16.1,14.3,60.8,16.4,0.03
1,1,12,13.7,17.7,16.0,56.3,13.5,0.0
1,1,13,14.1,19.1,16.9,54.3,14.4,0.03
1,1,14,15.1,20.4,17.7,52.3,14.6,0.07
1,1,15,15.2,19.3,17.4,55.0,14.8,0.03
1,1,16,14.8,18.6,16.8,56.0,14.1,0.1
1,1,17,13.8,17.0,15.4,62.0,14.9,0.03
1,1,18,11.9,15.2,13.5,68.0,10.6,0.0
1,1,19,10.8,14.6,12.9,70.0,12.0,0.07
1,1,20,10.1,14.2,12.1,72.8,10.6,0.07
1,1,21,10.0,14.4,12.2,73.5,13.5,0.07
1,1,22,9.6,14.0,11.5,75.0,14.8,0.07
1,1,23,9.8,13.3,11.1,76.3,14.0,0.03
1,2,0,8.5,12.7,10.6,74.0,14.9,0.0
1,2,1,7.9,12.6,10.2,76.3,14.9,0.03
1,2,2,7.0,12.1,9.7,77.8,15.4,0.03
1,2,3,7.2,12.0,9.8,76.5,15.4,0.1
1,2,4,6.9,11.8,9.5,78.5,16.3,0.0
1,2,5,6.8,11.8,9.6,78.5,15.4,0.03
1,2,6,6.4,11.8,9.2,79.8,16.3,0.07
1,2,7,6.0,11.1,9.1,79.8,16.6,0.03
1,2,8,6.2,11.5,8.9,80.3,18.2,0.07
1,2,9,7.5,12.9,10.5,77.5,17.7,0.07
