m,coco,coco_pct
3,7.0,0.062
12,8.0,0.009
2,9.0,0.001
3,2.0,0.477
7,17.0,0.001
11,23.0,0.0
5,4.0,0.027
8,3.0,0.092
1,23.0,0.0
9,3.0,0.184
7,4.0,0.011
7,23.0,0.0
6,7.0,0.034
3,9.0,0.004
11,27.0,0.0
10,27.0,0.0
5,9.0,0.002
12,2.0,0.499
2,17.0,0.0
11,25.0,0.002
12,25.0,0.0
7,8.0,0.003
12,23.0,0.0
2,25.0,0.0
11,1.0,0.124
10,9.0,0.008
1,1.0,0.284
9,9.0,0.002
10,26.0,0.0
4,9.0,0.002
8,7.0,0.016
1,3.0,0.136
9,27.0,0.0
1,8.0,0.009
1,5.0,0.078
12,4.0,0.021
12,17.0,0.0
6,26.0,0.001
4,4.0,0.049
12,3.0,0.151
11,3.0,0.212
4,23.0,0.0
1,9.0,0.001
5,8.0,0.014
4,25.0,0.001
3,3.0,0.215
7,26.0,0.0
9,5.0,0.014
8,1.0,0.265
3,27.0,0.0
3,25.0,0.001
7,1.0,0.396
10,4.0,0.034
10,25.0,0.003
5,3.0,0.184
2,4.0,0.049
6,4.0,0.019
5,5.0,0.039
6,9.0,0.0
9,2.0,0.557
8,5.0,0.006
6,8.0,0.015
5,7.0,0.049
5,26.0,0.0
2,26.0,0.0
11,9.0,0.001
9,17.0,0.001
2,23.0,0.0
11,17.0,0.001
3,1.0,0.11
7,9.0,0.0
3,26.0,0.0
7,27.0,0.0
4,2.0,0.462
11,18.0,0.001
2,7.0,0.027
9,8.0,0.014
12,9.0,0.0
5,18.0,0.006
2,18.0,0.001
6,3.0,0.134
10,23.0,0.0
5,2.0,0.548
8,4.0,0.014
7,7.0,0.011
2,2.0,0.369
9,23.0,0.0
10,3.0,0.195
7,25.0,0.007
5,27.0,0.001
3,8.0,0.014
3,23.0,0.0
5,1.0,0.124
2,8.0,0.007
6,2.0,0.558
9,1.0,0.159
10,2.0,0.464
4,8.0,0.027
9,25.0,0.005
11,7.0,0.051
6,5.0,0.028
5,17.0,0.002
2,27.0,0.0
11,4.0,0.034
1,25.0,0.002
8,2.0,0.589
8,9.0,0.002
7,5.0,0.005
3,5.0,0.051
8,17.0,0.002
6,17.0,0.008
2,3.0,0.186
1,17.0,0.0
8,18.0,0.004
4,17.0,0.001
12,27.0,0.0
8,26.0,0.0
6,1.0,0.191
3,18.0,0.001
4,1.0,0.133
12,5.0,0.102
10,5.0,0.073
3,17.0,0.001
1,2.0,0.434
6,25.0,0.006
11,8.0,0.022
1,26.0,0.0
6,18.0,0.007
8,8.0,0.006
12,26.0,0.0
6,23.0,0.0
8,27.0,0.0
12,7.0,0.025
10,17.0,0.003
9,7.0,0.035
2,5.0,0.13
11,2.0,0.481
10,1.0,0.137
4,5.0,0.051
4,3.0,0.202
4,26.0,0.0
10,7.0,0.058
4,18.0,0.005
1,7.0,0.034
7,18.0,0.006
7,3.0,0.078
1,18.0,0.001
9,18.0,0.008
9,4.0,0.022
5,23.0,0.0
5,25.0,0.006
12,1.0,0.193
11,5.0,0.071
10,8.0,0.02
1,4.0,0.023
4,7.0,0.067
1,27.0,0.0
6,27.0,0.001
4,27.0,0.0
8,25.0,0.004
2,1.0,0.231
10,18.0,0.003
7,2.0,0.481
12,18.0,0.0
8,23.0,0.0
11,26.0,0.0
3,4.0,0.065
9,26.0,0.0
