m,coco,coco_pct
7,21.0,0.0
7,2.0,0.121
2,25.0,0.002
5,27.0,0.0
2,20.0,0.0
5,3.0,0.148
12,17.0,0.002
9,2.0,0.397
5,15.0,0.0
6,16.0,0.0
10,15.0,0.0
12,26.0,0.0
8,7.0,0.01
2,27.0,0.0
9,24.0,0.0
6,15.0,0.0
5,5.0,0.008
9,23.0,0.001
9,5.0,0.005
5,4.0,0.029
7,15.0,0.0
7,8.0,0.002
10,3.0,0.111
9,20.0,0.0
5,2.0,0.346
10,26.0,0.0
5,25.0,0.005
4,4.0,0.035
7,9.0,0.0
1,21.0,0.0
12,8.0,0.02
8,25.0,0.004
8,17.0,0.0
9,25.0,0.01
10,25.0,0.008
2,8.0,0.022
5,17.0,0.001
6,1.0,0.641
12,20.0,0.0
3,15.0,0.0
3,21.0,0.0
5,9.0,0.0
5,26.0,0.0
2,26.0,0.0
3,2.0,0.329
3,26.0,0.0
9,27.0,0.0
2,3.0,0.154
3,17.0,0.001
6,20.0,0.0
3,23.0,0.0
11,26.0,0.001
11,21.0,0.0
10,9.0,0.004
6,24.0,0.0
1,18.0,0.0
8,27.0,0.001
10,14.0,0.0
3,4.0,0.028
4,16.0,0.0
1,24.0,0.0
1,20.0,0.0
4,25.0,0.003
9,16.0,0.0
7,16.0,0.0
10,2.0,0.369
3,8.0,0.017
7,27.0,0.0
6,8.0,0.004
5,21.0,0.0
10,18.0,0.002
10,23.0,0.001
2,15.0,0.001
6,26.0,0.0
4,17.0,0.001
9,8.0,0.006
6,2.0,0.243
1,1.0,0.282
11,17.0,0.001
7,24.0,0.0
9,18.0,0.001
2,17.0,0.002
2,1.0,0.38
10,17.0,0.001
6,7.0,0.018
3,1.0,0.393
3,18.0,0.002
8,24.0,0.0
7,17.0,0.001
1,26.0,0.0
3,9.0,0.004
2,21.0,0.0
8,15.0,0.0
2,14.0,0.001
8,20.0,0.0
2,18.0,0.0
7,14.0,0.0
11,16.0,0.0
3,24.0,0.0
11,18.0,0.0
1,27.0,0.0
5,24.0,0.0
1,15.0,0.0
12,27.0,0.0
2,5.0,0.045
5,1.0,0.409
12,12.0,0.0
4,9.0,0.001
7,26.0,0.0
7,1.0,0.835
10,24.0,0.0
6,4.0,0.009
1,14.0,0.0
12,16.0,0.0
2,16.0,0.0
10,5.0,0.022
4,27.0,0.0
5,14.0,0.0
8,1.0,0.707
7,18.0,0.001
4,18.0,0.001
12,9.0,0.004
12,2.0,0.42
2,9.0,0.007
9,3.0,0.099
11,15.0,0.0
8,23.0,0.001
4,26.0,0.0
12,25.0,0.003
2,23.0,0.0
11,4.0,0.02
3,3.0,0.139
11,25.0,0.008
12,18.0,0.001
2,7.0,0.063
11,7.0,0.087
1,12.0,0.0
3,27.0,0.0
5,23.0,0.0
7,5.0,0.002
1,25.0,0.005
5,16.0,0.0
6,23.0,0.001
3,25.0,0.003
4,14.0,0.0
10,4.0,0.011
6,21.0,0.0
7,4.0,0.002
10,1.0,0.394
10,8.0,0.021
4,15.0,0.0
12,15.0,0.0
11,23.0,0.0
8,4.0,0.003
11,14.0,0.0
3,7.0,0.077
3,5.0,0.009
7,12.0,0.0
6,9.0,0.002
3,16.0,0.0
12,21.0,0.0
9,21.0,0.0
1,23.0,0.0
8,14.0,0.0
8,12.0,0.0
12,24.0,0.0
6,5.0,0.002
4,21.0,0.0
1,2.0,0.39
9,15.0,0.0
4,12.0,0.0
8,8.0,0.003
11,20.0,0.0
6,18.0,0.001
11,12.0,0.0
7,25.0,0.004
3,20.0,0.0
1,3.0,0.173
1,9.0,0.004
1,4.0,0.024
10,7.0,0.057
10,20.0,0.0
9,1.0,0.451
6,27.0,0.0
2,24.0,0.0
2,12.0,0.0
8,2.0,0.228
12,7.0,0.072
4,20.0,0.0
5,7.0,0.039
5,12.0,0.0
7,7.0,0.008
3,12.0,0.0
5,8.0,0.014
2,2.0,0.298
11,24.0,0.0
11,8.0,0.03
10,27.0,0.0
4,5.0,0.01
1,5.0,0.026
10,12.0,0.0
4,8.0,0.02
12,5.0,0.036
9,4.0,0.007
4,23.0,0.001
6,12.0,0.0
8,26.0,0.0
9,9.0,0.001
8,9.0,0.0
5,20.0,0.0
12,1.0,0.255
3,14.0,0.0
8,16.0,0.0
4,7.0,0.069
2,4.0,0.025
12,3.0,0.165
7,23.0,0.001
11,1.0,0.249
9,14.0,0.0
9,26.0,0.0
8,3.0,0.041
5,18.0,0.0
11,2.0,0.38
7,3.0,0.023
4,3.0,0.146
11,27.0,0.0
1,8.0,0.024
7,20.0,0.0
6,17.0,0.001
12,23.0,0.0
6,3.0,0.072
4,24.0,0.0
6,25.0,0.006
11,3.0,0.188
1,17.0,0.002
12,14.0,0.0
10,16.0,0.0
8,21.0,0.0
8,18.0,0.001
10,21.0,0.0
8,5.0,0.001
4,2.0,0.299
4,1.0,0.415
6,14.0,0.0
12,4.0,0.022
9,12.0,0.0
11,9.0,0.002
11,5.0,0.033
9,7.0,0.023
1,16.0,0.0
9,17.0,0.0
1,7.0,0.069
