m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,7.0,10.7,14.3,0.2,18.1,0.33
1,1,2,6.9,11.0,14.1,0.5,15.9,0.33
1,1,3,7.0,11.3,15.2,0.0,17.0,0.17
1,1,4,6.9,11.5,14.4,0.4,15.2,0.33
1,1,5,6.0,11.5,15.2,0.4,19.5,0.29
1,1,6,8.4,11.1,14.3,2.1,21.7,0.43
1,1,7,9.0,11.3,13.2,0.3,17.6,0.43
1,1,8,7.9,11.1,14.3,3.6,17.2,0.57
1,1,9,7.4,10.9,13.6,2.9,17.9,0.57
1,1,10,6.9,9.8,12.2,8.0,14.0,0.43
1,2,11,8.8,11.4,12.6,1.2,21.6,0.83
1,2,12,8.6,10.4,12.3,0.3,25.2,0.43
1,2,13,5.9,9.6,11.7,1.0,22.2,0.4
1,2,14,4.6,9.2,13.0,0.0,19.7,0.17
1,2,15,7.7,10.9,12.6,0.5,18.9,0.29
1,2,16,6.6,9.8,13.7,0.0,16.9,0.0
1,2,17,7.4,10.9,14.8,0.2,19.1,0.29
1,2,18,8.0,12.4,15.3,0.2,18.8,0.29
1,2,19,7.2,10.8,13.5,0.0,13.8,0.17
1,2,20,6.2,10.0,13.5,1.0,15.5,0.57
1,3,21,7.0,10.5,14.5,0.3,16.7,0.43
1,3,22,6.5,9.6,13.1,0.5,15.7,0.33
1,3,23,6.8,10.8,14.3,0.2,17.7,0.43
1,3,24,6.2,10.6,13.8,1.5,16.7,0.43
1,3,25,7.3,11.1,13.3,11.1,16.2,0.43
1,3,26,7.4,11.2,13.2,1.1,19.8,0.67
1,3,27,5.6,10.1,13.3,1.0,15.6,0.43
1,3,28,6.7,10.3,14.7,0.0,18.4,0.17
1,3,29,7.4,11.4,14.2,1.0,18.9,0.43
1,3,30,7.5,10.4,13.0,0.2,17.5,0.43
1,3,31,7.0,10.2,13.9,0.3,14.5,0.29
2,1,1,6.9,10.8,14.1,0.0,15.2,0.17
2,1,2,6.7,12.1,15.3,1.3,21.0,0.33
2,1,3,8.0,11.8,15.4,0.2,15.6,0.29
2,1,4,6.8,11.2,16.4,1.0,15.5,0.5
2,1,5,8.3,11.8,14.0,0.0,25.6,0.17
2,1,6,8.2,10.8,12.8,0.0,23.7,0.0
2,1,7,7.0,11.2,15.3,0.3,20.5,0.29
2,1,8,7.0,11.1,14.0,0.0,15.9,0.14
2,1,9,6.1,10.6,14.3,0.0,14.6,0.14
2,1,10,7.9,11.2,15.5,0.9,16.6,0.33
2,2,11,8.4,12.4,15.9,0.7,15.8,0.33
2,2,12,7.0,10.8,14.0,0.0,18.3,0.14
2,2,13,7.0,9.8,12.0,3.6,18.8,0.43
2,2,14,7.3,11.5,14.2,0.2,22.6,0.33
2,2,15,7.9,11.7,14.2,0.3,25.2,0.33
2,2,16,7.1,10.4,13.7,2.1,16.1,0.43
2,2,17,5.3,9.6,14.2,0.0,12.2,0.0
2,2,18,6.0,10.1,13.9,0.0,12.8,0.14
2,2,19,6.2,10.6,14.7,0.2,12.1,0.43
2,2,20,7.8,11.3,14.9,1.0,11.9,0.29
2,3,21,7.6,11.0,14.3,0.0,13.7,0.0
2,3,22,6.9,10.5,14.0,0.0,16.7,0.17
2,3,23,7.0,11.5,14.7,0.7,19.3,0.29
