m,coco,coco_pct
8,18.0,0.0
1,19.0,0.0
12,3.0,0.217
6,1.0,0.463
5,23.0,0.0
4,25.0,0.023
8,26.0,0.0
9,18.0,0.006
10,17.0,0.003
12,21.0,0.0
5,27.0,0.0
12,17.0,0.068
8,3.0,0.026
7,7.0,0.0
3,25.0,0.026
9,5.0,0.001
12,1.0,0.289
9,23.0,0.0
5,25.0,0.032
6,21.0,0.0
12,23.0,0.0
7,4.0,0.0
4,19.0,0.0
8,5.0,0.002
9,21.0,0.0
2,4.0,0.016
9,19.0,0.0
11,18.0,0.066
2,27.0,0.0
8,1.0,0.59
4,3.0,0.25
1,4.0,0.022
2,17.0,0.086
4,4.0,0.01
3,5.0,0.002
7,21.0,0.0
10,21.0,0.0
11,1.0,0.43
9,4.0,0.001
2,23.0,0.0
3,19.0,0.0
6,3.0,0.101
12,5.0,0.014
5,18.0,0.02
10,25.0,0.022
10,5.0,0.0
6,27.0,0.0
1,27.0,0.0
8,2.0,0.378
10,27.0,0.001
2,1.0,0.356
5,4.0,0.011
1,3.0,0.238
11,5.0,0.002
11,19.0,0.0
4,27.0,0.0
6,26.0,0.0
4,26.0,0.0
8,23.0,0.0
8,17.0,0.0
9,2.0,0.333
2,25.0,0.049
2,26.0,0.0
5,19.0,0.0
7,5.0,0.001
3,2.0,0.304
11,27.0,0.003
7,23.0,0.0
1,7.0,0.0
6,19.0,0.0
5,7.0,0.0
8,7.0,0.0
9,7.0,0.0
12,18.0,0.099
8,21.0,0.0
7,2.0,0.262
1,21.0,0.0
4,17.0,0.016
2,19.0,0.0
6,7.0,0.0
1,26.0,0.002
3,18.0,0.05
4,7.0,0.0
11,2.0,0.237
3,4.0,0.022
9,27.0,0.0
11,3.0,0.176
11,26.0,0.0
3,26.0,0.001
10,3.0,0.109
8,19.0,0.0
6,18.0,0.026
6,25.0,0.02
6,17.0,0.003
10,26.0,0.0
1,1.0,0.293
6,5.0,0.003
2,7.0,0.0
3,23.0,0.0
3,3.0,0.242
4,23.0,0.0
1,17.0,0.061
3,27.0,0.0
10,7.0,0.0
4,18.0,0.015
4,2.0,0.359
2,18.0,0.044
11,23.0,0.002
10,18.0,0.015
7,26.0,0.0
5,3.0,0.176
12,7.0,0.0
5,5.0,0.003
5,21.0,0.0
7,27.0,0.0
3,1.0,0.316
8,4.0,0.0
11,21.0,0.0
5,1.0,0.374
2,2.0,0.217
3,17.0,0.038
7,25.0,0.003
12,4.0,0.014
5,26.0,0.0
7,18.0,0.002
1,25.0,0.081
7,3.0,0.024
3,7.0,0.0
5,17.0,0.009
2,3.0,0.224
11,25.0,0.054
6,2.0,0.381
7,19.0,0.0
8,25.0,0.002
10,19.0,0.0
1,18.0,0.09
9,25.0,0.01
4,21.0,0.0
9,1.0,0.595
3,21.0,0.0
1,23.0,0.0
2,21.0,0.0
12,27.0,0.0
7,1.0,0.708
6,23.0,0.0
11,4.0,0.008
10,4.0,0.003
11,7.0,0.0
9,26.0,0.0
12,25.0,0.087
10,1.0,0.527
10,23.0,0.001
4,1.0,0.321
10,2.0,0.319
12,19.0,0.0
7,17.0,0.0
12,2.0,0.212
11,17.0,0.024
1,5.0,0.018
2,5.0,0.008
5,2.0,0.376
6,4.0,0.003
8,27.0,0.0
12,26.0,0.001
4,5.0,0.006
9,3.0,0.053
1,2.0,0.196
9,17.0,0.001
