m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,4.4,10.1,18.7,0.1,6.4,0.29
1,1,2,2.4,9.6,18.0,0.1,5.6,0.43
1,1,3,3.2,10.2,18.2,0.1,6.5,0.43
1,1,4,4.6,10.4,17.2,0.1,7.2,0.43
1,1,5,4.6,9.7,17.0,0.0,9.0,0.14
1,1,6,3.2,9.1,15.8,4.5,9.3,0.43
1,1,7,3.0,8.3,16.3,0.7,8.9,0.57
1,1,8,3.5,9.0,16.5,2.5,12.2,0.43
1,1,9,5.1,11.1,16.3,1.0,8.6,0.71
1,1,10,4.9,9.5,15.8,0.1,7.5,0.29
1,2,11,3.9,9.8,16.4,0.0,9.0,0.0
1,2,12,3.2,9.4,18.0,0.0,9.1,0.0
1,2,13,1.8,8.6,17.6,0.0,8.2,0.14
1,2,14,1.5,8.9,17.4,0.1,7.8,0.29
1,2,15,2.2,8.7,17.1,0.0,6.9,0.14
1,2,16,1.3,8.3,18.0,0.3,9.4,0.43
1,2,17,6.5,11.6,18.2,0.5,13.1,0.43
1,2,18,5.4,11.0,17.2,1.5,11.6,0.57
1,2,19,4.7,9.8,16.2,4.4,11.9,0.29
1,2,20,6.7,10.4,15.4,0.2,12.5,0.43
1,3,21,4.4,10.5,16.9,1.1,10.6,0.57
1,3,22,6.7,12.1,16.8,0.3,16.0,0.43
1,3,23,6.6,11.9,16.7,1.1,11.0,0.43
1,3,24,7.0,12.5,17.0,8.5,9.3,0.57
1,3,25,7.5,12.4,17.9,0.9,11.2,0.57
1,3,26,7.9,12.6,18.3,1.1,10.0,0.43
1,3,27,8.7,13.2,18.5,0.0,11.3,0.14
1,3,28,4.1,11.2,18.0,0.0,11.5,0.17
1,3,29,7.0,12.6,18.5,0.0,10.0,0.14
1,3,30,7.7,13.5,19.2,0.3,10.5,0.43
1,3,31,6.6,12.8,19.8,0.0,10.3,0.14
2,1,1,5.1,12.2,19.0,0.0,10.1,0.14
2,1,2,4.3,11.3,18.9,0.0,8.2,0.0
2,1,3,2.6,10.6,18.5,0.0,6.0,0.14
2,1,4,3.8,11.4,18.5,0.3,8.6,0.29
2,1,5,2.3,10.7,18.5,0.6,7.5,0.29
2,1,6,4.2,11.3,18.5,0.0,8.0,0.14
2,1,7,5.7,11.8,17.6,0.1,7.9,0.57
2,1,8,6.0,11.9,17.9,0.4,12.8,0.57
2,1,9,6.1,11.8,19.3,2.0,15.0,0.43
2,1,10,5.8,12.8,18.8,0.0,14.5,0.14
2,2,11,6.3,13.1,20.1,0.3,10.9,0.29
2,2,12,7.1,13.5,19.2,0.5,9.3,0.57
2,2,13,5.6,13.8,20.1,0.1,10.5,0.29
2,2,14,5.3,12.4,20.7,0.0,9.7,0.0
2,2,15,5.6,12.6,21.4,0.0,9.5,0.14
2,2,16,5.4,12.6,20.9,0.1,7.1,0.29
2,2,17,6.2,13.1,20.0,0.0,10.1,0.0
2,2,18,8.3,13.2,20.1,0.1,8.3,0.29
2,2,19,7.3,12.8,21.2,0.0,6.8,0.0
2,2,20,6.5,13.4,21.5,0.0,9.2,0.14
2,3,21,5.3,12.8,21.5,0.0,10.0,0.14
2,3,22,3.8,12.2,20.8,0.1,8.1,0.29
2,3,23,4.7,12.1,21.0,0.0,10.6,0.14
2,3,24,4.5,11.8,19.7,0.1,10.4,0.29
2,3,25,7.3,13.5,19.5,0.5,11.5,0.43
2,3,26,5.6,12.8,19.9,0.2,11.2,0.43
2,3,27,6.5,12.6,19.6,0.0,10.6,0.14
2,3,28,4.4,11.6,19.9,0.1,10.6,0.43
2,3,29,4.4,11.6,19.0,1.4,10.3,0.5
3,1,1,6.6,12.6,18.8,0.2,11.2,0.43
3,1,2,6.0,13.2,19.2,0.5,14.8,0.43
3,1,3,5.9,12.8,18.9,0.3,10.3,0.29
3,1,4,7.1,13.1,19.8,0.4,12.0,0.43
