m,m3,coco,coco_pct
3,1,26.0,0.0
1,3,5.0,0.124
8,1,4.0,0.002
10,2,5.0,0.035
12,2,4.0,0.026
11,1,3.0,0.107
3,1,1.0,0.301
12,3,1.0,0.585
9,3,23.0,0.0
6,1,17.0,0.002
7,2,9.0,0.0
11,3,4.0,0.02
8,1,3.0,0.012
7,2,23.0,0.0
5,3,3.0,0.03
4,1,23.0,0.0
6,1,2.0,0.326
6,1,1.0,0.524
7,2,17.0,0.0
12,1,3.0,0.094
1,1,8.0,0.035
2,1,3.0,0.123
3,2,3.0,0.077
1,2,8.0,0.018
12,1,23.0,0.0
12,3,3.0,0.046
3,2,17.0,0.002
8,3,26.0,0.0
7,2,4.0,0.006
2,3,8.0,0.012
4,2,23.0,0.0
8,3,9.0,0.0
2,2,5.0,0.086
5,2,3.0,0.04
2,1,17.0,0.003
6,3,25.0,0.0
4,3,17.0,0.003
11,3,8.0,0.032
11,3,17.0,0.003
6,3,18.0,0.001
3,2,2.0,0.332
2,2,18.0,0.0
10,1,2.0,0.285
5,1,25.0,0.0
4,2,4.0,0.009
8,3,5.0,0.004
12,3,7.0,0.024
2,2,3.0,0.086
7,2,8.0,0.0
10,3,4.0,0.015
11,3,7.0,0.08
3,1,18.0,0.004
12,1,9.0,0.017
8,3,23.0,0.0
6,1,26.0,0.0
3,1,7.0,0.076
1,3,3.0,0.114
4,2,3.0,0.099
12,3,2.0,0.194
1,2,5.0,0.096
5,1,7.0,0.015
7,1,23.0,0.0
9,1,2.0,0.299
1,2,25.0,0.0
6,1,23.0,0.0
5,1,5.0,0.02
9,1,25.0,0.001
2,3,7.0,0.037
11,1,18.0,0.005
3,1,25.0,0.001
2,2,2.0,0.381
1,1,4.0,0.02
4,3,23.0,0.0
7,2,3.0,0.021
4,2,18.0,0.006
7,3,7.0,0.001
10,3,17.0,0.002
5,2,26.0,0.0
8,1,8.0,0.0
6,3,17.0,0.0
5,3,4.0,0.006
1,1,17.0,0.002
11,2,17.0,0.001
6,3,5.0,0.008
5,3,7.0,0.033
7,2,1.0,0.852
10,1,23.0,0.0
8,2,4.0,0.005
1,3,4.0,0.021
10,2,17.0,0.002
2,3,26.0,0.0
10,3,5.0,0.036
2,2,8.0,0.003
10,2,26.0,0.0
11,1,5.0,0.075
10,3,8.0,0.049
7,2,18.0,0.0
9,3,7.0,0.004
3,3,18.0,0.007
6,1,5.0,0.008
10,3,3.0,0.092
4,1,8.0,0.02
11,1,17.0,0.002
10,3,26.0,0.0
8,2,5.0,0.009
8,2,17.0,0.0
4,1,2.0,0.454
12,2,7.0,0.066
11,3,26.0,0.0
10,2,25.0,0.002
6,2,5.0,0.011
12,1,26.0,0.0
9,2,23.0,0.0
2,3,18.0,0.003
1,2,26.0,0.0
9,2,8.0,0.01
12,3,9.0,0.015
9,3,25.0,0.001
5,3,2.0,0.284
4,2,2.0,0.376
8,1,9.0,0.0
3,2,25.0,0.0
10,3,25.0,0.0
8,2,26.0,0.0
6,3,7.0,0.007
1,1,26.0,0.0
5,3,26.0,0.0
8,1,7.0,0.001
8,2,8.0,0.0
2,1,4.0,0.019
10,1,1.0,0.631
4,3,5.0,0.019
2,1,2.0,0.234
4,1,9.0,0.007
3,2,23.0,0.001
7,1,8.0,0.0
4,2,5.0,0.032
12,1,1.0,0.394
5,1,17.0,0.001
2,1,18.0,0.002
9,2,5.0,0.015
1,3,8.0,0.024
1,3,25.0,0.001
1,1,5.0,0.126
12,2,17.0,0.002
12,1,7.0,0.055
4,3,25.0,0.001
2,2,26.0,0.0
9,1,1.0,0.646
4,3,26.0,0.001
8,3,8.0,0.0
4,1,17.0,0.001
5,1,26.0,0.0
1,3,1.0,0.374
6,2,1.0,0.521
8,2,25.0,0.0
9,1,17.0,0.0
5,1,9.0,0.0
11,1,7.0,0.051
12,3,23.0,0.0
5,1,18.0,0.005
9,1,7.0,0.004
7,3,18.0,0.001
11,1,23.0,0.0
9,2,4.0,0.008
4,3,9.0,0.005
9,3,17.0,0.0
10,2,1.0,0.388
6,1,8.0,0.003
9,2,9.0,0.001
12,2,18.0,0.007
10,3,7.0,0.075
2,1,9.0,0.012
10,1,3.0,0.035
2,3,25.0,0.0
7,1,18.0,0.0
4,1,18.0,0.001
5,2,2.0,0.302
12,1,25.0,0.001
4,2,1.0,0.422
1,2,4.0,0.013
4,2,17.0,0.002
6,1,18.0,0.007
12,1,2.0,0.279
3,2,18.0,0.001
6,3,1.0,0.786
4,1,25.0,0.001
9,1,9.0,0.001
3,1,23.0,0.0
7,2,5.0,0.018
1,2,2.0,0.266
7,3,23.0,0.0
9,3,3.0,0.066
2,3,9.0,0.0
12,1,4.0,0.026
2,2,9.0,0.0
11,2,4.0,0.015
9,2,25.0,0.001
7,3,3.0,0.005
11,3,1.0,0.34
8,2,1.0,0.857
6,2,3.0,0.087
5,3,8.0,0.011
2,2,17.0,0.0
8,3,25.0,0.0
1,1,25.0,0.0
1,3,17.0,0.003
7,2,7.0,0.0
1,2,17.0,0.002
10,2,4.0,0.009
1,2,18.0,0.01
5,2,8.0,0.007
7,1,5.0,0.011
6,2,25.0,0.0
9,3,4.0,0.008
12,2,1.0,0.325
6,1,4.0,0.009
8,2,2.0,0.12
1,3,9.0,0.003
2,1,26.0,0.0
8,1,26.0,0.0
2,1,23.0,0.0
8,3,17.0,0.0
11,3,9.0,0.01
12,2,26.0,0.0
6,3,26.0,0.0
12,2,5.0,0.082
3,3,1.0,0.35
9,3,2.0,0.275
1,2,3.0,0.059
2,1,7.0,0.032
11,2,18.0,0.009
2,1,8.0,0.015
1,1,23.0,0.0
2,2,25.0,0.0
11,1,8.0,0.019
3,2,1.0,0.418
11,2,26.0,0.0
5,2,9.0,0.001
3,2,8.0,0.033
7,3,2.0,0.116
3,3,26.0,0.0
7,1,9.0,0.0
9,3,1.0,0.631
2,1,25.0,0.001
2,2,4.0,0.009
8,1,5.0,0.028
9,3,5.0,0.014
1,2,9.0,0.01
10,1,4.0,0.006
7,1,3.0,0.029
3,3,9.0,0.04
9,1,3.0,0.035
4,2,8.0,0.017
1,3,18.0,0.008
7,2,26.0,0.0
5,2,1.0,0.588
9,1,5.0,0.005
12,1,5.0,0.102
10,1,25.0,0.0
11,1,9.0,0.001
10,3,9.0,0.012
10,3,1.0,0.297
5,2,18.0,0.006
5,3,9.0,0.0
5,1,2.0,0.36
11,2,3.0,0.089
4,3,4.0,0.009
10,1,18.0,0.0
6,3,8.0,0.001
8,3,2.0,0.154
11,2,8.0,0.021
8,1,25.0,0.0
10,3,2.0,0.415
10,2,7.0,0.053
11,3,25.0,0.002
6,3,9.0,0.0
2,3,23.0,0.0
2,3,5.0,0.045
7,1,17.0,0.0
12,3,26.0,0.0
3,1,4.0,0.017
7,2,2.0,0.103
7,3,1.0,0.838
11,2,23.0,0.0
7,1,25.0,0.0
1,1,2.0,0.214
10,2,2.0,0.377
10,1,17.0,0.0
8,1,17.0,0.0
9,2,7.0,0.04
10,1,8.0,0.002
3,1,3.0,0.15
9,2,17.0,0.004
12,3,18.0,0.001
3,3,2.0,0.337
8,2,9.0,0.0
3,1,9.0,0.027
4,1,1.0,0.329
12,2,8.0,0.038
3,3,17.0,0.002
12,2,3.0,0.123
8,2,3.0,0.01
5,2,23.0,0.0
5,2,5.0,0.019
2,3,4.0,0.025
1,1,9.0,0.003
5,2,17.0,0.001
3,2,5.0,0.039
5,3,17.0,0.001
6,2,8.0,0.001
5,2,4.0,0.002
11,2,5.0,0.061
12,2,25.0,0.0
5,1,4.0,0.01
12,3,8.0,0.026
5,2,7.0,0.033
9,1,18.0,0.001
3,1,2.0,0.314
12,1,8.0,0.027
8,2,7.0,0.0
6,2,7.0,0.006
3,2,4.0,0.012
10,2,9.0,0.024
4,3,8.0,0.024
6,1,3.0,0.097
7,3,8.0,0.0
4,1,26.0,0.0
11,3,18.0,0.002
3,1,5.0,0.068
4,2,7.0,0.036
9,2,18.0,0.004
9,3,26.0,0.0
4,1,4.0,0.009
7,1,26.0,0.0
2,1,1.0,0.485
8,1,23.0,0.0
2,3,17.0,0.0
9,3,8.0,0.0
6,2,4.0,0.008
3,2,26.0,0.0
11,1,4.0,0.013
4,1,7.0,0.053
11,3,2.0,0.308
3,2,7.0,0.066
3,3,25.0,0.0
12,1,17.0,0.001
10,1,9.0,0.0
4,3,2.0,0.429
2,2,7.0,0.026
10,1,26.0,0.0
11,3,3.0,0.132
1,3,26.0,0.0
3,3,5.0,0.03
8,1,1.0,0.853
6,1,7.0,0.023
4,3,1.0,0.321
2,1,5.0,0.074
6,3,23.0,0.0
12,3,25.0,0.0
7,3,9.0,0.0
1,1,18.0,0.003
4,1,5.0,0.021
5,2,25.0,0.002
4,2,25.0,0.001
4,3,18.0,0.011
5,3,5.0,0.002
6,2,18.0,0.003
5,3,23.0,0.0
1,2,1.0,0.495
12,2,2.0,0.323
6,2,17.0,0.0
8,1,18.0,0.0
7,1,2.0,0.105
1,3,2.0,0.258
9,3,18.0,0.001
12,2,9.0,0.009
10,2,23.0,0.0
9,1,26.0,0.0
1,1,7.0,0.047
5,1,23.0,0.0
12,2,23.0,0.0
12,3,17.0,0.001
5,1,8.0,0.005
7,3,17.0,0.001
6,1,9.0,0.0
11,1,26.0,0.0
5,1,3.0,0.054
11,2,25.0,0.001
1,3,7.0,0.072
1,1,3.0,0.062
7,3,5.0,0.036
1,3,23.0,0.0
3,2,9.0,0.02
9,2,3.0,0.095
8,3,18.0,0.001
6,2,23.0,0.0
10,1,7.0,0.006
4,2,9.0,0.0
4,3,3.0,0.103
9,3,9.0,0.0
2,3,1.0,0.483
9,1,8.0,0.006
8,1,2.0,0.104
5,3,25.0,0.002
6,1,25.0,0.002
9,2,1.0,0.4
5,1,1.0,0.531
8,3,3.0,0.017
3,1,17.0,0.002
8,2,18.0,0.0
10,2,3.0,0.068
6,2,2.0,0.364
7,3,4.0,0.003
9,1,23.0,0.0
11,2,1.0,0.417
2,2,23.0,0.0
11,2,9.0,0.004
10,3,18.0,0.008
2,3,3.0,0.111
11,3,5.0,0.071
6,3,2.0,0.152
4,3,7.0,0.075
11,2,2.0,0.31
7,3,25.0,0.0
8,3,1.0,0.813
10,3,23.0,0.0
1,2,23.0,0.0
12,3,4.0,0.01
4,2,26.0,0.0
6,3,3.0,0.036
11,3,23.0,0.0
6,2,9.0,0.0
9,1,4.0,0.002
11,1,1.0,0.354
2,3,2.0,0.286
4,1,3.0,0.104
11,2,7.0,0.071
1,2,7.0,0.032
7,1,1.0,0.851
3,1,8.0,0.041
8,3,4.0,0.008
7,1,7.0,0.0
5,3,1.0,0.63
10,1,5.0,0.035
3,3,7.0,0.081
1,1,1.0,0.489
9,2,2.0,0.422
10,2,18.0,0.01
3,3,8.0,0.053
2,2,1.0,0.41
7,3,26.0,0.0
8,3,7.0,0.003
