m,coco,coco_pct
9,25.0,0.005
7,9.0,0.001
6,18.0,0.002
7,26.0,0.0
2,25.0,0.004
7,3.0,0.037
2,1.0,0.263
3,26.0,0.0
10,14.0,0.0
12,17.0,0.04
9,7.0,0.017
11,5.0,0.086
11,9.0,0.072
6,2.0,0.149
11,7.0,0.037
5,5.0,0.029
4,14.0,0.0
8,5.0,0.018
1,26.0,0.0
11,17.0,0.065
11,14.0,0.0
10,7.0,0.012
9,17.0,0.046
12,1.0,0.201
6,9.0,0.002
3,25.0,0.001
5,18.0,0.001
12,25.0,0.007
9,2.0,0.158
9,26.0,0.0
10,18.0,0.001
8,25.0,0.002
7,18.0,0.001
4,3.0,0.331
5,25.0,0.002
9,18.0,0.004
7,7.0,0.001
9,1.0,0.456
2,7.0,0.055
1,5.0,0.109
8,26.0,0.0
1,7.0,0.085
12,26.0,0.0
2,26.0,0.0
4,26.0,0.0
1,14.0,0.0
12,7.0,0.066
10,3.0,0.238
4,17.0,0.037
10,8.0,0.014
6,8.0,0.006
4,1.0,0.361
7,8.0,0.0
3,14.0,0.0
1,18.0,0.011
4,25.0,0.0
7,5.0,0.007
9,8.0,0.016
9,5.0,0.046
9,3.0,0.237
2,3.0,0.365
5,26.0,0.0
6,3.0,0.202
12,5.0,0.131
2,9.0,0.018
11,18.0,0.015
9,9.0,0.015
11,26.0,0.0
10,2.0,0.129
6,14.0,0.0
11,8.0,0.062
1,1.0,0.235
11,1.0,0.275
5,1.0,0.298
8,7.0,0.003
1,8.0,0.06
10,1.0,0.47
4,2.0,0.13
7,25.0,0.004
5,7.0,0.028
3,8.0,0.038
2,5.0,0.113
2,17.0,0.029
4,5.0,0.039
6,26.0,0.0
8,9.0,0.002
10,17.0,0.023
2,18.0,0.003
5,14.0,0.0
4,18.0,0.003
1,2.0,0.1
11,25.0,0.0
7,17.0,0.009
6,25.0,0.001
10,26.0,0.001
10,25.0,0.002
1,9.0,0.063
3,1.0,0.291
10,9.0,0.013
6,5.0,0.027
1,17.0,0.049
12,8.0,0.069
12,2.0,0.091
1,3.0,0.284
8,8.0,0.001
6,17.0,0.02
8,18.0,0.003
5,8.0,0.035
4,9.0,0.022
6,7.0,0.008
5,2.0,0.142
8,14.0,0.0
6,1.0,0.584
5,3.0,0.409
8,1.0,0.696
8,3.0,0.097
3,9.0,0.022
2,2.0,0.115
3,18.0,0.007
9,14.0,0.0
1,25.0,0.002
10,5.0,0.098
12,9.0,0.047
3,2.0,0.153
2,8.0,0.033
3,17.0,0.06
12,18.0,0.013
11,3.0,0.261
3,5.0,0.056
11,2.0,0.126
12,14.0,0.0
4,8.0,0.029
7,14.0,0.0
5,17.0,0.028
3,3.0,0.317
2,14.0,0.0
8,2.0,0.157
3,7.0,0.055
12,3.0,0.335
7,1.0,0.869
7,2.0,0.071
4,7.0,0.048
8,17.0,0.021
5,9.0,0.027
