m,coco,coco_pct
9,2.0,0.418
11,25.0,0.003
12,4.0,0.02
5,17.0,0.016
8,18.0,0.002
10,21.0,0.0
5,25.0,0.003
4,18.0,0.001
6,8.0,0.021
9,8.0,0.018
9,3.0,0.256
1,25.0,0.0
10,2.0,0.36
7,25.0,0.003
12,19.0,0.0
6,19.0,0.0
6,4.0,0.012
11,9.0,0.008
1,2.0,0.294
7,2.0,0.359
4,23.0,0.0
6,3.0,0.238
6,7.0,0.029
8,14.0,0.0
1,7.0,0.029
10,17.0,0.009
3,8.0,0.017
6,12.0,0.0
11,5.0,0.027
9,14.0,0.0
7,4.0,0.006
4,3.0,0.292
10,12.0,0.0
9,19.0,0.0
11,19.0,0.0
12,1.0,0.3
1,23.0,0.0
9,4.0,0.012
4,2.0,0.4
3,18.0,0.001
7,26.0,0.0
10,23.0,0.001
5,1.0,0.189
2,2.0,0.316
2,9.0,0.006
4,8.0,0.021
3,9.0,0.009
9,23.0,0.001
8,1.0,0.324
6,18.0,0.003
10,25.0,0.005
5,12.0,0.0
11,14.0,0.0
1,3.0,0.248
1,17.0,0.007
2,25.0,0.0
7,12.0,0.0
2,26.0,0.0
3,21.0,0.0
4,9.0,0.009
11,26.0,0.0
6,25.0,0.003
4,4.0,0.035
8,23.0,0.0
1,9.0,0.005
7,18.0,0.001
4,17.0,0.007
12,21.0,0.0
9,12.0,0.0
2,23.0,0.0
6,17.0,0.02
12,5.0,0.048
5,7.0,0.035
2,15.0,0.0
7,15.0,0.0
8,21.0,0.0
5,9.0,0.008
11,12.0,0.0
12,14.0,0.0
6,23.0,0.0
1,1.0,0.362
2,1.0,0.308
9,5.0,0.004
4,26.0,0.0
7,9.0,0.004
10,3.0,0.293
7,5.0,0.003
10,4.0,0.014
8,9.0,0.005
6,2.0,0.396
4,21.0,0.0
11,3.0,0.287
1,4.0,0.013
10,26.0,0.001
9,9.0,0.008
12,12.0,0.0
1,19.0,0.0
8,12.0,0.0
3,15.0,0.0
11,17.0,0.007
8,3.0,0.17
11,18.0,0.002
3,19.0,0.0
3,12.0,0.0
11,4.0,0.019
7,19.0,0.0
2,5.0,0.06
1,12.0,0.0
6,21.0,0.0
3,3.0,0.318
5,18.0,0.005
9,1.0,0.215
8,8.0,0.005
11,2.0,0.38
2,3.0,0.225
9,17.0,0.02
2,17.0,0.006
7,21.0,0.0
7,14.0,0.0
5,5.0,0.01
8,15.0,0.0
2,21.0,0.0
10,9.0,0.018
6,26.0,0.0
1,5.0,0.03
2,18.0,0.0
11,7.0,0.049
11,1.0,0.199
2,7.0,0.033
5,8.0,0.014
10,8.0,0.024
1,18.0,0.0
3,7.0,0.053
4,14.0,0.0
7,23.0,0.0
12,25.0,0.0
6,9.0,0.007
2,14.0,0.001
4,5.0,0.007
5,21.0,0.0
6,1.0,0.265
4,12.0,0.0
6,14.0,0.0
10,7.0,0.038
8,17.0,0.015
11,15.0,0.0
10,15.0,0.0
5,2.0,0.474
8,4.0,0.012
11,8.0,0.021
11,21.0,0.0
3,4.0,0.027
3,5.0,0.026
5,14.0,0.0
9,7.0,0.038
3,23.0,0.0
12,9.0,0.007
5,3.0,0.229
1,15.0,0.0
12,26.0,0.0
9,21.0,0.0
10,14.0,0.0
6,5.0,0.006
5,15.0,0.0
7,7.0,0.014
2,8.0,0.011
2,4.0,0.031
7,17.0,0.009
8,7.0,0.017
9,25.0,0.008
3,26.0,0.0
10,5.0,0.029
6,15.0,0.0
8,2.0,0.442
8,26.0,0.0
4,25.0,0.003
10,1.0,0.206
10,18.0,0.002
7,1.0,0.463
12,23.0,0.0
5,4.0,0.016
12,17.0,0.002
1,26.0,0.0
1,8.0,0.011
2,12.0,0.002
8,5.0,0.003
2,19.0,0.0
10,19.0,0.0
7,3.0,0.132
4,7.0,0.059
12,3.0,0.23
11,23.0,0.0
12,18.0,0.0
12,7.0,0.018
5,23.0,0.0
8,25.0,0.006
8,19.0,0.0
3,17.0,0.007
9,18.0,0.003
3,1.0,0.203
1,21.0,0.0
12,8.0,0.016
3,2.0,0.339
5,19.0,0.0
12,15.0,0.0
3,25.0,0.001
4,1.0,0.168
4,15.0,0.0
5,26.0,0.0
9,26.0,0.001
9,15.0,0.0
1,14.0,0.0
3,14.0,0.0
7,8.0,0.005
4,19.0,0.0
12,2.0,0.361
