m,m3,d,tmin_avg,tavg_avg,tmax_avg,prcp_avg,wspd_avg,rain_pct
1,1,1,7.8,11.3,14.9,0.0,15.5,0.0
1,1,2,7.7,10.5,14.4,0.0,13.7,0.2
1,1,3,8.2,10.9,14.6,0.1,15.9,0.4
1,1,4,7.5,11.1,15.0,0.0,16.9,0.2
1,1,5,7.7,11.6,15.2,0.0,19.6,0.0
1,1,6,9.7,11.5,14.2,0.2,21.1,0.4
1,1,7,8.3,10.5,13.6,2.0,14.7,0.6
1,1,8,7.7,10.9,14.2,4.0,14.6,0.6
1,1,9,8.1,10.8,12.7,3.7,16.0,1.0
1,1,10,7.4,10.1,11.4,6.0,13.6,0.8
1,2,11,7.5,10.1,11.7,1.3,25.7,1.0
1,2,12,7.4,9.5,11.5,1.1,22.1,1.0
1,2,13,6.5,9.0,11.1,0.2,18.3,0.6
1,2,14,6.7,9.6,12.9,0.2,17.8,0.4
1,2,15,7.3,9.8,12.9,1.2,17.7,0.6
1,2,16,6.3,9.8,13.6,0.0,14.9,0.2
1,2,17,7.1,11.4,14.7,0.5,16.3,0.8
1,2,18,8.5,11.8,15.6,0.3,17.5,0.6
1,2,19,8.7,10.9,13.4,0.2,13.2,0.4
1,2,20,6.8,9.8,14.0,1.0,13.2,0.8
1,3,21,7.0,9.6,12.0,0.6,14.9,0.6
1,3,22,6.3,9.0,12.1,1.3,14.5,0.8
1,3,23,7.3,11.0,13.2,1.1,19.6,0.4
1,3,24,6.8,9.9,13.4,0.0,16.8,0.2
1,3,25,6.2,10.1,13.4,0.1,17.7,0.4
1,3,26,6.1,9.5,13.2,1.7,21.8,0.6
1,3,27,6.3,9.6,13.0,1.0,18.0,0.6
1,3,28,7.1,10.3,14.8,0.5,20.4,0.6
1,3,29,8.3,10.9,14.1,1.0,17.2,0.8
1,3,30,7.3,9.8,13.8,0.2,13.6,0.4
1,3,31,5.4,9.9,13.9,0.4,13.3,0.6
2,1,1,7.9,10.7,14.2,0.1,14.5,0.4
2,1,2,9.1,11.8,15.2,0.1,18.4,0.4
2,1,3,9.0,12.0,15.8,0.1,13.7,0.4
2,1,4,8.0,11.6,15.2,1.3,17.2,0.4
2,1,5,7.1,10.5,13.5,0.0,23.7,0.0
2,1,6,7.4,10.2,13.1,0.0,19.0,0.2
2,1,7,7.2,10.5,14.9,1.3,17.2,0.8
2,1,8,7.7,10.0,14.6,0.0,22.5,0.2
2,1,9,7.2,10.5,15.3,0.0,15.3,0.2
2,1,10,9.2,12.0,15.5,0.3,17.1,0.4
2,2,11,7.4,11.5,15.4,0.1,14.3,0.4
2,2,12,7.5,10.7,13.0,0.0,18.2,0.0
2,2,13,6.1,9.7,12.2,2.1,19.8,0.6
2,2,14,8.5,11.1,14.4,0.0,25.4,0.2
2,2,15,7.3,11.1,13.9,1.3,18.4,0.6
2,2,16,6.3,10.0,14.3,1.4,13.4,0.4
2,2,17,6.4,9.8,13.9,0.2,10.7,0.4
2,2,18,7.3,10.4,14.6,0.0,13.0,0.0
2,2,19,7.7,11.1,15.3,0.1,10.6,0.4
2,2,20,7.9,10.9,14.5,0.1,14.1,0.4
2,3,21,7.0,10.4,14.1,0.0,11.8,0.0
2,3,22,7.1,10.8,14.6,0.0,13.5,0.2
2,3,23,7.9,11.3,15.1,0.0,22.8,0.2
2,3,24,8.3,12.0,15.3,1.4,13.9,0.4
2,3,25,7.6,11.6,14.9,0.0,15.6,0.2
2,3,26,8.3,12.5,16.5,0.6,17.1,0.8
2,3,27,7.7,10.8,14.3,2.1,19.0,0.6
2,3,28,8.8,12.0,14.5,0.2,16.6,0.6
2,3,29,7.7,12.0,15.1,16.9,24.4,1.0
3,1,1,8.3,11.7,15.4,3.2,16.5,0.8
3,1,2,8.8,12.2,15.1,0.6,14.8,0.8
3,1,3,7.5,11.4,14.7,0.0,14.9,0.2
3,1,4,7.8,10.6,14.9,5.4,13.8,0.4
3,1,5,7.7,11.0,14.9,1.8,13.5,0.4
3,1,6,8.4,12.3,16.0,2.2,14.6,0.8
3,1,7,8.5,11.3,15.0,0.8,14.5,0.4
3,1,8,9.7,12.9,16.8,3.2,17.2,0.6
3,1,9,10.0,12.8,16.2,1.4,15.5,0.6
3,1,10,10.7,13.2,16.5,2.4,26.4,0.8
3,2,11,11.1,13.3,16.8,1.6,18.1,0.6
3,2,12,9.0,12.0,14.4,1.6,18.5,0.75
3,2,13,9.1,12.0,15.6,0.1,13.6,0.5
3,2,14,9.9,12.2,16.9,0.0,15.5,0.25
3,2,15,8.3,11.9,15.4,2.3,20.1,0.5
3,2,16,10.0,12.9,15.2,0.4,17.0,0.5
3,2,17,9.4,12.9,16.2,0.8,18.8,0.75
3,2,18,8.8,13.0,17.0,0.8,11.9,0.5
3,2,19,9.1,12.2,14.9,1.3,16.1,0.75
3,2,20,8.1,11.1,14.3,0.2,13.7,0.5
3,3,21,7.5,11.5,15.3,5.0,17.0,0.75
3,3,22,8.2,11.6,13.5,0.1,22.5,0.5
3,3,23,8.3,12.1,14.8,0.0,26.3,0.25
3,3,24,8.5,11.6,14.8,0.0,15.4,0.25
3,3,25,8.3,12.1,15.0,0.1,13.8,0.5
3,3,26,9.8,12.6,15.4,0.0,18.9,0.25
3,3,27,9.8,13.3,16.2,0.6,16.4,0.5
3,3,28,9.2,13.1,15.5,0.7,18.0,0.5
3,3,29,10.8,13.5,17.5,0.0,16.5,0.25
3,3,30,11.3,14.4,17.6,0.0,17.4,0.25
3,3,31,12.1,15.5,19.3,0.0,21.0,0.25
4,1,1,12.3,15.4,18.7,0.2,18.0,0.5
4,1,2,10.6,13.9,17.7,0.0,14.1,0.25
4,1,3,9.6,13.3,17.4,0.8,14.1,0.5
