m,m3,coco,coco_pct
9,2,3.0,0.206
7,2,25.0,0.006
6,3,25.0,0.001
11,3,14.0,0.0
2,1,17.0,0.004
11,2,8.0,0.067
10,1,25.0,0.03
1,2,2.0,0.183
7,2,12.0,0.0
11,3,17.0,0.005
12,1,18.0,0.003
4,1,17.0,0.01
3,2,27.0,0.002
5,1,17.0,0.001
5,3,18.0,0.001
4,3,2.0,0.241
11,2,5.0,0.013
7,3,18.0,0.002
10,1,12.0,0.0
12,2,14.0,0.0
3,2,2.0,0.258
8,1,25.0,0.014
1,3,12.0,0.0
3,1,26.0,0.0
5,2,3.0,0.296
4,2,14.0,0.0
7,1,3.0,0.133
2,1,26.0,0.0
8,2,12.0,0.0
9,1,14.0,0.0
11,3,18.0,0.0
6,3,4.0,0.0
7,3,12.0,0.0
6,2,4.0,0.0
8,1,7.0,0.01
5,3,2.0,0.392
7,1,14.0,0.0
1,2,17.0,0.021
3,2,1.0,0.333
1,3,27.0,0.0
10,1,18.0,0.01
1,2,5.0,0.011
11,2,2.0,0.17
7,2,9.0,0.001
1,2,9.0,0.027
1,1,25.0,0.008
8,3,27.0,0.001
11,1,27.0,0.002
7,1,12.0,0.0
6,3,17.0,0.019
6,2,27.0,0.0
2,1,12.0,0.0
5,1,5.0,0.012
3,2,18.0,0.0
3,3,14.0,0.0
3,1,2.0,0.233
7,2,14.0,0.0
5,2,18.0,0.003
3,3,3.0,0.216
5,2,27.0,0.001
6,3,18.0,0.003
9,3,8.0,0.045
1,3,3.0,0.313
5,1,7.0,0.079
10,3,3.0,0.227
10,2,5.0,0.008
7,1,2.0,0.266
4,1,9.0,0.021
12,3,5.0,0.028
4,3,8.0,0.05
5,1,4.0,0.043
2,1,25.0,0.004
1,1,7.0,0.095
3,3,27.0,0.002
6,1,8.0,0.02
6,1,5.0,0.012
8,1,17.0,0.005
4,3,18.0,0.002
1,3,14.0,0.0
10,3,12.0,0.0
2,2,18.0,0.001
12,3,25.0,0.016
4,2,18.0,0.001
10,3,17.0,0.036
2,1,9.0,0.034
10,1,2.0,0.221
3,1,18.0,0.003
1,1,8.0,0.084
3,1,9.0,0.04
9,3,14.0,0.0
2,1,3.0,0.278
8,2,17.0,0.01
5,1,27.0,0.0
9,2,12.0,0.0
8,3,14.0,0.0
1,1,12.0,0.0
10,2,1.0,0.293
5,1,8.0,0.037
8,3,3.0,0.153
2,1,1.0,0.282
9,1,18.0,0.026
5,2,5.0,0.001
1,3,17.0,0.002
5,2,26.0,0.0
2,2,1.0,0.352
3,3,1.0,0.471
2,3,2.0,0.164
7,3,7.0,0.007
6,2,3.0,0.22
7,1,17.0,0.005
4,1,5.0,0.006
12,3,7.0,0.08
12,1,5.0,0.012
1,2,8.0,0.033
12,2,9.0,0.031
2,3,5.0,0.005
7,1,8.0,0.003
1,3,25.0,0.004
6,3,5.0,0.003
6,3,27.0,0.0
5,2,4.0,0.04
8,3,26.0,0.0
12,2,25.0,0.002
10,2,3.0,0.289
11,1,3.0,0.327
5,1,2.0,0.316
6,1,3.0,0.257
7,2,4.0,0.003
3,1,8.0,0.045
6,3,26.0,0.0
12,1,7.0,0.092
5,3,25.0,0.004
8,2,4.0,0.0
1,2,7.0,0.054
6,2,18.0,0.004
10,1,17.0,0.014
7,3,25.0,0.007
5,2,7.0,0.093
9,3,1.0,0.341
7,2,27.0,0.001
6,3,3.0,0.179
11,2,1.0,0.241
8,1,8.0,0.002
12,1,9.0,0.082
7,3,17.0,0.004
11,1,7.0,0.089
2,3,7.0,0.054
4,3,25.0,0.012
10,2,4.0,0.004
11,3,2.0,0.195
7,1,5.0,0.005
1,3,9.0,0.025
9,2,2.0,0.269
4,3,4.0,0.043
4,3,17.0,0.009
2,1,2.0,0.138
2,2,5.0,0.029
10,1,5.0,0.011
9,3,12.0,0.0
7,2,7.0,0.012
12,2,17.0,0.011
5,3,27.0,0.0
4,1,18.0,0.002
11,2,25.0,0.008
11,3,25.0,0.004
5,1,14.0,0.0
10,3,1.0,0.269
3,1,3.0,0.256
2,1,8.0,0.048
4,2,27.0,0.002
11,2,14.0,0.0
2,2,7.0,0.059
9,3,25.0,0.027
12,1,12.0,0.0
7,2,1.0,0.494
9,3,5.0,0.001
3,3,9.0,0.017
1,2,4.0,0.03
10,3,8.0,0.068
7,2,8.0,0.002
4,2,7.0,0.037
6,2,1.0,0.375
1,3,18.0,0.001
1,1,27.0,0.0
2,2,12.0,0.0
7,1,27.0,0.001
12,2,3.0,0.263
10,2,17.0,0.008
1,2,26.0,0.0
7,2,3.0,0.093
4,1,4.0,0.008
8,1,4.0,0.001
8,3,4.0,0.003
11,3,27.0,0.002
2,3,9.0,0.035
7,3,1.0,0.552
5,1,1.0,0.184
4,3,3.0,0.306
7,2,5.0,0.022
11,1,4.0,0.005
8,3,12.0,0.0
3,2,25.0,0.002
2,3,26.0,0.0
12,1,27.0,0.0
12,3,17.0,0.01
5,2,17.0,0.01
2,3,8.0,0.035
2,2,26.0,0.0
10,3,9.0,0.077
5,2,2.0,0.222
5,1,9.0,0.028
4,2,9.0,0.023
10,1,9.0,0.032
3,2,26.0,0.0
2,3,12.0,0.001
6,2,5.0,0.003
3,3,12.0,0.0
5,1,18.0,0.002
12,1,14.0,0.0
10,3,18.0,0.01
11,2,9.0,0.041
8,1,1.0,0.506
9,1,4.0,0.0
6,1,12.0,0.0
12,2,1.0,0.331
7,1,4.0,0.0
10,2,8.0,0.033
6,2,12.0,0.0
1,3,4.0,0.063
1,2,3.0,0.266
2,3,17.0,0.01
12,2,2.0,0.108
9,1,9.0,0.017
11,2,17.0,0.018
7,2,2.0,0.364
11,2,27.0,0.0
11,3,12.0,0.0
3,3,4.0,0.017
6,2,25.0,0.006
6,1,27.0,0.001
11,1,18.0,0.013
3,1,4.0,0.034
10,3,25.0,0.015
12,1,1.0,0.212
5,2,9.0,0.018
8,2,1.0,0.536
3,2,8.0,0.025
4,2,26.0,0.0
3,1,25.0,0.0
12,1,8.0,0.066
1,1,3.0,0.297
8,2,5.0,0.001
7,1,9.0,0.002
3,3,7.0,0.051
8,3,17.0,0.01
8,1,18.0,0.012
12,2,4.0,0.052
1,1,26.0,0.0
7,1,25.0,0.003
12,2,26.0,0.0
4,1,3.0,0.249
7,3,8.0,0.003
3,2,4.0,0.04
8,3,18.0,0.019
9,2,5.0,0.006
2,1,5.0,0.023
4,3,5.0,0.003
8,1,12.0,0.0
7,3,4.0,0.0
9,1,1.0,0.433
1,3,5.0,0.036
3,1,17.0,0.028
3,1,14.0,0.001
11,1,12.0,0.0
11,2,3.0,0.335
10,1,1.0,0.325
8,3,8.0,0.008
6,2,7.0,0.021
10,2,25.0,0.008
11,2,12.0,0.0
12,2,7.0,0.125
10,1,4.0,0.002
9,1,17.0,0.018
7,3,14.0,0.0
2,2,14.0,0.0
10,2,2.0,0.227
11,3,3.0,0.277
7,3,3.0,0.12
6,1,18.0,0.006
4,2,3.0,0.236
7,1,7.0,0.004
6,2,14.0,0.0
7,1,18.0,0.005
5,3,3.0,0.215
9,2,7.0,0.021
10,3,7.0,0.093
8,2,27.0,0.004
11,3,1.0,0.28
12,1,17.0,0.017
3,1,7.0,0.071
12,3,14.0,0.0
5,3,5.0,0.005
1,1,4.0,0.049
10,2,18.0,0.004
6,3,9.0,0.01
9,1,26.0,0.0
11,3,7.0,0.104
10,2,26.0,0.0
4,1,12.0,0.0
12,3,9.0,0.042
4,2,12.0,0.0
5,3,12.0,0.0
6,1,26.0,0.0
8,1,5.0,0.008
8,3,5.0,0.0
12,2,8.0,0.055
4,1,7.0,0.058
4,3,7.0,0.094
1,2,14.0,0.0
10,1,3.0,0.229
11,3,4.0,0.017
12,3,3.0,0.291
3,1,12.0,0.0
2,1,27.0,0.0
8,2,7.0,0.009
1,1,18.0,0.002
5,1,26.0,0.0
11,2,7.0,0.092
9,2,8.0,0.029
3,1,27.0,0.001
4,3,14.0,0.0
9,3,26.0,0.0
4,2,5.0,0.005
1,2,12.0,0.0
6,3,14.0,0.0
10,3,27.0,0.01
1,1,9.0,0.028
2,3,4.0,0.018
4,2,25.0,0.003
12,3,1.0,0.241
6,2,2.0,0.343
1,3,26.0,0.0
2,3,25.0,0.0
11,2,26.0,0.0
9,2,25.0,0.02
6,1,1.0,0.266
10,3,2.0,0.18
2,1,18.0,0.002
6,1,9.0,0.012
12,3,8.0,0.059
1,2,25.0,0.001
3,2,7.0,0.05
5,3,26.0,0.0
4,1,2.0,0.245
5,3,1.0,0.251
12,1,3.0,0.294
4,2,17.0,0.01
9,2,9.0,0.025
12,1,2.0,0.157
10,2,14.0,0.0
6,1,2.0,0.355
12,2,5.0,0.021
5,2,25.0,0.008
2,1,14.0,0.0
4,2,1.0,0.37
9,1,2.0,0.298
10,2,27.0,0.0
11,1,1.0,0.149
1,2,1.0,0.374
6,2,9.0,0.002
9,3,3.0,0.181
9,2,14.0,0.0
11,1,17.0,0.029
8,2,9.0,0.007
5,3,8.0,0.023
8,2,3.0,0.141
10,2,12.0,0.0
4,2,4.0,0.01
6,3,8.0,0.016
1,3,2.0,0.178
8,2,8.0,0.012
3,3,17.0,0.009
11,2,18.0,0.004
10,2,7.0,0.085
1,2,27.0,0.0
12,3,26.0,0.0
12,2,12.0,0.0
8,1,9.0,0.006
3,3,2.0,0.176
12,1,4.0,0.044
9,1,3.0,0.162
11,1,5.0,0.013
7,3,26.0,0.0
6,3,1.0,0.504
10,1,8.0,0.041
4,1,14.0,0.0
4,1,8.0,0.016
9,3,2.0,0.281
11,1,26.0,0.0
9,2,4.0,0.004
6,3,7.0,0.014
8,1,27.0,0.0
8,1,3.0,0.138
10,1,26.0,0.0
3,2,5.0,0.014
2,1,4.0,0.073
2,1,7.0,0.114
3,2,14.0,0.0
2,3,18.0,0.004
4,1,1.0,0.378
8,2,14.0,0.0
5,1,3.0,0.295
4,3,9.0,0.015
3,2,17.0,0.001
2,3,14.0,0.0
2,2,27.0,0.001
8,1,26.0,0.0
1,2,18.0,0.001
3,3,18.0,0.002
4,3,1.0,0.227
5,2,12.0,0.0
6,3,2.0,0.252
12,2,27.0,0.0
1,1,5.0,0.008
2,2,4.0,0.071
9,1,25.0,0.013
11,3,8.0,0.058
2,2,8.0,0.023
10,3,4.0,0.013
8,2,18.0,0.003
12,1,26.0,0.0
3,3,25.0,0.0
10,3,26.0,0.001
6,1,14.0,0.0
2,2,17.0,0.002
3,2,3.0,0.265
6,3,12.0,0.0
4,2,8.0,0.033
9,2,17.0,0.015
4,1,26.0,0.0
6,1,7.0,0.043
9,2,18.0,0.008
7,1,1.0,0.573
10,3,5.0,0.003
6,2,17.0,0.02
9,3,9.0,0.03
6,1,4.0,0.002
5,3,14.0,0.0
2,2,9.0,0.012
3,3,8.0,0.033
12,3,18.0,0.004
9,1,5.0,0.0
5,2,14.0,0.0
3,3,26.0,0.0
1,1,14.0,0.0
4,3,27.0,0.0
9,2,27.0,0.0
3,1,5.0,0.005
3,2,9.0,0.012
7,2,26.0,0.0
5,1,12.0,0.0
1,1,17.0,0.027
10,1,27.0,0.002
12,1,25.0,0.021
10,1,14.0,0.0
6,2,26.0,0.0
4,3,26.0,0.0
10,2,9.0,0.044
7,3,2.0,0.296
4,1,25.0,0.006
3,3,5.0,0.005
5,1,25.0,0.003
8,3,2.0,0.307
10,1,7.0,0.084
1,3,1.0,0.248
9,1,12.0,0.0
5,3,17.0,0.015
12,3,12.0,0.0
6,2,8.0,0.005
11,1,2.0,0.212
8,1,14.0,0.0
7,3,27.0,0.001
8,3,9.0,0.009
5,3,4.0,0.022
9,2,1.0,0.397
8,2,2.0,0.271
11,1,9.0,0.058
5,2,8.0,0.06
12,3,27.0,0.0
2,3,3.0,0.309
8,3,7.0,0.018
1,1,1.0,0.247
10,3,14.0,0.0
9,3,18.0,0.01
11,3,9.0,0.055
4,2,2.0,0.27
4,1,27.0,0.001
2,2,2.0,0.215
9,3,27.0,0.0
2,3,27.0,0.0
9,3,4.0,0.001
8,1,2.0,0.298
9,3,17.0,0.035
7,2,17.0,0.003
8,2,25.0,0.007
7,1,26.0,0.0
7,3,9.0,0.004
5,3,7.0,0.058
5,2,1.0,0.247
4,3,12.0,0.0
2,2,25.0,0.004
12,3,4.0,0.059
9,1,8.0,0.013
8,2,26.0,0.0
12,3,2.0,0.171
1,1,2.0,0.156
11,1,8.0,0.078
6,1,25.0,0.012
11,1,25.0,0.026
9,3,7.0,0.049
6,1,17.0,0.013
11,3,5.0,0.004
3,1,1.0,0.284
3,2,12.0,0.0
9,2,26.0,0.0
8,3,1.0,0.454
7,2,18.0,0.001
11,2,4.0,0.012
11,1,14.0,0.0
5,3,9.0,0.014
1,3,8.0,0.041
1,3,7.0,0.09
9,1,7.0,0.016
12,2,18.0,0.004
9,1,27.0,0.004
7,3,5.0,0.004
11,3,26.0,0.0
2,3,1.0,0.366
8,3,25.0,0.018
2,2,3.0,0.231
