m,coco,coco_pct
8,25.0,0.013
9,18.0,0.014
7,17.0,0.004
7,18.0,0.003
3,3.0,0.245
1,3.0,0.293
7,3.0,0.116
7,7.0,0.007
10,27.0,0.004
5,3.0,0.267
2,1.0,0.332
11,5.0,0.01
4,8.0,0.033
2,7.0,0.076
4,14.0,0.0
8,14.0,0.0
6,9.0,0.008
6,5.0,0.006
4,25.0,0.007
9,7.0,0.029
8,3.0,0.145
6,1.0,0.382
8,18.0,0.012
2,27.0,0.0
3,4.0,0.03
12,3.0,0.283
11,14.0,0.0
9,1.0,0.39
6,25.0,0.006
3,5.0,0.008
2,4.0,0.055
5,18.0,0.002
2,17.0,0.005
10,17.0,0.02
11,26.0,0.0
3,17.0,0.013
9,9.0,0.024
8,8.0,0.007
5,5.0,0.006
3,7.0,0.057
1,25.0,0.004
10,14.0,0.0
9,3.0,0.183
11,18.0,0.005
7,27.0,0.001
9,5.0,0.002
7,25.0,0.005
8,9.0,0.007
12,26.0,0.0
4,3.0,0.264
4,5.0,0.005
10,25.0,0.018
6,7.0,0.026
9,14.0,0.0
3,14.0,0.0
8,2.0,0.293
10,5.0,0.007
11,7.0,0.095
9,2.0,0.283
11,25.0,0.013
3,8.0,0.034
10,2.0,0.209
6,18.0,0.005
8,12.0,0.0
12,17.0,0.012
1,12.0,0.0
1,26.0,0.0
7,4.0,0.001
4,7.0,0.063
1,18.0,0.001
10,1.0,0.295
9,17.0,0.023
6,4.0,0.001
5,1.0,0.228
6,3.0,0.219
12,2.0,0.146
12,8.0,0.06
10,26.0,0.0
3,9.0,0.023
11,2.0,0.192
5,14.0,0.0
10,3.0,0.248
12,7.0,0.098
4,18.0,0.002
5,12.0,0.0
2,3.0,0.271
9,25.0,0.02
2,14.0,0.0
2,25.0,0.003
12,12.0,0.0
3,12.0,0.0
11,12.0,0.0
6,27.0,0.0
12,14.0,0.0
1,1.0,0.288
7,1.0,0.54
1,17.0,0.016
8,4.0,0.001
1,5.0,0.019
10,8.0,0.048
4,27.0,0.001
2,18.0,0.002
2,8.0,0.035
3,18.0,0.002
5,26.0,0.0
8,27.0,0.001
3,26.0,0.0
1,4.0,0.048
7,2.0,0.308
3,27.0,0.002
4,12.0,0.0
2,26.0,0.0
8,1.0,0.497
11,9.0,0.051
11,27.0,0.001
5,25.0,0.005
12,1.0,0.26
6,26.0,0.0
2,9.0,0.027
3,1.0,0.366
6,2.0,0.317
4,9.0,0.02
12,18.0,0.003
5,17.0,0.009
5,27.0,0.0
6,12.0,0.0
11,8.0,0.068
1,9.0,0.027
5,2.0,0.313
7,8.0,0.003
6,8.0,0.013
7,9.0,0.003
12,25.0,0.013
4,26.0,0.0
1,2.0,0.172
5,4.0,0.035
9,4.0,0.002
6,17.0,0.018
4,4.0,0.02
11,1.0,0.223
10,9.0,0.052
11,4.0,0.011
5,7.0,0.076
2,2.0,0.173
11,3.0,0.313
4,2.0,0.252
12,27.0,0.0
10,18.0,0.008
7,26.0,0.0
3,25.0,0.001
6,14.0,0.0
8,26.0,0.0
8,17.0,0.008
3,2.0,0.221
8,7.0,0.012
1,14.0,0.0
12,5.0,0.021
1,7.0,0.08
2,12.0,0.0
11,17.0,0.017
10,7.0,0.087
7,12.0,0.0
12,4.0,0.052
7,5.0,0.01
10,4.0,0.007
5,8.0,0.04
1,27.0,0.0
9,26.0,0.0
2,5.0,0.02
4,17.0,0.01
8,5.0,0.003
10,12.0,0.0
4,1.0,0.325
9,8.0,0.029
12,9.0,0.052
5,9.0,0.02
9,27.0,0.001
9,12.0,0.0
7,14.0,0.0
1,8.0,0.052
