m,m3,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,1,0,2.2,8.5,5.3,90.0,16.2,0.26
1,1,1,2.1,8.6,5.2,91.0,16.2,0.24
1,1,2,2.3,8.6,5.5,91.5,16.2,0.29
1,1,3,2.0,9.0,5.4,91.8,16.2,0.2
1,1,4,1.6,8.7,5.5,91.5,16.2,0.22
1,1,5,1.7,8.6,5.5,91.5,16.2,0.2
1,1,6,1.9,8.1,5.3,91.3,17.1,0.19
1,1,7,1.8,7.8,5.2,90.5,17.1,0.26
1,1,8,1.0,7.2,4.6,89.5,17.0,0.23
1,1,9,1.6,7.7,5.3,90.5,17.1,0.35
1,1,10,2.5,8.3,5.5,90.0,17.1,0.3
1,1,11,3.0,8.9,5.8,89.3,18.0,0.26
1,1,12,3.6,9.4,6.3,86.3,21.6,0.35
1,1,13,3.7,9.0,6.6,84.3,21.6,0.34
1,1,14,4.1,9.1,6.4,84.8,19.8,0.23
1,1,15,3.5,8.8,6.0,84.8,17.1,0.22
1,1,16,2.9,8.3,5.4,85.5,16.2,0.19
1,1,17,2.6,8.1,5.1,87.3,16.2,0.26
1,1,18,2.3,8.1,4.8,89.0,16.2,0.21
1,1,19,2.2,8.1,4.8,89.3,16.2,0.26
1,1,20,2.2,8.4,5.2,89.3,16.2,0.23
1,1,21,1.5,8.1,4.8,89.8,14.4,0.22
1,1,22,1.8,8.4,5.1,89.5,15.3,0.24
1,1,23,1.9,8.4,5.1,89.8,15.3,0.32
1,2,0,0.3,6.0,3.1,92.3,14.1,0.15
1,2,1,-0.4,5.7,2.7,93.5,14.1,0.16
1,2,2,-0.5,5.0,2.1,92.5,14.0,0.2
1,2,3,0.6,4.8,2.7,93.0,14.2,0.24
1,2,4,0.8,4.8,2.7,93.8,13.1,0.2
1,2,5,0.6,5.1,2.7,93.3,14.7,0.17
1,2,6,0.7,5.4,2.8,93.3,13.5,0.2
1,2,7,0.7,5.4,2.8,91.8,14.4,0.16
1,2,8,-0.4,5.3,2.3,90.8,15.3,0.16
1,2,9,0.4,5.9,3.1,91.8,14.4,0.13
1,2,10,0.8,6.5,3.9,90.3,16.2,0.17
1,2,11,1.6,7.1,4.6,87.8,17.4,0.16
1,2,12,2.2,7.9,5.1,85.5,17.1,0.18
1,2,13,2.4,8.1,5.3,83.8,18.2,0.16
1,2,14,2.4,8.3,5.4,82.3,18.0,0.26
1,2,15,2.2,7.8,5.1,84.5,17.1,0.22
1,2,16,0.9,7.2,4.1,87.0,16.2,0.17
1,2,17,0.4,6.6,3.5,89.0,16.2,0.19
1,2,18,0.6,6.7,3.6,89.3,15.5,0.15
1,2,19,0.0,6.3,3.2,90.0,17.1,0.22
1,2,20,-0.1,6.1,3.0,90.3,14.4,0.17
1,2,21,0.1,6.0,3.1,92.3,12.6,0.22
1,2,22,-0.2,5.8,3.0,91.3,14.4,0.14
1,2,23,-0.2,5.9,3.1,92.3,12.6,0.13
1,3,0,1.0,5.7,3.6,90.5,14.4,0.21
1,3,1,1.2,5.7,3.5,91.5,13.9,0.29
1,3,2,1.1,5.3,3.4,91.0,15.3,0.29
1,3,3,0.7,5.9,3.4,91.5,14.4,0.27
1,3,4,0.6,5.6,3.3,91.5,15.5,0.26
1,3,5,0.7,6.0,3.5,90.5,16.0,0.29
1,3,6,0.7,6.5,3.9,90.0,16.2,0.21
1,3,7,0.5,6.1,3.3,91.0,16.2,0.26
1,3,8,0.4,5.5,3.0,91.0,17.1,0.19
1,3,9,1.2,6.2,3.4,90.0,18.0,0.18
1,3,10,1.7,6.6,4.1,88.5,19.8,0.18
1,3,11,2.0,7.2,4.8,87.5,18.6,0.14
1,3,12,2.0,7.1,5.1,85.5,20.7,0.16
1,3,13,2.0,8.2,5.4,82.5,19.8,0.15
1,3,14,2.5,8.2,5.5,83.0,19.8,0.16
1,3,15,2.2,8.1,5.3,84.5,18.2,0.16
1,3,16,1.7,7.5,4.8,86.0,16.2,0.1
1,3,17,1.7,7.0,4.4,89.0,16.2,0.14
1,3,18,2.0,7.1,4.0,88.5,15.9,0.15
1,3,19,1.2,6.7,3.8,89.0,16.0,0.17
1,3,20,1.2,6.7,3.9,89.5,15.9,0.14
1,3,21,1.1,6.5,3.9,89.5,14.8,0.21
1,3,22,1.0,6.5,3.8,89.5,16.2,0.2
1,3,23,1.0,6.2,3.9,90.0,16.2,0.2
2,1,0,-0.7,7.8,4.1,90.8,17.1,0.17
2,1,1,0.0,7.9,4.5,91.8,17.3,0.2
2,1,2,0.0,7.9,4.4,91.5,16.2,0.18
2,1,3,-0.3,7.9,4.4,90.3,16.5,0.19
2,1,4,-0.4,7.8,4.3,90.3,17.5,0.23
2,1,5,-0.6,7.8,4.5,91.0,18.0,0.19
2,1,6,-0.5,7.7,4.2,91.3,17.3,0.25
2,1,7,-0.5,7.4,3.9,90.8,18.0,0.26
2,1,8,0.1,7.3,3.9,91.3,18.8,0.26
2,1,9,0.7,7.6,4.6,89.3,19.8,0.28
