m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,1.0,6.5,3.7,90.5,14.4,0.21
1,1,1.1,6.7,3.6,91.0,16.2,0.23
1,2,1.1,6.1,3.9,92.0,16.2,0.26
1,3,1.0,6.5,3.7,92.0,14.4,0.24
1,4,1.0,6.1,3.7,92.0,15.0,0.23
1,5,0.7,6.2,3.5,92.5,16.2,0.22
1,6,0.7,6.5,3.7,91.0,16.2,0.2
1,7,0.7,6.7,3.3,91.5,16.2,0.23
1,8,0.4,6.5,3.4,90.5,16.9,0.19
1,9,1.2,6.7,3.5,91.0,17.7,0.22
1,10,1.7,6.8,4.3,90.0,16.2,0.22
1,11,2.2,7.5,4.8,88.0,18.0,0.18
1,12,3.1,7.7,5.6,85.5,19.8,0.22
1,13,3.3,8.2,5.8,83.5,19.8,0.22
1,14,3.5,8.6,6.0,83.0,19.8,0.21
1,15,3.0,8.1,5.6,84.5,18.0,0.19
1,16,2.0,7.5,4.8,86.5,16.2,0.15
1,17,1.7,7.2,4.3,88.5,16.2,0.19
1,18,1.1,7.1,4.2,89.0,16.2,0.17
1,19,1.0,7.0,4.0,89.5,16.2,0.21
1,20,1.2,6.7,3.9,89.5,16.2,0.18
1,21,1.1,6.5,3.8,90.5,14.4,0.21
1,22,1.0,6.5,3.8,89.5,14.4,0.19
1,23,1.0,6.6,3.8,90.5,15.9,0.21
2,0,1.7,8.0,4.5,89.0,16.2,0.19
2,1,1.4,8.2,4.8,89.0,16.2,0.17
2,2,1.0,7.6,4.8,89.0,16.2,0.18
2,3,0.8,7.7,4.6,89.5,16.2,0.16
2,4,1.0,7.7,4.6,89.5,16.2,0.18
2,5,1.2,8.0,4.7,89.0,17.3,0.15
2,6,1.2,8.0,4.5,89.0,16.2,0.22
2,7,1.2,8.1,4.3,90.0,17.8,0.19
2,8,1.3,7.7,4.7,87.0,17.8,0.19
2,9,3.0,8.5,5.5,86.0,19.8,0.22
2,10,4.2,9.0,6.4,81.0,19.8,0.22
2,11,4.8,9.5,7.2,79.0,21.6,0.22
2,12,5.4,9.9,7.6,77.0,21.4,0.24
2,13,5.9,10.1,8.1,75.5,20.4,0.26
2,14,6.0,10.2,8.4,75.0,20.2,0.26
2,15,6.2,9.8,8.6,73.0,19.8,0.26
2,16,5.4,9.6,7.6,77.5,19.6,0.24
2,17,4.5,9.2,6.6,80.5,18.0,0.26
2,18,3.5,8.7,5.7,83.0,16.2,0.33
2,19,2.7,8.2,5.9,84.0,16.9,0.25
2,20,2.5,8.2,5.1,87.0,16.4,0.23
2,21,2.1,8.1,5.1,88.5,16.9,0.25
2,22,2.2,7.7,4.7,88.5,16.0,0.2
2,23,2.0,7.7,4.9,87.5,16.2,0.2
3,0,1.6,7.7,5.0,86.0,12.6,0.16
3,1,1.7,7.7,4.9,87.0,12.6,0.14
3,2,1.5,7.7,4.9,88.0,12.6,0.2
3,3,1.5,7.5,4.6,90.0,12.6,0.2
3,4,1.0,7.1,4.2,89.5,12.6,0.2
3,5,1.5,7.1,4.1,90.5,12.6,0.19
3,6,1.2,7.0,4.1,91.0,12.6,0.19
3,7,2.5,7.5,4.9,89.0,12.6,0.16
3,8,4.5,8.3,6.6,84.5,14.1,0.17
3,9,5.5,9.5,7.9,79.0,16.2,0.19
3,10,6.2,10.6,8.5,74.5,17.7,0.19
3,11,7.0,11.7,9.3,72.0,18.0,0.19
3,12,7.5,12.4,9.9,67.5,18.0,0.2
3,13,8.0,12.7,10.4,66.5,19.8,0.21
3,14,8.1,12.7,10.2,67.0,19.8,0.21
3,15,7.8,12.7,10.1,66.0,19.1,0.22
3,16,7.2,12.5,10.0,68.0,18.0,0.22
3,17,6.6,11.7,9.2,71.5,18.0,0.19
3,18,5.7,10.7,8.6,76.0,14.4,0.21
3,19,4.2,9.7,7.4,78.5,13.3,0.15
3,20,4.5,9.5,6.8,81.5,12.6,0.15
3,21,3.7,8.7,6.4,82.5,12.6,0.15
3,22,3.1,8.1,5.9,84.5,12.6,0.12
3,23,2.5,7.7,5.4,86.5,12.6,0.16
4,0,3.3,10.1,7.0,85.5,10.8,0.12
4,1,3.0,9.6,6.6,87.0,10.8,0.13
4,2,3.1,9.5,6.2,86.8,10.8,0.14
4,3,2.7,9.0,5.7,88.0,10.8,0.15
4,4,2.4,8.9,5.4,88.8,10.8,0.16
4,5,1.9,8.6,5.5,88.3,10.8,0.1
4,6,3.9,9.6,6.5,87.3,10.8,0.14
4,7,5.9,10.9,8.6,82.5,13.5,0.11
4,8,7.1,12.6,10.1,74.8,15.0,0.12
4,9,8.4,13.0,11.0,71.8,14.4,0.17
4,10,9.3,14.3,12.1,68.5,16.2,0.21
4,11,9.6,15.1,12.9,63.3,18.0,0.2
4,12,10.0,15.8,13.3,61.5,18.0,0.18
4,13,10.1,16.6,13.8,61.5,18.0,0.19
4,14,10.1,17.4,14.1,59.5,16.2,0.21
4,15,10.3,17.3,14.1,60.8,18.0,0.16
4,16,10.4,16.7,13.7,61.3,18.0,0.16
4,17,9.4,16.0,12.9,64.5,16.2,0.11
4,18,8.1,14.4,11.6,69.0,14.4,0.1
4,19,6.6,13.1,10.3,75.0,10.8,0.09
4,20,5.9,11.6,8.9,79.5,10.8,0.1
4,21,5.0,11.2,8.4,80.3,10.8,0.11
4,22,4.6,11.1,8.1,82.5,10.8,0.12
4,23,4.3,10.7,7.9,84.0,10.8,0.13
5,0,7.5,13.2,10.3,87.5,9.0,0.12
5,1,6.7,13.1,10.1,89.0,9.0,0.11
5,2,6.6,13.0,9.8,90.0,9.0,0.1
5,3,6.6,12.5,9.5,92.0,9.0,0.1
5,4,6.2,12.2,9.4,91.5,9.0,0.12
5,5,8.0,13.5,10.5,90.0,9.0,0.12
5,6,9.5,14.3,12.0,85.0,10.8,0.1
5,7,10.7,15.0,13.2,79.5,12.6,0.11
5,8,11.5,17.1,14.3,71.0,12.8,0.12
5,9,12.5,18.1,15.4,69.0,14.4,0.19
5,10,13.2,18.8,16.1,64.0,14.4,0.19
5,11,13.2,20.0,17.2,61.5,16.2,0.23
5,12,14.1,20.6,17.8,59.0,14.4,0.21
5,13,14.2,21.1,18.0,58.5,16.2,0.22
5,14,14.1,21.2,17.7,58.0,16.2,0.23
5,15,14.5,21.0,17.7,60.0,16.2,0.2
5,16,14.0,20.6,17.3,60.5,14.4,0.22
5,17,13.5,20.0,17.0,63.0,14.4,0.15
5,18,13.2,19.1,16.3,65.5,12.6,0.16
5,19,11.6,17.5,14.6,71.0,10.8,0.13
5,20,10.0,15.5,13.1,78.0,9.0,0.1
5,21,9.0,14.7,12.1,81.5,9.0,0.1
5,22,8.5,14.5,11.9,84.0,9.0,0.11
5,23,8.1,13.7,11.1,87.0,9.0,0.11
6,0,11.6,16.4,14.3,87.5,7.2,0.1
6,1,11.6,15.9,13.9,87.5,9.0,0.1
6,2,11.3,15.7,13.6,88.5,7.8,0.1
6,3,11.1,15.5,13.3,89.5,9.0,0.1
6,4,11.1,15.4,13.4,90.0,9.0,0.1
6,5,12.5,16.2,14.5,87.3,9.0,0.08
6,6,13.5,17.6,15.5,82.3,10.8,0.08
6,7,14.4,19.2,16.7,76.0,12.6,0.07
6,8,15.2,20.5,18.0,70.8,13.0,0.07
6,9,16.2,21.9,18.8,64.5,12.6,0.13
6,10,16.9,22.6,19.6,61.0,14.4,0.1
6,11,17.2,23.2,20.2,59.3,16.2,0.12
6,12,17.6,23.6,20.6,59.0,16.2,0.13
6,13,18.2,24.4,21.0,57.5,14.4,0.13
6,14,18.1,24.5,21.2,56.8,14.4,0.16
6,15,18.5,24.9,21.5,56.8,15.2,0.13
6,16,18.5,24.7,21.3,58.3,14.4,0.12
6,17,17.7,24.1,20.8,60.3,12.7,0.14
6,18,17.4,23.0,20.1,62.8,12.6,0.15
6,19,16.5,21.5,18.8,68.8,10.8,0.11
6,20,14.7,19.2,16.9,76.8,9.0,0.11
6,21,14.0,18.4,15.9,80.5,9.0,0.13
