m,coco,coco_pct
1,3.0,0.268
7,8.0,0.067
10,5.0,0.029
2,18.0,0.002
2,17.0,0.024
8,1.0,0.233
11,10.0,0.0
11,1.0,0.129
9,16.0,0.0
12,5.0,0.042
3,2.0,0.046
2,3.0,0.286
11,4.0,0.292
8,14.0,0.0
12,4.0,0.327
2,8.0,0.122
1,19.0,0.001
1,5.0,0.065
9,10.0,0.0
3,19.0,0.0
12,8.0,0.125
2,7.0,0.05
4,13.0,0.0
7,13.0,0.0
5,7.0,0.026
6,5.0,0.009
9,5.0,0.018
6,9.0,0.007
6,8.0,0.063
7,9.0,0.012
7,3.0,0.28
1,1.0,0.091
7,10.0,0.0
5,9.0,0.013
3,15.0,0.002
7,18.0,0.001
6,15.0,0.0
4,10.0,0.0
8,16.0,0.0
12,9.0,0.014
10,18.0,0.001
10,12.0,0.0
11,19.0,0.001
9,14.0,0.0
2,12.0,0.001
10,4.0,0.316
5,5.0,0.019
1,10.0,0.001
1,17.0,0.027
12,18.0,0.001
3,5.0,0.026
10,21.0,0.0
11,18.0,0.0
12,12.0,0.002
6,21.0,0.0
10,19.0,0.0
3,9.0,0.007
8,3.0,0.262
7,4.0,0.26
1,2.0,0.053
3,7.0,0.039
7,1.0,0.224
4,9.0,0.014
6,16.0,0.0
6,3.0,0.229
12,3.0,0.281
3,17.0,0.026
12,14.0,0.001
9,2.0,0.093
1,4.0,0.304
10,9.0,0.015
4,15.0,0.002
6,12.0,0.0
2,15.0,0.003
2,4.0,0.268
11,16.0,0.0
3,10.0,0.0
9,4.0,0.294
11,8.0,0.094
11,3.0,0.275
4,16.0,0.0
7,16.0,0.0
5,17.0,0.027
8,4.0,0.265
5,1.0,0.213
6,4.0,0.31
7,21.0,0.0
3,18.0,0.001
5,10.0,0.0
12,1.0,0.067
1,7.0,0.051
5,15.0,0.0
9,18.0,0.001
6,10.0,0.0
8,9.0,0.008
10,16.0,0.0
1,21.0,0.002
3,21.0,0.001
2,21.0,0.003
2,14.0,0.005
1,15.0,0.005
3,12.0,0.004
10,10.0,0.0
4,21.0,0.003
5,12.0,0.0
1,14.0,0.004
10,8.0,0.104
11,5.0,0.058
11,15.0,0.0
12,21.0,0.001
1,9.0,0.016
6,14.0,0.0
12,16.0,0.0
1,18.0,0.001
7,17.0,0.031
9,9.0,0.017
8,10.0,0.0
8,21.0,0.0
4,14.0,0.001
5,16.0,0.0
8,17.0,0.035
4,8.0,0.066
4,7.0,0.027
4,17.0,0.026
5,13.0,0.0
12,10.0,0.0
10,1.0,0.121
7,14.0,0.0
1,13.0,0.002
6,17.0,0.024
4,2.0,0.064
7,19.0,0.0
2,19.0,0.0
4,4.0,0.333
7,12.0,0.0
8,12.0,0.0
2,5.0,0.016
11,17.0,0.03
6,7.0,0.018
11,9.0,0.018
9,13.0,0.0
9,19.0,0.0
7,15.0,0.0
12,15.0,0.002
7,2.0,0.101
2,2.0,0.047
4,5.0,0.011
9,8.0,0.067
3,16.0,0.0
3,3.0,0.223
12,17.0,0.038
5,8.0,0.068
7,7.0,0.021
8,7.0,0.018
12,13.0,0.0
8,5.0,0.008
12,7.0,0.058
10,15.0,0.0
3,4.0,0.282
2,9.0,0.011
11,13.0,0.001
9,15.0,0.0
5,3.0,0.219
10,2.0,0.066
6,18.0,0.001
9,7.0,0.015
2,10.0,0.001
5,18.0,0.004
4,1.0,0.231
10,13.0,0.0
9,21.0,0.0
9,17.0,0.031
5,2.0,0.078
8,15.0,0.0
1,16.0,0.001
8,18.0,0.002
11,14.0,0.0
8,19.0,0.0
5,19.0,0.0
5,14.0,0.0
10,3.0,0.294
3,8.0,0.105
5,4.0,0.334
9,1.0,0.212
12,2.0,0.042
1,8.0,0.107
4,12.0,0.001
3,13.0,0.001
11,21.0,0.001
6,13.0,0.0
11,12.0,0.001
8,8.0,0.068
8,2.0,0.102
2,16.0,0.0
4,18.0,0.002
6,2.0,0.078
9,3.0,0.252
10,7.0,0.026
12,19.0,0.0
10,17.0,0.029
9,12.0,0.0
11,7.0,0.043
7,5.0,0.004
1,12.0,0.004
8,13.0,0.0
10,14.0,0.0
3,1.0,0.237
6,1.0,0.261
4,3.0,0.219
6,19.0,0.0
5,21.0,0.0
3,14.0,0.002
4,19.0,0.001
2,13.0,0.0
2,1.0,0.163
11,2.0,0.058
