m,h,temp_lb,temp_ub,temp_med,rhum_med,wspd_med,rain_pct
1,0,25.1,27.4,26.5,89.0,4.8,0.27
1,1,26.0,29.0,27.5,82.0,9.2,0.33
1,2,27.0,30.0,28.5,79.0,9.2,0.49
1,3,27.9,30.8,29.5,73.5,7.4,0.65
1,4,28.0,31.0,29.5,74.5,10.3,0.7
1,5,29.0,31.0,30.0,74.5,10.3,0.73
1,6,28.9,31.2,30.1,71.0,8.3,0.75
1,7,29.0,31.0,30.0,77.0,9.2,0.81
1,8,28.0,30.0,29.5,75.0,10.3,0.77
1,9,28.0,30.4,29.2,74.5,7.4,0.64
1,10,27.0,29.0,28.0,82.5,8.3,0.47
1,11,26.0,28.0,27.0,86.5,7.5,0.26
1,12,26.0,28.3,27.3,84.0,5.6,0.33
1,13,25.2,27.0,26.5,89.0,6.5,0.34
1,14,25.0,27.0,26.0,89.0,6.5,0.33
1,15,25.3,27.1,26.2,90.0,4.5,0.41
1,16,25.0,26.0,25.5,93.5,6.1,0.45
1,17,24.7,26.0,25.3,93.5,6.5,0.48
1,18,25.0,26.3,25.5,92.0,4.5,0.43
1,19,24.1,25.0,24.8,94.5,6.5,0.46
1,20,24.0,25.0,24.5,95.5,6.5,0.4
1,21,24.4,25.7,25.0,94.0,4.5,0.36
1,22,24.0,25.0,24.9,94.5,6.5,0.31
1,23,24.0,26.0,25.0,94.0,6.5,0.23
2,0,25.5,27.3,26.4,88.5,4.5,0.28
2,1,27.0,29.0,28.0,84.0,10.1,0.26
2,2,28.0,30.0,29.0,77.0,11.0,0.43
2,3,28.8,31.0,30.0,71.5,7.4,0.62
2,4,29.0,31.0,30.0,75.0,11.9,0.56
2,5,29.0,31.0,30.0,75.0,11.9,0.66
2,6,29.2,31.3,30.3,72.0,9.2,0.73
2,7,29.0,31.0,29.5,77.0,12.7,0.84
2,8,28.0,30.0,29.5,77.0,13.0,0.79
2,9,28.2,30.6,29.4,76.5,9.2,0.63
2,10,27.0,29.0,28.0,81.5,12.1,0.56
2,11,27.0,29.0,27.5,86.5,10.1,0.39
2,12,26.2,28.8,27.4,84.5,6.5,0.39
2,13,25.3,28.0,26.5,89.0,8.3,0.34
2,14,25.0,27.0,26.5,89.5,7.4,0.3
2,15,25.4,27.3,26.4,89.5,4.5,0.3
2,16,25.0,26.1,26.0,92.0,6.7,0.34
2,17,25.0,26.0,25.5,92.5,6.5,0.38
2,18,24.9,26.3,25.6,92.0,4.5,0.38
2,19,24.5,25.0,25.0,96.0,6.5,0.39
2,20,24.2,25.0,25.0,95.5,7.2,0.41
2,21,24.7,25.7,25.2,93.5,4.5,0.34
2,22,25.0,25.0,25.0,94.5,6.5,0.34
2,23,25.0,26.0,25.0,94.5,7.4,0.27
3,0,25.2,27.6,26.5,89.0,5.6,0.31
3,1,27.0,29.0,28.0,84.0,8.5,0.44
3,2,27.2,30.0,28.6,79.5,9.4,0.56
3,3,28.0,31.0,29.6,75.5,7.4,0.81
3,4,29.0,31.0,30.0,77.0,10.1,0.81
3,5,29.0,31.0,30.0,75.0,11.0,0.78
3,6,29.0,31.4,30.2,74.0,8.5,0.84
3,7,29.0,31.0,30.0,77.0,10.3,0.87
3,8,29.0,31.0,29.5,77.5,10.3,0.8
3,9,28.4,30.2,29.4,76.0,8.3,0.69
3,10,27.0,29.0,28.0,84.0,9.4,0.54
3,11,27.0,28.0,27.5,86.5,9.0,0.29
3,12,26.4,28.6,27.6,85.0,5.6,0.26
3,13,26.0,28.0,27.0,89.5,6.5,0.19
3,14,26.0,27.0,26.5,91.5,6.5,0.25
3,15,25.8,27.6,26.6,89.0,4.5,0.31
3,16,25.0,26.0,25.9,94.0,5.9,0.32
3,17,25.0,26.0,25.5,94.0,6.2,0.42
3,18,24.9,26.3,25.6,93.0,4.5,0.42
3,19,24.4,26.0,25.0,96.0,6.5,0.38
3,20,24.2,25.3,25.0,97.0,5.8,0.39
3,21,24.7,26.0,25.3,94.5,4.5,0.33
3,22,24.0,26.0,25.0,97.0,6.5,0.33
3,23,25.0,26.0,25.4,97.0,6.5,0.32
4,0,26.2,28.4,27.5,85.5,4.5,0.28
4,1,27.3,30.0,28.5,84.0,8.3,0.42
4,2,28.0,30.0,29.3,80.8,8.3,0.65
4,3,28.9,31.1,30.0,74.5,7.9,0.68
4,4,29.0,31.0,30.0,77.3,9.4,0.73
4,5,29.0,31.0,30.0,77.3,9.4,0.7
4,6,29.3,31.7,30.5,73.8,8.3,0.83
4,7,28.9,31.0,29.9,79.3,9.8,0.78
4,8,28.3,30.5,29.5,79.5,8.3,0.73
4,9,28.3,30.6,29.5,76.0,7.4,0.63
4,10,27.0,29.0,28.0,84.0,7.4,0.44
4,11,26.4,28.0,27.4,86.5,7.4,0.25
4,12,26.7,29.1,28.0,83.0,4.6,0.19
4,13,26.0,28.0,26.9,89.5,6.4,0.15
4,14,26.0,27.5,26.5,91.5,6.1,0.19
4,15,26.0,27.7,26.9,88.5,4.5,0.18
4,16,25.3,27.0,26.0,94.5,4.7,0.23
4,17,25.2,26.0,25.8,94.3,5.5,0.27
4,18,25.6,26.6,26.2,91.8,4.5,0.27
4,19,25.0,26.0,25.5,95.5,5.5,0.34
4,20,25.0,26.0,25.4,96.3,5.6,0.33
4,21,25.1,26.4,25.7,93.5,4.5,0.3
4,22,25.0,26.0,25.1,97.0,5.6,0.24
4,23,25.0,26.0,25.5,94.0,5.9,0.24
5,0,26.1,28.5,27.3,89.0,5.6,0.39
5,1,27.0,29.0,28.0,87.0,8.3,0.56
5,2,28.0,30.0,28.8,84.0,8.3,0.68
5,3,28.2,30.9,29.6,78.5,7.4,0.72
5,4,29.0,31.0,29.7,81.5,8.1,0.73
5,5,29.0,31.0,29.8,81.5,7.8,0.76
5,6,29.3,31.4,30.4,76.0,7.4,0.73
5,7,29.0,31.0,29.6,79.5,7.6,0.65
5,8,29.0,30.0,29.5,81.5,6.5,0.56
5,9,28.8,30.2,29.5,77.5,6.5,0.52
5,10,28.0,29.0,28.5,86.5,4.7,0.33
5,11,27.0,29.0,28.0,89.0,4.5,0.22
5,12,27.4,29.1,28.2,84.0,4.7,0.22
5,13,27.0,28.0,27.5,90.0,4.7,0.24
5,14,27.0,28.0,27.5,91.5,4.9,0.24
5,15,26.6,28.8,27.7,87.5,4.5,0.23
5,16,26.0,27.0,26.8,92.0,5.1,0.29
5,17,26.0,27.0,26.5,93.5,5.4,0.35
5,18,26.0,27.6,26.9,91.5,4.7,0.31
5,19,25.5,26.0,25.8,95.5,6.2,0.31
5,20,25.4,26.0,26.0,96.0,6.0,0.39
5,21,25.5,26.7,26.1,93.5,4.7,0.4
5,22,25.0,26.0,25.5,97.0,5.8,0.41
5,23,25.9,27.0,26.1,97.0,5.9,0.42
6,0,25.9,27.7,26.7,89.8,6.5,0.48
6,1,27.0,29.0,27.5,89.3,9.4,0.63
6,2,27.0,29.0,28.3,86.5,9.3,0.63
6,3,27.7,30.1,28.8,80.3,9.2,0.68
6,4,29.0,30.0,29.0,81.5,8.5,0.68
6,5,28.0,30.0,29.5,84.0,8.3,0.68
6,6,28.6,30.6,29.5,76.8,9.2,0.66
6,7,29.0,30.0,29.5,81.5,7.4,0.61
6,8,29.0,30.0,29.5,81.5,6.5,0.52
6,9,28.3,29.9,29.0,78.0,6.5,0.44
6,10,27.0,28.0,27.8,86.5,5.5,0.3
6,11,27.0,28.0,27.5,86.5,4.5,0.21
6,12,26.7,28.7,27.7,83.5,5.6,0.17
6,13,26.0,28.0,27.0,90.8,4.8,0.21
6,14,26.0,27.0,26.5,91.5,4.5,0.24
6,15,26.1,28.3,27.2,86.3,5.6,0.24
6,16,25.0,27.0,26.0,93.0,5.7,0.3
6,17,25.0,26.0,25.8,94.8,5.6,0.32
6,18,25.3,27.6,26.5,90.0,5.6,0.38
6,19,25.0,25.7,25.0,96.0,5.9,0.35
6,20,25.0,25.5,25.0,96.0,6.3,0.39
6,21,24.9,26.4,25.6,94.3,5.6,0.39
6,22,25.0,26.0,25.1,97.0,6.5,0.35
6,23,25.0,26.0,25.5,97.0,7.4,0.33
7,0,25.8,27.1,26.3,90.0,6.5,0.49
7,1,26.0,28.0,27.0,89.0,12.1,0.68
7,2,27.0,29.0,28.0,86.5,12.1,0.69
7,3,27.4,29.4,28.5,81.0,11.2,0.68
7,4,28.0,30.0,29.0,84.0,11.2,0.73
7,5,28.0,30.0,29.0,82.0,10.3,0.66
7,6,28.6,30.1,29.4,75.5,11.0,0.61
7,7,28.0,30.0,29.0,82.0,9.2,0.55
7,8,28.0,30.0,29.0,81.5,8.5,0.4
7,9,28.1,29.8,28.8,76.5,8.3,0.35
7,10,28.0,28.0,28.0,86.5,7.4,0.3
7,11,27.0,28.0,27.5,86.5,6.5,0.19
7,12,26.9,28.4,27.7,82.5,6.5,0.18
7,13,27.0,28.0,27.5,86.5,6.5,0.23
7,14,27.0,28.0,27.5,86.5,7.0,0.22
7,15,26.4,28.2,27.3,84.5,7.4,0.22
7,16,26.0,28.0,27.0,89.0,7.4,0.28
7,17,26.0,28.0,26.6,91.0,7.8,0.24
7,18,25.4,27.6,26.5,88.0,8.3,0.29
7,19,25.0,27.0,26.0,94.0,7.4,0.31
7,20,25.0,26.0,25.7,95.5,8.2,0.35
7,21,25.0,26.4,25.7,91.5,6.5,0.39
7,22,25.0,26.0,25.5,97.0,8.3,0.4
7,23,25.0,26.0,25.5,97.0,9.2,0.41
8,0,25.8,27.3,26.6,88.5,7.4,0.54
8,1,27.0,28.0,27.5,89.0,11.0,0.7
8,2,27.0,29.0,28.0,86.5,12.1,0.71
8,3,27.3,29.7,28.5,81.0,11.2,0.78
8,4,28.0,30.0,29.0,82.0,11.2,0.7
8,5,28.0,30.0,29.5,80.0,11.2,0.69
8,6,28.7,30.4,29.5,74.5,11.2,0.57
8,7,28.0,30.0,29.5,79.5,9.4,0.58
8,8,28.0,30.0,29.0,79.5,7.4,0.44
8,9,28.3,29.8,29.0,76.0,8.3,0.29
8,10,28.0,28.0,28.0,84.0,6.5,0.22
8,11,27.0,28.0,27.5,86.5,6.5,0.19
8,12,27.1,28.3,27.7,81.5,6.5,0.15
8,13,27.0,28.0,27.0,86.5,6.5,0.2
8,14,26.0,28.0,27.0,86.5,6.5,0.21
8,15,26.8,28.2,27.5,82.5,8.3,0.29
8,16,26.0,28.0,26.6,89.0,7.4,0.34
8,17,26.0,28.0,27.0,88.5,7.4,0.35
8,18,25.6,27.8,26.7,86.5,8.3,0.33
8,19,25.0,27.0,26.0,91.5,8.3,0.36
8,20,25.0,26.0,25.5,93.5,7.6,0.38
8,21,25.0,26.4,25.8,90.5,7.4,0.38
8,22,25.0,26.0,25.5,94.5,8.3,0.42
8,23,25.0,26.0,25.5,94.5,8.3,0.46
9,0,26.0,27.8,26.9,86.0,7.4,0.42
9,1,27.0,29.0,27.8,86.5,11.2,0.54
9,2,28.0,29.4,28.5,82.0,10.3,0.61
9,3,28.2,30.1,29.2,76.3,11.2,0.64
9,4,29.0,30.1,29.5,79.5,11.2,0.6
9,5,29.0,30.5,29.7,77.3,11.2,0.54
9,6,29.3,31.0,30.1,71.8,12.1,0.47
9,7,29.0,31.0,30.0,75.0,9.4,0.43
9,8,29.0,30.0,29.5,77.0,8.5,0.36
9,9,28.9,30.2,29.5,73.8,8.4,0.25
9,10,28.0,28.0,28.0,82.0,7.4,0.13
9,11,27.0,28.0,27.7,85.5,6.7,0.12
9,12,27.3,28.6,27.9,81.0,6.9,0.11
9,13,27.0,28.0,27.5,86.0,7.0,0.16
9,14,27.0,28.0,27.5,86.5,6.5,0.18
