m,m3,tmin_med,tavg_med,tmax_med,wspd_med,rain_sum,rain_pct,prcp_sum
1,1,24.4,27.4,31.0,6.6,10.0,1.0,97.0
1,2,24.4,27.3,31.1,7.0,10.0,1.0,105.0
1,3,24.1,27.1,30.7,7.2,11.0,1.0,129.0
2,1,24.3,27.1,30.8,7.0,10.0,1.0,95.0
2,2,24.4,27.3,31.3,7.7,10.0,1.0,96.0
2,3,24.5,27.6,31.6,8.1,9.0,0.97,86.0
3,1,24.5,27.6,31.0,7.6,10.0,0.98,112.0
3,2,24.2,27.6,31.1,7.1,10.0,0.95,110.0
3,3,24.3,27.1,30.8,6.7,11.0,1.0,122.0
4,1,24.7,27.5,31.2,7.6,10.0,0.98,96.0
4,2,24.9,27.9,31.2,6.3,10.0,0.98,57.0
4,3,25.0,27.7,31.1,6.0,10.0,1.0,71.0
5,1,25.1,28.0,31.2,5.9,10.0,1.0,93.0
5,2,25.0,28.0,30.7,6.1,10.0,1.0,80.0
5,3,25.0,27.8,30.7,6.9,11.0,0.95,61.0
6,1,25.1,27.9,30.6,6.7,10.0,1.0,44.0
6,2,24.6,27.4,29.9,5.7,10.0,1.0,66.0
6,3,24.4,27.4,30.1,6.7,10.0,0.98,59.0
7,1,24.4,27.1,29.7,7.0,10.0,1.0,86.0
7,2,24.7,27.3,29.8,9.1,10.0,0.98,36.0
7,3,24.9,27.6,30.1,9.6,11.0,1.0,31.0
8,1,24.9,27.5,30.3,8.7,10.0,0.98,33.0
8,2,24.8,27.5,30.4,7.5,10.0,0.95,44.0
8,3,24.6,27.3,29.8,8.4,11.0,1.0,143.0
9,1,24.9,27.5,30.4,8.2,10.0,0.97,56.0
9,2,25.0,27.9,30.7,8.2,10.0,0.98,39.0
9,3,25.1,28.2,31.0,7.2,9.0,0.9,36.0
10,1,24.9,28.0,31.0,7.1,10.0,1.0,64.0
10,2,24.7,27.8,30.9,7.0,10.0,1.0,43.0
10,3,24.9,28.2,31.5,6.5,11.0,1.0,55.0
11,1,24.5,27.8,31.1,5.7,10.0,1.0,66.0
11,2,24.5,27.6,31.3,6.2,10.0,1.0,99.0
11,3,24.4,27.5,31.0,6.3,10.0,1.0,123.0
12,1,24.6,27.8,31.4,6.2,10.0,0.98,99.0
12,2,24.5,27.2,30.8,6.2,10.0,1.0,103.0
12,3,24.5,27.6,31.0,6.5,11.0,0.95,73.0
