m,coco,coco_pct
11,9.0,0.091
10,8.0,0.086
12,7.0,0.12
5,7.0,0.129
6,1.0,0.011
1,26.0,0.001
2,2.0,0.024
10,1.0,0.034
6,3.0,0.477
12,3.0,0.531
5,25.0,0.004
3,2.0,0.027
2,8.0,0.1
5,17.0,0.08
10,26.0,0.0
3,26.0,0.0
3,25.0,0.012
4,1.0,0.01
5,2.0,0.056
3,8.0,0.128
9,26.0,0.0
4,8.0,0.108
9,18.0,0.004
1,5.0,0.036
9,1.0,0.038
10,3.0,0.536
8,7.0,0.11
11,25.0,0.004
8,25.0,0.003
4,5.0,0.05
7,7.0,0.115
4,26.0,0.0
8,5.0,0.014
6,18.0,0.012
1,9.0,0.134
8,8.0,0.085
11,3.0,0.528
5,3.0,0.487
12,1.0,0.001
6,8.0,0.132
10,17.0,0.054
6,25.0,0.003
10,18.0,0.005
1,18.0,0.008
4,7.0,0.08
8,3.0,0.472
7,17.0,0.09
1,25.0,0.004
7,18.0,0.007
1,2.0,0.01
7,25.0,0.008
8,17.0,0.085
5,8.0,0.122
3,7.0,0.119
6,5.0,0.026
9,25.0,0.006
2,18.0,0.015
12,26.0,0.001
4,2.0,0.032
9,17.0,0.059
11,17.0,0.055
4,17.0,0.089
1,1.0,0.0
8,26.0,0.0
8,9.0,0.061
12,2.0,0.011
5,9.0,0.079
6,7.0,0.127
2,3.0,0.541
11,7.0,0.128
11,5.0,0.053
1,7.0,0.144
3,18.0,0.01
9,7.0,0.091
8,2.0,0.125
3,5.0,0.042
5,26.0,0.0
11,1.0,0.006
2,1.0,0.013
12,9.0,0.103
4,9.0,0.088
8,1.0,0.036
2,5.0,0.025
9,8.0,0.056
12,17.0,0.061
12,5.0,0.04
4,3.0,0.513
7,2.0,0.088
2,17.0,0.052
5,5.0,0.03
5,18.0,0.006
11,26.0,0.0
6,2.0,0.066
1,17.0,0.046
12,8.0,0.114
1,8.0,0.137
5,1.0,0.008
10,25.0,0.005
3,9.0,0.124
3,3.0,0.461
6,17.0,0.071
10,2.0,0.081
3,1.0,0.01
7,5.0,0.024
7,3.0,0.495
4,18.0,0.021
2,25.0,0.009
9,3.0,0.584
11,8.0,0.098
7,1.0,0.012
9,9.0,0.051
10,9.0,0.058
9,5.0,0.017
7,26.0,0.0
11,2.0,0.025
9,2.0,0.094
8,18.0,0.009
11,18.0,0.012
2,9.0,0.111
12,18.0,0.015
10,5.0,0.031
7,8.0,0.106
1,3.0,0.48
12,25.0,0.003
2,7.0,0.11
4,25.0,0.008
3,17.0,0.068
6,26.0,0.0
10,7.0,0.109
2,26.0,0.0
7,9.0,0.054
6,9.0,0.075
