m,coco,coco_pct
9,2.0,0.893
12,26.0,0.0
2,17.0,0.022
8,5.0,0.0
5,26.0,0.0
3,17.0,0.021
2,7.0,0.001
12,5.0,0.0
7,18.0,0.042
11,3.0,0.075
2,1.0,0.031
9,9.0,0.0
9,17.0,0.01
7,1.0,0.015
10,25.0,0.025
3,1.0,0.021
7,3.0,0.057
5,5.0,0.0
6,27.0,0.0
12,27.0,0.001
6,3.0,0.13
9,1.0,0.016
3,25.0,0.0
4,3.0,0.159
12,3.0,0.032
6,4.0,0.001
12,4.0,0.0
4,25.0,0.0
9,7.0,0.001
6,5.0,0.002
9,4.0,0.0
11,5.0,0.0
5,17.0,0.003
1,25.0,0.0
2,26.0,0.0
3,2.0,0.89
4,18.0,0.012
12,8.0,0.001
4,1.0,0.01
8,18.0,0.056
5,8.0,0.0
12,25.0,0.001
12,18.0,0.047
8,1.0,0.026
11,7.0,0.007
1,18.0,0.048
8,8.0,0.0
6,1.0,0.013
10,8.0,0.002
8,2.0,0.856
4,4.0,0.002
6,7.0,0.001
4,17.0,0.006
4,26.0,0.0
9,8.0,0.0
8,3.0,0.038
12,17.0,0.035
11,1.0,0.007
7,17.0,0.021
3,18.0,0.015
4,27.0,0.0
12,9.0,0.0
10,4.0,0.002
9,26.0,0.0
1,5.0,0.0
3,9.0,0.0
4,9.0,0.0
10,27.0,0.001
1,7.0,0.003
7,25.0,0.001
6,25.0,0.002
8,4.0,0.0
11,2.0,0.678
3,27.0,0.0
8,17.0,0.016
2,18.0,0.024
6,26.0,0.0
4,8.0,0.0
12,7.0,0.001
11,17.0,0.045
2,2.0,0.885
8,27.0,0.0
9,25.0,0.015
10,9.0,0.001
3,4.0,0.001
10,18.0,0.077
1,2.0,0.865
8,26.0,0.0
5,4.0,0.001
11,8.0,0.002
8,25.0,0.005
3,5.0,0.0
7,5.0,0.0
7,9.0,0.0
11,18.0,0.158
9,3.0,0.031
5,2.0,0.762
6,2.0,0.807
5,18.0,0.004
7,4.0,0.0
7,26.0,0.0
6,18.0,0.036
1,1.0,0.025
1,27.0,0.0
2,4.0,0.002
7,8.0,0.0
7,27.0,0.0
1,3.0,0.026
6,17.0,0.008
6,9.0,0.0
7,2.0,0.861
5,1.0,0.01
4,7.0,0.0
1,9.0,0.0
10,26.0,0.002
5,7.0,0.001
11,4.0,0.001
1,26.0,0.0
11,26.0,0.0
2,27.0,0.001
1,8.0,0.002
2,25.0,0.001
10,3.0,0.112
6,8.0,0.0
10,7.0,0.008
11,9.0,0.002
7,7.0,0.001
10,17.0,0.027
5,27.0,0.0
12,1.0,0.017
2,9.0,0.0
2,5.0,0.0
8,9.0,0.0
3,8.0,0.0
4,5.0,0.0
2,8.0,0.001
11,25.0,0.025
10,5.0,0.0
9,27.0,0.0
11,27.0,0.0
4,2.0,0.809
3,3.0,0.05
10,1.0,0.01
5,3.0,0.219
3,7.0,0.002
2,3.0,0.033
9,18.0,0.034
1,17.0,0.029
5,9.0,0.0
8,7.0,0.002
10,2.0,0.733
3,26.0,0.0
5,25.0,0.0
1,4.0,0.001
12,2.0,0.864
9,5.0,0.0
